¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
í(386.35, 14.37, 305.85) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 18.04507
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.111309
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.203149
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.310844
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.429722
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5542
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.701009
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884705
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.710182
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.058914
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.3908
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.695226
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.769795
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.816424
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.864732
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.914776
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.966559
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.020245
¼(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.075857
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.133485
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.193235
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.255188
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.319428
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.384445
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.448602
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.515145
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.584158
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.655811
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.730148
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.807384
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.887583
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.970965
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.057648
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.147834
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241659
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.340921
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.461854
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.588518
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746899
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.633451
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.975952
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.18484
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.671455
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.736825
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.782677
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.830172
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.879331
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.930281
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.983044
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.037721
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.094322
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.153068
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.21392
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.277009
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.342483
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.407149
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.472557
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.540438
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.610853
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.683949
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.75984
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.838689
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.920579
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.005741
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.094274
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.186422
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.282378
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.382326
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.496089
»(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.625083
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.795361
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.895809
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.99824
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.648195
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.704765
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.749888
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.796567
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.84492
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.895016
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.946883
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.000643
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.05631
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.114043
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.173831
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.235887
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.300217
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.366928
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.431274
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.498044
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.56727
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.639154
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.713787
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.791273
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.871779
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.955491
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.042494
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.133022
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.227273
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.325377
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.427646
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534224
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.663996
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.818439
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.80594
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.625357
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.673617
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.717975
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.763931
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.811474
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.860742
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.911767
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.964638
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.019379
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.076159
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.134961
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.19596
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.259199
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.324816
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.391273
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.456943
¹(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.525071
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.595747
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.66915
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.745369
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.824537
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.906838
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.992368
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.081348
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.173944
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.270352
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.370785
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475484
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.584669
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.743716
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.62017
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.601109
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.643278
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.686949
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.732169
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.778951
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.827437
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.877665
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.92967
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.983528
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.039342
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.097222
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.157218
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.219407
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.283923
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.350856
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.417101
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.484153
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.553732
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.625959
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.70094
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.778782
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.859744
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.943871
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.031351
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.1224
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.217136
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.315814
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418692
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525938
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.63786
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.44071
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.572273
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.613805
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.656805
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.701306
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.747397
¸(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.795105
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.844519
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.895692
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.948733
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.003654
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.060574
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.11959
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.180757
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.244273
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.31008
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.378418
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.444488
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.513005
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.584059
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.657905
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.734532
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.814151
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.896897
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.982965
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.072479
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.165658
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.262714
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.363821
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.469212
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.579153
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.26735
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.54425
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.58516
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.627465
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.671278
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.71668
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.763664
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.812321
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.862703
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.914895
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.968964
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.025032
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.08311
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.143331
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.205774
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.270572
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.337791
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.406068
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.473541
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.543532
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.616212
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.691628
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.770023
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.851466
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.936185
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.024228
¼(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.115923
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.211346
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.310771
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41439
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.522484
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.09989
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.517004
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.557282
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.598988
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.642151
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.686847
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.733124
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.781056
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.83068
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.882062
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.93533
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.990512
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.047704
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.106977
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.168473
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.232212
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.298389
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.367056
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.435305
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.504243
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.575825
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.650165
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.727314
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.80749
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.890856
(388.10, 14.51, 305.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.977601
