¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
â(335.93, 7.58, 352.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.863842
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46787
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22747
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03047
(335.90, 7.49, 352.11) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 18.51389
(335.90, 7.49, 352.11) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 18.49073
(335.90, 7.49, 352.11) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 18.55431
(335.90, 7.49, 352.11) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 20.48867
(335.90, 7.49, 352.11) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 20.47349
(335.90, 7.49, 352.11) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 21.40368
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.204443
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.441467
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.698513
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.978319
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.283655
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.618122
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.986035
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.392604
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.844178
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.347208
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.909959
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54649
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85153
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59547
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4412
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41097
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53408
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41929
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22416
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02685
(335.90, 7.49, 352.11) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 18.59169
(335.90, 7.49, 352.11) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 18.56843
(335.90, 7.49, 352.11) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 18.62712
(335.90, 7.49, 352.11) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 20.33217
Ô(335.90, 7.49, 352.11) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 20.3171
(335.90, 7.49, 352.11) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 21.43233
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.206156
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.443322
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.700375
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.979873
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.284841
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.619182
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.987202
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.393899
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.845622
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.350206
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.914701
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55187
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85505
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59943
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44573
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41621
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54016
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37203
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20676
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08305
(335.90, 7.49, 352.11) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 18.67295
(335.90, 7.49, 352.11) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 18.64958
(335.90, 7.49, 352.11) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 18.7031
(335.90, 7.49, 352.11) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 20.18103
(335.90, 7.49, 352.11) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 20.16607
(335.90, 7.49, 352.11) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 21.46119
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.212593
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.445094
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.702298
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.98197
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.287133
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.621382
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.989017
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.395233
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.846901
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.35164
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.919024
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55704
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85856
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60344
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45027
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42144
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54626
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32606
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15596
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15996
(335.90, 7.49, 352.11) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 18.75773
(335.90, 7.49, 352.11) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 18.73425
(335.90, 7.49, 352.11) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 18.78229
Ú(335.90, 7.49, 352.11) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 20.23605
(335.90, 7.49, 352.11) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 20.21818
(335.90, 7.49, 352.11) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 21.49024
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.224908
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.45372
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.704133
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.983969
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.28932
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.623782
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.991663
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.398165
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.849628
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.353865
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.920603
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20154
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86207
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60742
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45482
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42669
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53442
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28143
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10654
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09819
(335.90, 7.49, 352.11) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 18.84612
(335.90, 7.49, 352.11) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 18.82252
(335.90, 7.49, 352.11) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 18.86475
(335.90, 7.49, 352.11) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 20.66889
(335.90, 7.49, 352.11) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 20.65058
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.237229
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.467022
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.715434
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.98587
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.291399
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.626064
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.994181
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.400954
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.852736
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.357347
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.924531
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2047
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86564
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61142
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45942
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43199
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49502
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23803
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17904
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14371
(335.90, 7.49, 352.11) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 18.93818
(335.90, 7.49, 352.11) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 18.91447
(335.90, 7.49, 352.11) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 18.95056
È(335.90, 7.49, 352.11) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 21.12388
(335.90, 7.49, 352.11) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 21.10511
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.249552
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.480328
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.729843
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.000431
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.294821
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.628228
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.996566
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.403597
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.85568
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.360648
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.928254
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20785
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8692
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61546
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46401
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43729
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45672
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26664
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28721
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2069
(335.90, 7.49, 352.11) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.034
(335.90, 7.49, 352.11) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.01016
(335.90, 7.49, 352.11) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.03978
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.261875
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.493637
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.744258
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.016092
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.311896
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.634931
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.99882
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.406096
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.858462
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.363767
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.931773
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21103
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87277
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61954
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46864
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44261
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44883
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36416
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39115
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27193
(335.90, 7.49, 352.11) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.13367
(335.90, 7.49, 352.11) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.1097
(335.90, 7.49, 352.11) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.13249
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.274196
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.506946
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.758676
¾(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.03176
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.32898
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.653629
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.009624
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.408448
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.861084
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.366703
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.935088
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21424
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87636
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62355
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47329
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44795
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53728
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46364
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45166
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33883
(335.90, 7.49, 352.11) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.23727
(335.90, 7.49, 352.11) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.21317
(335.90, 7.49, 352.11) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.22876
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.286513
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.520253
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.773094
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.047431
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.346072
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.672339
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.03019
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.424375
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.863541
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.369456
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.938193
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21745
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87996
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62767
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47797
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45332
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55424
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56503
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51384
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40759
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21409
(335.90, 7.49, 352.11) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 21.19826
(335.90, 7.49, 352.11) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 22.10911
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.298823
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.533556
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.78751
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.063103
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.363167
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.691057
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.05077
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.447105
Á(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.885877
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.374205
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.941093
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22065
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88356
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63176
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48262
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45871
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55548
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66848
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57769
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3513
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14895
(335.90, 7.49, 352.11) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 20.97599
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.311126
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.546849
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.801919
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.078771
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.380263
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.709782
