¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
á(440.46, 14.64, 255.87) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.06694
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.35402
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.35091
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.736238
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 6.244922
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 6.217951
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 6.192133
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 6.167445
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 6.143866
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 6.121377
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 6.099959
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 6.079596
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 6.060268
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 6.041963
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 6.024664
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 6.008358
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 5.993032
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 6.277237
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.365212
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.347297
(441.19, 14.73, 256.78) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 7.903937
(441.19, 14.73, 256.78) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 7.888474
(441.19, 14.73, 256.78) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 7.874242
(441.19, 14.73, 256.78) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 7.861234
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.46805
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.44994
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.43374
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.41944
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.40701
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.39646
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.38778
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.38095
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.37597
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.37285
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.124247
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 6.215962
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 6.186745
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 6.158715
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 6.131849
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 6.106124
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 6.081519
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 6.058011
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 6.035582
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 6.014213
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 5.993885
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 5.974584
 (441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 5.956291
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 5.938996
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.437832
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.418561
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.400491
(441.19, 14.73, 256.78) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 7.851558
(441.19, 14.73, 256.78) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 7.836211
(441.19, 14.73, 256.78) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 7.839856
(441.19, 14.73, 256.78) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 7.846071
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.4922
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.47405
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.4578
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.44346
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.431
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.42042
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.41171
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.40486
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.39987
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.39673
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.124244
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.328833
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.548514
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785082
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040471
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 6.151829
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 6.127017
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 6.10331
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 6.08069
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 6.059139
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 6.038639
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 6.019171
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 6.000721
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 5.983276
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.493259
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.473818
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.455587
(441.19, 14.73, 256.78) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 8.009353
(441.19, 14.73, 256.78) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 8.013696
(441.19, 14.73, 256.78) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 8.019241
(441.19, 14.73, 256.78) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 8.025993
(441.19, 14.73, 256.78) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 9.115729
(441.19, 14.73, 256.78) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 9.525442
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.48383
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.46944
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.45695
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.44634
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.4376
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.43072
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.42571
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.42255
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.124292
† (441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.328841
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.548579
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785122
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040517
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317033
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617304
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.723586
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.694932
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.667632
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.641659
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.616996
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.593622
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.571516
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.550663
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.531044
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.512647
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.620566
(441.19, 14.73, 256.78) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 8.202154
(441.19, 14.73, 256.78) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 8.208257
(441.19, 14.73, 256.78) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 8.215592
(441.19, 14.73, 256.78) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 9.919797
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.52817
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.51184
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.49741
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.48488
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.47423
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.46546
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.45856
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.45352
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.45035
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.124342
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.328914
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.548641
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785195
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040611
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317101
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617432
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.784601
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.75569
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.728143
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.701935
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.677047
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.653459
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.63115
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.610103
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.590302
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.571732
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.627678
(441.19, 14.73, 256.78) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 8.400944
(441.19, 14.73, 256.78) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 8.407655
(441.19, 14.73, 256.78) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 8.41563
€ (441.19, 14.73, 256.78) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 8.600981
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.55824
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.54185
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.52738
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.5148
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.50412
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.49531
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.48839
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.48333
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.48013
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.124438
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32903
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.548739
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785335
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040741
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317254
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617579
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.847779
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.818601
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.790799
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.764349
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.739227
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.715418
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.692896
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.67165
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.65166
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.632908
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.635003
(441.19, 14.73, 256.78) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 8.610895
(441.19, 14.73, 256.78) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 8.618269
(441.19, 14.73, 256.78) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 8.626945
(441.19, 14.73, 256.78) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 8.63693
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.59034
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.5739
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.55937
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.54675
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.53603
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.52719
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.52023
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.51515
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.51193
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.124579
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.329172
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.548886
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785494
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040914
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317432
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617794
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.913195
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.88374
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.855672
 (441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.82897
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.803608
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.779568
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.756828
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.735374
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.715186
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.696248
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.678547
(441.19, 14.73, 256.78) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 8.832926
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.68564
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.6633
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.64292
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.6245
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.608
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.59342
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.58075
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.56998
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.56111
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.55412
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.54901
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.54577
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.124738
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.329335
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.549086
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785692
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.041121
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317689
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.618032
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.929416
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.902643
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.87722
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.85313
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.830352
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.808867
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.788659
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.769713
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.752012
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.735544
(441.19, 14.73, 256.78) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.720297
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.74651
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.72211
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.69969
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.67924
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.66074
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.64418
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.62955
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.61683
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.60602
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.5971
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.59007
(441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.58493
‚ (441.19, 14.73, 256.78) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.58167
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.124942
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.329541
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.549333
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785932
