¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (431.30, 10.28, 363.10) (409.37, 2.34, 366.37) (8.52, 3.34, 3.88) Truck 2.855856
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30899
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06364
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86781
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80439
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00232
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48304
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31599
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86456
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.08281
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.22376
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.73149
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.99728
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.29651
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.61201
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.9407
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.880591
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189581
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529137
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.904031
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.256943
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.589527
¹(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.94685
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.329893
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.749125
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20996
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10122
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21308
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05391
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85681
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77465
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96757
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35187
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26891
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.01995
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26363
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.33441
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.91646
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.21391
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.52253
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.84403
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867785
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.175522
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513666
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.886874
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259708
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592543
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.944196
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.326937
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.745916
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20639
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0226
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1177
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04366
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84648
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75628
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92988
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23232
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12646
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.17859
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.45063
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4875
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.09306
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.40033
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.72035
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854888
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161365
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.498079
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.869629
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.262756
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591025
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.941835
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.324364
¸(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.743095
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2033
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94429
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02149
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02518
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83568
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7453
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87114
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13874
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97978
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.34052
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.64395
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.60203
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.27679
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.58891
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.91405
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.841904
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147137
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482393
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.85225
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.262321
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.589149
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939791
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.322154
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.740655
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20065
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86639
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92156
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00734
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81548
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73378
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81361
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07154
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84186
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49885
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.76265
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.72132
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.46791
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.7851
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.828835
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132806
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.466624
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834822
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.240439
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.589272
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.938087
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.320322
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.738674
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19841
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7889
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82255
º(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99011
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79602
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71158
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75555
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00578
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71273
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.27263
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.87494
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.84546
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.66666
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.98921
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.815694
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118395
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450759
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817292
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218113
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.59237
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.940452
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.319797
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.737036
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19661
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71177
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7244
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92566
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77728
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68584
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68449
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93928
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58571
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05098
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.9824
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.96692
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.89487
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802488
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.103903
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434803
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.799654
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.195766
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.595799
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.944172
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.323854
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.739193
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19533
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70244
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62726
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80735
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75919
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64604
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61484
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85789
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46291
·(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83381
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.09428
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.08874
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.789201
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.089354
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.418797
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.7799
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.173355
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.599543
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.948246
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.328253
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.744033
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20067
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70436
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53098
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69036
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74181
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60732
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55958
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77816
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39503
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62414
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.21062
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.23973
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775824
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.074724
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402691
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.759694
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150981
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.585579
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.952618
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.33309
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.749307
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20644
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76201
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58324
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57475
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72513
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5697
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5168
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70013
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32815
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48818
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.33158
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.40374
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762429
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060004
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.386509
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739457
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.12855
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.560618
¹(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.957394
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.338277
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.754973
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21268
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90312
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73975
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65396
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70166
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53314
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47527
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6237
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27176
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3925
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.45791
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.56721
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748939
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045276
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.36891
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719216
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.106169
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.535666
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.96248
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.343828
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.761086
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21937
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04728
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90046
