¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ó(398.85, 13.98, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.02114
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.333628
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.568483
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.680824
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.797805
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.919566
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04638
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21433
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42821
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65336
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84902
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02033
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21245
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47163
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74546
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03508
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4394
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91977
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44146
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.439677
´(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693402
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970229
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27673
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613015
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.983493
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.320407
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.610874
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.92415
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.362596
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.597231
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.710334
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.828091
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.950701
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07841
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21144
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36791
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59034
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81185
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98192
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1947
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45307
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72596
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01459
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3917
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86831
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.4359
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68929
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963372
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.269239
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604765
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974388
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.322008
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.612589
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.933022
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.392029
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.627634
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.741552
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.86017
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.983662
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11229
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24628
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38594
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53155
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76126
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94573
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17894
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43655
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70864
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9964
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34667
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81974
º(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.432137
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.684863
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.956517
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.261744
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596539
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965294
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.324114
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.614861
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.959981
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.421923
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.659715
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.774499
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.894011
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01842
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14804
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28308
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42381
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57054
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72361
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92158
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16513
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4221
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6935
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98048
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30424
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77403
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.428412
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.679664
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949708
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.254276
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588313
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.956237
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.326759
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617705
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.987355
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452292
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.693504
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.809206
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.929644
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05508
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18571
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32187
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46373
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61168
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76599
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95086
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1533
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40969
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68048
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96682
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27001
¸(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73109
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424695
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67453
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942883
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.246828
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.580124
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.947194
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.329945
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.621105
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.015149
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.483157
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.729019
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.845673
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.967144
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09362
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22536
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36266
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50576
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65495
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86136
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04017
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19672
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39931
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66959
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95539
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25799
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69093
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421013
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669434
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.936168
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.239386
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.571954
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938181
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.33363
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.625078
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.043352
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.514463
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.766319
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.883974
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0065
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13407
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.267
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40549
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54985
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72538
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98013
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13292
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29225
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45849
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66082
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94619
¸(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24832
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65347
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417326
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664397
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.930693
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231959
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563812
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929189
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333382
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.644193
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.07198
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.546261
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.805383
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.924116
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04774
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1765
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31063
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45041
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59612
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84787
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07371
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22927
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39148
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56078
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73748
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93922
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24099
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6187
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.413684
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659408
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.925293
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.224585
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555711
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920229
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323458
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.670465
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.101022
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.578551
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.8463
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.966147
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09095
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22092
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35635
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49745
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71706
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97492
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17087
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32932
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49459
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66705
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84712
²(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0352
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.236
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58654
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.409884
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.654515
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.91995
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.217206
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547605
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91131
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.313549
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.697107
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.130493
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.6113
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.889066
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01008
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1361
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26737
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40415
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59255
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84249
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10673
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27174
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4332
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60164
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77747
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96107
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15288
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35341
(399.76, 14.04, 246.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.405404
