¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
û(378.99, 15.99, 289.82) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.93072
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.250302
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.568497
«(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917516
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.291014
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.691486
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.134532
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.627122
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17795
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78433
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46071
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23019
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0959
(378.97, 15.97, 287.80) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.3843
(378.97, 15.97, 287.80) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.3697
(378.97, 15.97, 287.80) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.35774
(378.97, 15.97, 287.80) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.43739
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.47277
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.25807
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.48845
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.282221
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.951049
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.241538
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558872
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.906987
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.275894
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.674852
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.116035
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.606544
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15489
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75577
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4284
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19327
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05822
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00258
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08975
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31329
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75653
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39368
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.06166
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.38362
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.89521
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.276566
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.526912
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.232776
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.549322
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.89645
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260919
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.658337
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.097759
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.586145
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13204
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72757
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39647
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15687
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02124
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95997
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03636
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25078
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68238
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.3166
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.30623
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.27519
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.78693
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.270345
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.519334
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.790941
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.539761
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885967
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.246127
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.641979
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.079637
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.565954
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10941
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69976
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36497
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12095
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98497
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91816
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98403
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18957
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60982
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24156
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.11537
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.16976
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.68186
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.263113
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.51178
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.782706
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.078595
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.398066
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.231441
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.625802
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.061724
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.546003
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08706
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67232
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3339
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08549
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94656
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87715
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93278
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12967
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53886
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.39288
Ù(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.03899
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.06813
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.57113
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.255921
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.50425
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.774498
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.069613
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.387354
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.736274
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.609788
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.043993
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.526246
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06492
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64702
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30327
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05056
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90637
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83689
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88264
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07106
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.07772
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.18579
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.96489
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.98763
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.46687
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.249002
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.496746
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.766319
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.060668
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.376711
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.724555
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.105091
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.51214
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.506681
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04305
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62571
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27304
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01612
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86678
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79742
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83349
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.56944
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.5376
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.10876
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.89306
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.90315
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.37118
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.242118
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.48927
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.758171
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.050976
£(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.366134
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.712911
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.091609
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.497217
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.947472
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.449883
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00815
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77383
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57642
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.72801
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.21786
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.03959
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.16605
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.47919
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.03335
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.81963
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.81886
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.27379
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.235259
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.48182
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.750054
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.041321
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.355628
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.701344
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.078279
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.482464
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.931054
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.430268
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.985442
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60367
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29421
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.08452
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.98796
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.99468
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.11552
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.42216
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.95972
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.74468
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.73725
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.17521
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.228429
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.474402
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.741971
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.031743
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.345191
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.689857
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.065104
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.467884
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.914032
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.410882
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.963046
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57834
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26554
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.05163
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94915
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.9507
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.06697
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.36646
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.88784
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.67192
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.66172
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.08034
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.221625
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.467015
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.733923
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.022242
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.334829
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.678453
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.052082
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.453476
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.897267
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.391727
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.940967
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55338
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23732
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.01926
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.91102
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.90761
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.01956
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.31212
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.81771
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.60131
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.58892
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.99281
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.214851
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.45966
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.72591
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.012816
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.324539
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.66713
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.039214
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.439242
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.880765
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.372804
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.919199
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52878
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20956
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9874
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.87358
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.86543
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.97326
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.2591
