¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Î(363.70, 7.12, 353.08) (332.28, 1.44, 368.85) (0.81, 2.16, 0.81) Human 18.49469
(361.09, 6.96, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.9262
(361.09, 6.96, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.61511
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.821845
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.800855
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.780974
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.762183
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.744459
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.727786
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.712144
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.697519
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.737518
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.801554
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.868306
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.104121
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.584766
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.934906
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.885432
(361.09, 6.96, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87749
(361.09, 6.96, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.05673
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.805796
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.784866
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.765042
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.746304
ß(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.72863
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.712003
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.696404
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.681818
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.726625
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.790329
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.856732
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.112386
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.594689
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.946579
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.900592
(361.09, 6.96, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.96504
(361.09, 6.96, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.19032
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.790772
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.769899
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.750128
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.731439
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.713811
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.697228
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.68167
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.667122
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.716452
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.779845
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.845924
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.120465
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.604391
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.957998
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.915428
(361.09, 6.96, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26279
(361.09, 6.96, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28634
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.776757
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.755936
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.736214
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.717572
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.699989
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.683445
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.667925
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.653411
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.70699
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.770095
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.835872
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.128355
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.593755
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.969158
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.929935
(361.09, 6.96, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39094
(361.09, 6.96, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3428
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.763736
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.742963
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.723289
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.70469
Û(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.687146
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.67064
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.655156
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.640675
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.698233
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.761073
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.826571
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.136052
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.5784
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.980051
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.944103
(361.09, 6.96, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.37343
(361.09, 6.96, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.4014
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.751697
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.73097
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.711338
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.692779
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.675273
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.658803
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.64335
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.630097
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.690175
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.752771
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.818012
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.143552
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.564204
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.990673
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.957923
(361.09, 6.96, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35228
(361.09, 6.96, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35235
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.740628
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.719943
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.70035
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.681827
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.664356
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.647918
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.632495
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.622944
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.68281
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.745184
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.810192
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.150854
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.551152
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.001019
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.971389
(361.09, 6.96, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27811
(361.09, 6.96, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.25946
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.730518
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.70987
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.690313
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.671825
Ş(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.654386
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.637977
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.622581
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.61646
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.676134
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.738306
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.803103
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.157951
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.539232
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.011084
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.984494
(361.09, 6.96, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.18186
(361.09, 6.96, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.17281
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.721356
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.700744
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.681219
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.662761
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.64535
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.628967
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.613597
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.610641
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.670142
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.732134
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.796741
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.164845
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.528431
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.020861
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.997231
(361.09, 6.96, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08416
(361.09, 6.96, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.11546
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.713134
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.692553
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.673058
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.654627
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.637241
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.620883
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.605535
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.605481
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.66483
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.726663
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.791102
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.171527
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.518739
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.03035
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.009597
(361.09, 6.96, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9851
(361.09, 6.96, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.05963
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.705844
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.68529
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.665821
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.647415
Ú(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.630052
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.613715
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.598386
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.600978
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.660194
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.721888
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.786181
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.177999
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.510146
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.039539
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.021578
(361.09, 6.96, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90678
(361.09, 6.96, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.00535
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.699479
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.678949
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.659503
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.641118
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.623775
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.607456
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.592144
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.597129
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.656233
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.717806
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.781976
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.184255
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.502644
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.04843
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.033175
(361.09, 6.96, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83512
(361.09, 6.96, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.93573
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.785513
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.75138
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.718644
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.687264
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.657199
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.628416
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.600877
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.593933
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.652941
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.714417
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.778482
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.190293
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.496226
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.057016
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.044378
(361.09, 6.96, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76188
(361.09, 6.96, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85185
(361.09, 6.96, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629653
(361.09, 6.96, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.828148
(361.09, 6.96, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040317
(361.09, 6.96, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.357357
»(361.09, 6.96, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.76698
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.59816
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.579282
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.561611
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.54513
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.529821
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.515677
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.497383
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.490884
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.065294
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.055179
(361.09, 6.96, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68626
(361.09, 6.96, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76978
(361.09, 6.96, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.622843
(361.09, 6.96, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.820885
(361.09, 6.96, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.032541
(361.09, 6.96, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35119
(361.09, 6.96, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.760061
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.593826
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.57496
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.557301
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.54083
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.525531
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.511394
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.49844
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.487806
(361.09, 6.96, 353.15) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.073256
(361.09, 6.96, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14903
