¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ı(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.495783
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55667
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.27007
(378.70, 15.69, 282.80) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 23.12466
(378.70, 15.69, 282.80) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 22.85636
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.29453
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.477849
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.675217
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.887315
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.117121
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.366467
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.637067
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.935231
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.262977
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.624835
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.009434
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.436983
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.914705
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.445091
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04379
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72186
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50409
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38055
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15545
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37519
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85422
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51443
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53654
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.20233
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.87068
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.29029
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.473288
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.670336
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.88204
Î(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.1114
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.360396
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.630444
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.927893
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.254903
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.615901
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.000317
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.425991
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.903146
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.432296
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0292
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70617
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48709
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11969
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13892
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34483
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83095
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4311
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51926
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.1389
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.84399
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.286177
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.468864
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.665607
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.876928
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.105859
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.354527
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.624043
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.920791
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.247088
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.607258
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.991568
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.416045
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.892058
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.419821
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01523
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69118
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.4698
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09878
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12372
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31597
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80951
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35058
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14136
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.07969
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.42547
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.282237
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.464574
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.661031
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.871982
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.100498
Ï(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.348807
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.617858
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.913923
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.23953
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.598898
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.983185
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.406722
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.88144
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.407877
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00186
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67688
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45332
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07894
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10982
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28855
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7877
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30791
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91915
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.06108
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.137
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.278553
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.460421
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.656607
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.867199
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.095315
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.343171
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.611895
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.907288
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.23223
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.590826
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.975169
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.397806
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.87129
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.396463
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.98909
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66431
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14722
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06015
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09718
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26683
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75643
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28144
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84564
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.06952
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.13805
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.275003
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.456405
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.652336
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.862585
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.090312
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.337731
İ(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.606151
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.900887
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.225189
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.583039
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.967517
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.389299
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.86161
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.385576
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.976919
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65062
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13188
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04241
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08583
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25348
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72689
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25741
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77586
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.93485
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.15162
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.271586
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.452525
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.648156
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.858135
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.085488
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.332486
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.600627
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.894721
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.218407
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.575538
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.960231
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.381199
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.852398
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.375216
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.965347
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32111
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11746
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02569
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07575
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24164
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69266
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23579
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70975
(378.70, 15.69, 282.80) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 20.71015
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.16953
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.268303
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.448781
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.644119
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.85385
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.080845
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.327438
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.595324
…(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.888789
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.211881
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.568323
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.953309
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.373504
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.84365
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.365383
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.954369
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30993
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10392
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01003
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06578
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23131
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61892
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18865
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64729
(378.70, 15.69, 282.80) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 20.52329
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.26818
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.51626
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.48976
(378.70, 15.69, 282.80) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 20.75651
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.265152
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.445174
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.640231
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.84973
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.076382
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.322586
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.590238
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.88309
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.205615
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.561397
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.946752
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.366215
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.835369
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.356071
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58263
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29945
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09128
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99541
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04865
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22248
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54737
(378.70, 15.69, 282.80) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 16.91652
(378.70, 15.69, 282.80) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 16.8849
(378.70, 15.69, 282.80) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 16.85668
(378.70, 15.69, 282.80) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 16.83182
(378.70, 15.69, 282.80) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 16.81031
(378.70, 15.69, 282.80) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 16.79213
(378.70, 15.69, 282.80) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 16.77725
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.262138
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.441705
€(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.636491
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.84578
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.072099
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.31793
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.585374
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.877626
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.199607
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.554758
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.940558
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.359328
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.827553
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.347285
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57409
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28967
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07953
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9818
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03271
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21511
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47802
(378.70, 15.69, 282.80) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 16.87684
(378.70, 15.69, 282.80) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 16.84534
