¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
† (401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.925999
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.453318
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.671173
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.629986
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.604297
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.582571
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.561945
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.542381
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.523865
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.506369
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.489892
œ (401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.474393
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.459873
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.446311
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.43369
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.422007
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.411242
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.401383
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.392427
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.384356
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.377172
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.370858
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.365416
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.360836
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.357112
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.354268
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.357581
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.371304
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.396873
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.437628
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.671144
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.629957
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.604243
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.582443
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.561729
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.542089
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.523493
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.505925
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.489365
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.473798
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.459204
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.445568
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.432878
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.421119
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.410283
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.400359
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.391327
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.383187
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.375935
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.369551
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.36404
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.359396
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.355606
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.352699
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.35599
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.369648
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.39507
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.43557
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.6843
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.641407
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.615017
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.593076
  (401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.572229
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.552451
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.533726
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.516033
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.499352
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.483665
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.468959
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.455212
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.442411
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.430549
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.419609
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.409583
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.400454
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.392225
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.384877
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.378407
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.372801
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.368075
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.364195
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.361215
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.364586
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.378618
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.40481
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.446813
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.712827
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.665731
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.637689
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.61553
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.594473
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.574491
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.555576
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.537691
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.520829
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.504973
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.490094
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.476178
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.463223
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.451214
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.440125
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.429959
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.420696
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.412328
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.404859
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.398259
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.392552
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.387702
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.383722
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.380628
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.384219
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.399165
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.42729
 (401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.473196
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.763262
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.70674
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.674972
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.65248
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.631114
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.610827
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.591611
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.573454
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.556321
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.540201
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.52507
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.510919
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.497734
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.485497
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.474199
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.463827
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.454365
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.445817
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.43816
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.431392
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.425514
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.420506
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.416377
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.413136
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.417147
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.433899
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.465976
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.520686
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.863514
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.77521
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.733898
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.710311
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.688434
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.667663
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.647988
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.629376
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.611795
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.595258
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.579726
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.565194
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.55164
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.539045
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.527403
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.516705
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.506932
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.498083
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.490135
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.483102
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.476961
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.471704
¹(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.467336
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.463848
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.468716
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.489276
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.530544
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.612796
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.47008
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.671834
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.842857
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.81006
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.787058
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.765225
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.744524
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.72493
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.706409
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.688949
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.672557
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.657184
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.642809
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.62945
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.617069
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.605657
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.595202
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.585696
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.577119
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.569481
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.562748
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.556947
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.552041
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.548039
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.555329
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.588264
(401.70, 14.17, 245.97) (385.27, 8.06, 258.28) (0.81, 2.16, 0.81) Human 4.683129
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.472306
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.67446
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.888556
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.121607
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.37516
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.651246
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.946609
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.269834
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.627734
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.013042
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.441102
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.923339
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.464518
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06745
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74653
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51867
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38912
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.35244
Ÿ(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.43557
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.62268
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.01362
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.64429
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.62039
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.15748
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.474603
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.677181
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.891515
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.124821
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.37866
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.655119
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.950657
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.274284
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.631979
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.017744
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.446334
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.929375
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.471079
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07489
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75375
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52506
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.39461
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.35627
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.43469
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.60937
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.98986
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.6179
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.57472
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.07198
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.476972
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.679779
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.894577
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.128145
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.382281
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.659131
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.954882
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.27893
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.636466
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.022713
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.45187
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.935736
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.478031
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08278
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76151
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53207
(401.70, 14.17, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.40093
