¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¢(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.81052
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.264163
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.667701
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.127458
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.657747
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.264004
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.963642
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19907
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37059
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54976
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73697
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94206
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16847
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40615
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65578
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91825
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17574
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44033
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70705
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98739
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28224
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59267
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91993
Ì(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.556267
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.880502
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.23996
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.640618
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.103335
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.630269
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.232425
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.926989
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21743
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38959
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56941
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75824
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97543
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20326
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44238
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69356
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95766
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21644
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47494
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74309
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02491
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32143
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65688
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69927
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.536482
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.858608
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.215608
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.616824
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.078899
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.602442
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.200461
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.889912
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23738
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41025
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59077
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79219
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01076
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48066
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7335
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99939
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25515
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51197
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79411
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11659
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45735
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81129
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82907
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.516569
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.836577
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.191113
Æ(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.594925
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.054161
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.574282
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.168134
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.852427
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65738
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43252
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6181
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82797
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04798
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27878
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52107
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77567
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04267
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33086
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62663
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93868
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26815
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6165
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94295
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96378
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.496535
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.814421
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.166801
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.57276
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.029129
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.545803
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.135455
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.809332
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61753
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45649
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65433
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86565
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08718
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3196
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55874
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80583
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18085
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46759
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76977
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08862
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42553
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7496
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07971
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10359
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.476384
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.792144
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.146803
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.550335
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.003819
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.517016
Ç(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.100639
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.763909
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57708
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48921
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6924
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90521
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12012
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34535
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58164
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82969
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31638
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60931
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91819
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24428
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56632
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88538
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15177
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.456129
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.769757
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.126583
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.527667
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.978237
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.487939
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.061153
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.722938
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53606
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52458
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72136
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92733
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14311
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36927
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60652
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06349
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45684
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7563
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07216
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39251
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70122
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02644
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28361
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.435771
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.74898
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.10614
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.504761
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.952399
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.454112
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.021495
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.687645
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49449
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54673
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74435
Ï(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9512
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1679
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39506
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6334
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31185
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60239
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90869
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22764
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52654
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84122
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17287
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42019
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.415319
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.730438
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.085488
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.481626
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.924606
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.419272
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.981678
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.651881
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45239
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57051
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76903
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97685
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19457
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42277
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82194
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45602
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75328
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06674
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36082
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66558
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98655
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32493
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74703
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.394784
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.711711
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.064638
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.458276
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.893736
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.384295
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.941729
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.615671
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40979
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.596
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79547
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00432
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22309
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45247
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14251
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60544
È(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90967
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20352
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49894
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80983
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13736
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67968
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.376481
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.692805
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.043594
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.431217
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.862738
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.349191
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.904209
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.579031
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36671
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29793
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82365
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03356
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25353
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59141
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46476
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76027
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0542
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34077
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64219
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95952
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28394
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97508
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.359247
