¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
é(431.27, 10.26, 363.16) (408.12, 2.26, 366.19) (8.55, 3.34, 4.11) Truck 3.963183
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.884586
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974784
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05913
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146925
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.238214
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333218
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.467046
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655886
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.855106
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.065556
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.288054
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.536869
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.279313
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.449887
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.633038
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.830087
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.02777
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.20997
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.404811
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.613595
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837818
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0792
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284195
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378062
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.475845
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.577773
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.684029
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.794829
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.898872
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.980052
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.064562
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.152415
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243834
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.339023
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446505
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.634439
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.832662
¸(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.041994
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.263327
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.497713
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.281601
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.452349
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.635681
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.832915
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025727
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.207788
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402429
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611072
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.835126
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.076278
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30708
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.401592
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.500071
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.602721
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.709771
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.821383
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.905427
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.986748
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071371
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.159382
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.251024
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.346321
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445548
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.614678
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.812008
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.020314
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.240629
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.473828
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.284077
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.455018
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.638513
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.835954
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.02458
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.205996
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.400531
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.609037
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.832895
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073963
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331189
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.426426
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.525657
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629067
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736932
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.913339
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994864
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.079633
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.167896
º(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259689
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.355216
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454652
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.596612
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.793042
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.000523
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.21983
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.451977
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.286692
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.457814
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.641527
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.839221
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.037044
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.205349
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.399091
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.607477
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.831247
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072151
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332122
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452558
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.55255
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.656778
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.765494
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844116
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922665
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.004373
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.089418
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177871
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.269883
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.365702
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.465373
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.580218
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.775902
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.982531
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.200936
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.432176
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.289534
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.460835
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.644767
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.842674
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.050038
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.219109
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.399188
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.606379
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83009
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.070895
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330786
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.480041
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.580869
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.685951
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778885
º(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.854592
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.933394
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.015355
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.100645
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18933
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.281644
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377715
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.477715
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.581837
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.76049
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.966353
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.184018
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.41434
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.292482
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.464015
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.648192
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.846579
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.063509
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.233423
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.414428
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.607571
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.829466
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.070205
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330076
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508852
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610526
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716529
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.790502
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.866505
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.945547
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.027777
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113325
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.202347
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.294958
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.391385
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.491693
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.596134
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.746763
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.951989
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.168941
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.398525
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.295643
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.467389
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.651788
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.851202
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.071239
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.248247
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.430187
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.624377
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.831986
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.070097
¸(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329928
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.539072
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641659
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730179
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.803504
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879769
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.959104
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041673
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.127535
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.216869
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.309823
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.406585
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.507334
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.61216
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.734782
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939437
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.155736
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.384686
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.29895
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.470951
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.655615
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.856095
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.07649
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.263639
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.446546
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.641796
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850609
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.074365
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330408
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.570647
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.673511
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744267
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817896
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894448
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974136
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057022
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.143231
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.232972
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.326285
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.423438
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.524569
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.629864
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.739521
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.928619
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.144424
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.372749
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.302445
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.4747
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.659626
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.861091
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.081933
µ(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.279588
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.46348
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659821
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.869887
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095043
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336915
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603686
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.688612
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.759703
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833641
(431.28, 10.27, 363.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910569
