°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‡(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07819
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521003
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.867469
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.24907
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671371
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.141079
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.666592
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25836
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92956
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69719
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58341
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61783
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80295
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.06895
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.04589
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.02544
¡(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.00758
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.9923
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.97959
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.96943
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.96181
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.95672
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.95416
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.95413
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.95662
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.392191
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.635784
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900119
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.1878
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.502055
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846614
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226065
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645828
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.112625
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.634684
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22233
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88853
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65008
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52878
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55374
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73277
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.09346
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.07035
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.04986
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.03197
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.01666
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.00392
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.99374
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.9861
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.981
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.97844
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.9784
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.98089
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.378787
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.621275
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884316
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170589
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.483212
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825957
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.203259
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.620592
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.08444
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.603108
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18666
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84798
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60355
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47484
œ(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49048
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66362
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.12064
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.09747
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.07694
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.05901
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.04366
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.0309
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.02069
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.01303
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.00792
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.00534
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.00531
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.0078
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.365479
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.606887
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868673
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153535
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464582
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805478
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.180678
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.595531
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.056571
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.571845
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15138
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80789
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55755
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42157
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42805
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59558
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.15049
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.12727
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.10668
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.08871
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.07333
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.06053
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.0503
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.04262
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.03749
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.03491
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.03487
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.03737
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.352298
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.592579
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.853187
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.136651
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.446093
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.785201
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.158328
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.570745
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.028996
Ã(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.540928
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11651
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76824
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5121
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36897
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36646
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52862
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.18306
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.15978
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.13914
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.12111
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.10569
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.09286
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.0826
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.0749
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.06975
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.06716
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.06711
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.06962
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.339206
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.578421
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837787
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119904
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.427789
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.765084
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.136178
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.546223
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.001673
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.510325
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08201
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72906
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46721
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31702
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3057
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46271
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.21837
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.19503
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.17433
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.15625
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.14079
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.12792
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.11762
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.1099
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.10474
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.10213
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.10208
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.10459
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.326241
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.564392
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.822575
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.10331
 (342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.409669
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745231
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.114229
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521948
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974666
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.480092
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04789
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69033
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42286
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26577
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24578
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39785
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.25647
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.23306
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.21229
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.19416
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.17865
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.16574
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.15541
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.14766
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.14248
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.13986
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.13981
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.14232
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313378
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.55049
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807462
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.08686
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.391702
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.725512
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.092537
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.49793
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.94791
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.450151
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01419
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65209
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37907
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21516
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18663
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32248
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.29739
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.2739
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.25307
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.23488
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.21931
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.20636
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.19599
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.18821
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.18301
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.18039
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.18033
∫(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.18285
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.300624
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.536693
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.792499
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.070595
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37393
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.07105
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.474167
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921462
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.42056
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.980885
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61425
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33583
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16522
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12832
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23327
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.34118
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.31761
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.2967
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.27845
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.26282
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.24982
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.23942
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.23161
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.22639
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.22375
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.22369
(342.50, 6.94, 369.88) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.2262
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.288016
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.523041
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777714
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054485
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.356326
(342.50, 6.94, 369.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686715
