¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ß(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192554
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.150559
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.675362
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.259912
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.976704
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82583
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84819
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48031
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54812
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94838
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.50897
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.483804
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.627469
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.781607
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.946578
¹(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.122793
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.313099
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.515795
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.727628
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.973598
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.269116
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.577464
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.876641
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.256034
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.665519
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.106639
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.625518
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.199149
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.900883
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73417
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.72394
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28519
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34625
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78162
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.38927
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.81151
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.474064
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.617043
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.770422
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.934584
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.109875
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.299148
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.50011
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.710655
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.954565
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.248088
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.551848
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.847707
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.223742
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.627807
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.063702
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.576823
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.13976
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.827169
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64484
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.60319
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09625
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13922
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62905
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.26244
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.95829
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.464516
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.606825
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.759463
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.922842
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.09723
¶(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.285495
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.484798
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.694088
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.935857
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.227426
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.526854
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.819353
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.192111
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.591002
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.021728
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.527584
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.081723
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.755508
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55778
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48582
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91322
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89951
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48126
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.13356
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.455159
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.596812
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.748727
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.91135
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.084858
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.272139
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.469854
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.677924
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.917473
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.207128
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.502474
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.791569
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.161132
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.555089
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.980704
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.479426
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.025009
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.685845
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47293
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37174
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.56754
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64502
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33813
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00932
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.445993
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.587007
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.738214
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.90011
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.072758
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.259079
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.455276
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.66216
²(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.899412
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.187194
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.478701
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.765512
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.130799
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.520058
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.940618
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.432526
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.969595
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.618134
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39025
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26083
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41633
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3865
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19943
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88961
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.437019
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.577408
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.727922
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.889118
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.060929
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.246313
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.441063
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.646794
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.881672
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.16762
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.455528
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.740174
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.101104
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.485895
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.901454
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.386861
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.915456
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.552323
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30967
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15301
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26972
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15499
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96157
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77439
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.428235
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.568013
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.717853
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.878375
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.049367
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.23384
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.42721
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.631821
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.864253
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.148406
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.432949
´(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.715493
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.07204
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.452584
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.863196
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.342405
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.862568
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.488369
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23113
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04817
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12753
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93178
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59578
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66348
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.87239
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.419641
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.558824
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.708005
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.867879
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.038075
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.221659
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.413719
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.61724
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.847152
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129548
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.410958
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.691463
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.043601
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.420119
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.825835
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.299139
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.810908
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.426229
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1546
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94623
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.98962
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.45358
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24569
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48753
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.17857
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.411237
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.549838
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.698377
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.85763
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.02705
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.209767
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.400584
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.603048
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.830367
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.111046
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.389548
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.668076
­(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.015778
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.388483
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.789354
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.257041
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.760457
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.365858
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08002
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84709
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85581
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.26634
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91041
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.2089
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.65646
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.403023
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.541057
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.688969
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.847626
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.016292
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.198165
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.387804
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.589242
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.8139
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.092897
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.368714
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.645325
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.988567
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.357666
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.753744
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.216088
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.71119
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.307215
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00735
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75068
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.72598
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.0855
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58911
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94012
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.2839
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.394999
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.532479
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.67978
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.837868
