¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
©(337.02, 7.85, 344.58) (328.56, 1.91, 308.38) (7.08, 2.96, 7.96) Truck 17.21059
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14859
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64142
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18709
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81724
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26277
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.66226
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.49214
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.29836
Ó(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.16578
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.40071
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.97401
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50724
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.59026
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.776411
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.076694
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.388268
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706557
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048226
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400665
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.787171
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.214752
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.682258
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15095
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66278
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21312
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8464
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.16229
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.69298
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.5151
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.37574
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.21424
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.3672
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.95786
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45559
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31135
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.765689
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064936
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373733
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.690639
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.036421
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.387759
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.773012
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.200452
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.680648
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14917
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6675
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23983
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87626
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.08635
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.72138
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.53902
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.45538
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.29111
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.33501
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.91908
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40715
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25851
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.754872
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.053073
Ş(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.359256
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674793
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020283
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.375046
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.759079
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.186285
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.679413
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14781
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66601
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25298
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90687
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.01521
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.75069
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.5644
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.52384
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.38299
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.36258
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39581
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.3105
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20923
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.09693
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.743958
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.041135
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.344851
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659054
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003005
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.362576
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.745338
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.172221
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.674337
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14682
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66492
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25848
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87517
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04154
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.78092
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.6056
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.55353
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.47758
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.44338
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29628
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1178
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03505
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.45476
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732989
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.029121
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330523
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.643435
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985879
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.35025
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.731825
Ü(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.15832
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.658803
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14625
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66428
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2605
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.76029
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.03851
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81207
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.64801
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.58434
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.57493
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.55347
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20012
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03461
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74146
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.80523
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.721926
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.016999
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31629
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627904
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.968882
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.338105
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.718481
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.144513
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.643389
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14608
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66409
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26289
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64987
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04015
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84415
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.69127
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.62172
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.67512
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.66685
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1073
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95527
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50282
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50923
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.94221
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714018
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.004824
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302182
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612498
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951982
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.324828
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.705427
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.130844
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.628139
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14632
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66432
Õ(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26562
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55152
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04237
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.87661
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.72887
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.67298
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.7782
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.7836
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0479
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8797
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4228
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20792
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.09971
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.707401
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992568
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288172
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.5972
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.935198
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306343
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.692556
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.117284
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.612998
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14692
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66501
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26872
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47288
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04519
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.85628
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.76755
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.72568
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.81884
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.90382
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05555
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80787
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34674
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92136
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87153
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89641
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.70077
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.980226
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.274216
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581965
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.918521
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288026
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.679852
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.103874
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.598052
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14793
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66616
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27217
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38469
Ó(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04859
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.83692
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.80733
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.77985
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.87321
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.02758
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06599
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73972
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27455
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84476
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65197
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.42224
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.694161
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.967857
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260399
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56685
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.901977
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.269827
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.667417
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.090578
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.583202
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13439
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66774
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24843
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34442
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.05259
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84146
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.8432
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.83549
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.93752
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.155
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1023
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69431
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20619
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77228
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41704
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.19481
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.01126
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68757
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.958394
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.246634
(337.45, 7.70, 343.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551878
