¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ƒ (374.94, 7.91, 339.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.735844
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.515878
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.639171
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.627765
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.754384
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.8747
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.00662
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.14041
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.14029
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.27803
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.48093
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.69935
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.937107
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.196824
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.463222
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.749462
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.06367
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.410079
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300565
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.769356
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.04003
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.152439
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.204375
õ(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.242152
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.358477
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.338156
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.451768
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.469021
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.557323
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.681149
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.669687
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.796854
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.917683
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.05017
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.18454
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.18442
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.32275
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.473784
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.691585
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.928642
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.187561
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.471446
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.769449
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.085655
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.434363
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.285697
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.752669
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.081392
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.194309
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.1831
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.284424
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.438222
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.380857
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48653
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.47813
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.601011
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.725398
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.713881
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.841621
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.09156
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.962995
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.05017
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.09292
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.18475
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.466661
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.683846
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.920204
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.178329
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.461307
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.772832
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.107888
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.458932
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270956
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.736194
ó(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.124923
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.238378
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.212749
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.328913
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.41307
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.425797
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.463
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.523528
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.646992
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.758087
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.731831
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.788117
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.861249
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.840638
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.822024
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.805387
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.790715
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.777988
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.459562
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.676134
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.911798
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.169134
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.451207
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.76169
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.105029
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.48379
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.875686
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.719918
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.170673
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.284693
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.258929
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.375671
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.388253
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.47303
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.466427
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.528606
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.577977
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.550872
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.525768
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.502645
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.481478
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.462246
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.47099
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.558123
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.452491
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.668452
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.903427
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.159976
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.44115
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.750597
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.092732
û(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.472934
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.897831
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.703835
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.218695
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.289086
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.259596
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.317884
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.344488
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.310938
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.279429
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.249932
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.222414
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.196847
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.195711
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.270707
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.445446
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.660801
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.895089
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.150856
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.431136
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.739554
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.080496
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.4593
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.882553
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687931
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.157512
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.117446
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.079493
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.043611
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.009759
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.977905
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.966125
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.03048
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21573
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18934
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.92531
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.438428
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.65318
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.886784
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.141776
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.421167
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.728561
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.068317
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.445735
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.867353
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.104402
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.186783
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.768282
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43053
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19144
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07461
Ú(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11191
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32751
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70582
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22932
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10437
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.75358
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.431441
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.645593
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.878519
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.132737
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.411247
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.717624
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.056201
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.432242
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.852237
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.089927
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.568967
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.748505
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40793
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16536
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04422
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07601
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27416
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71639
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24398
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05476
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.62468
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.424484
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.63804
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.870291
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.123743
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.401374
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.706742
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.044148
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.418824
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.837207
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.075644
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.552892
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.729028
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38564
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13964
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01423
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03274
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22166
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65266
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25973
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03068
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49844
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.96151
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.91699
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.87748
Ú(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.84293
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.8133
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.78858
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.417559
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.630521
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.862103
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.114793
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.391552
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.695918
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.03216
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.405479
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.822266
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.061547
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.537035
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.709787
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36371
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11435
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98472
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98943
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17002
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59004
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25625
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00994
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.3748
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.64991
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.63024
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.6154
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.60538
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.60015
(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.59973
