¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10573
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04113
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8434
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94085
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.262465
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514652
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.783046
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.075956
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396769
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749682
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.139602
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.572605
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.050516
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.569228
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14542
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79777
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5515
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42579
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14966
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01115
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14958
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.273152
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.52627
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.795707
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.089751
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.411972
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.766405
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.158112
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.593241
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.07004
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.594645
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17414
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83036
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59516
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49631
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2609
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19488
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36496
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.283869
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537933
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.808408
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.103669
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.427243
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783241
µ(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176787
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.613987
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.089792
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.620049
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20313
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86336
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63924
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5477
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37497
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38413
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57253
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.294577
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.548623
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.821196
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.11765
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.442575
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.800154
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.195528
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.634292
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.109648
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.642403
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23247
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8967
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6838
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59964
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52334
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50866
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54413
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.303962
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.55856
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.834016
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131686
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458016
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817172
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.2144
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.652201
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.129669
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.664948
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26212
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93306
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72878
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65209
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58425
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48499
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51688
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313107
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568528
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846858
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.145818
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47348
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834265
²(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233334
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.67029
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.149883
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.687658
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29205
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97243
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77421
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66036
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56429
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46231
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.322285
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.578515
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.85777
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159988
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489038
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.85145
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.252379
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.68849
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.170243
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.710553
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32068
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01214
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78034
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64941
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53073
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4406
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.331492
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.588535
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86869
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174221
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504704
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.868743
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.27154
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.706858
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.190753
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.733622
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34683
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.017
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77112
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63873
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49808
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41991
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.34069
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.598545
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.879629
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.187202
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.520434
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.886065
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.289511
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.725343
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.21143
²(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.756884
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3798
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00911
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7621
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62832
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46627
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39963
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.349916
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60859
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.890602
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.199221
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.536202
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.903475
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306253
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.74394
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.232238
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.786122
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41322
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00756
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75334
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61818
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43533
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36425
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.359121
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.6186
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901553
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.211226
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551568
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920986
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323073
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.762682
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.258268
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.817716
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4298
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02614
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74481
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59516
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4053
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3299
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.368351
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.628645
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.912529
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.223298
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56485
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938529
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.340035
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.785952
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.28647
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.849507
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44674
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04518
°(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73651
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56946
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3761
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32135
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.377584
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.638692
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92351
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.235344
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.578105
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.956155
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.36085
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.811237
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.314825
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.881505
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46416
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06465
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74076
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54446
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36149
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31356
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386816
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.648748
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934502
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.247396
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591378
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.973847
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.383655
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.8367
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.3434
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.91379
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48191
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0846
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76326
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52509
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35535
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30656
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.39606
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658842
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.945485
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.259434
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.607109
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.9916
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.406642
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.862316
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.372132
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.94626
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50008
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10501
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78629
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52032
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34997
´(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3003
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.405289
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.668891
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.956515
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273149
