¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
™(349.45, 7.11, 360.73) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.16985
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39884
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35522
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47001
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91496
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1568
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93764
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7634
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.351954
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.626973
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.947405
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.304123
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.701037
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.145245
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.645625
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.213422
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58648
º(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40427
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36164
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4871
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85685
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05358
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84436
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67421
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.362461
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.638464
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.951947
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.309165
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.706666
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.151569
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.65278
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.221578
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59067
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40916
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36739
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49209
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79837
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95298
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7334
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58761
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.372912
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.6499
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.956296
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.313993
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.712057
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.157625
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.65963
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.229385
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59439
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41353
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37252
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49074
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7396
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85493
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62531
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50877
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.383305
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.661274
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.965974
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.318607
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.71721
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.163414
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.666179
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.236854
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59769
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4173
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38179
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 11.2124
•(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 11.17946
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 11.1608
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 11.14456
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 11.13043
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 11.11866
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 11.10913
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 11.10156
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 11.09641
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 11.09342
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.393639
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.672585
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.978404
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.323007
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.722122
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.168934
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.672424
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.243973
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60047
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42058
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 11.0909
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 11.00749
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 10.98468
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 10.9651
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 10.94769
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 10.93248
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 10.91945
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 10.90858
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 10.89981
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 10.89321
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 10.88878
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 10.92486
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 11.09335
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.403911
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.683829
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.990762
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.328738
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.72679
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.17418
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.678361
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.250744
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60279
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 11.25838
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 11.01283
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 10.94638
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 10.92407
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 10.90434
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 10.88675
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 10.87136
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 10.85814
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 10.84704
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 10.83808
‘(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 10.83123
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 10.82654
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 10.85599
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 10.97002
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.414116
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.695002
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.003044
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.3423
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.731214
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.179148
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.683985
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.257157
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60958
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 11.28096
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 11.01703
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 10.94981
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 10.92737
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 10.90747
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 10.88977
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 10.87422
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 10.86084
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 10.84961
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 10.84049
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 10.83355
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 10.82875
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 10.85842
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 10.9735
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.424253
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.706103
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.015247
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.355775
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.735389
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.183844
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.689295
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.263215
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61724
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45416
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 11.10834
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 11.02015
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 10.99671
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 10.97659
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 10.95861
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 10.94288
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 10.92932
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 10.91794
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 10.9087
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 10.90152
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 10.89661
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 10.93378
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 11.11673
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.434319
Ô(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.717127
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.02737
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.369165
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.747498
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.188258
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.694292
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.268915
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62446
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4664
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46141
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 11.31316
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 11.24221
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 11.2211
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 11.20213
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 11.18552
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 11.17107
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 11.15899
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 11.14908
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 11.14131
(349.49, 6.96, 362.04) (327.64, 1.30, 368.82) (0.81, 2.16, 0.81) Human 11.13573
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.444311
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.728072
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.039408
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.382464
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.762261
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.192392
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.698972
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.274254
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63126
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47805
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47521
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49162
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68992
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21139
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02475
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.8166
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.454226
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.738935
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.051357
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.395666
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.776922
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.201307
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.70333
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.279227
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63987
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48908
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48827
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51626
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71917
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25519
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96993
»(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81639
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.46338
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.749712
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.063212
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.40877
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.791477
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.217561
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.70737
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.943643
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64879
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49952
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50063
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54052
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75341
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31671
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94194
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81394
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.465143
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.754786
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.073041
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.42177
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.805918
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.233693
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.712873
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.948483
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65714
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50931
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50009
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5645
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78819
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3827
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98212
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.78625
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.46678
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.756581
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.075019
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.426476
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.816282
