¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
– (432.48, 14.42, 317.47) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.09854
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.737191
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.218196
(432.82, 14.55, 315.59) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 9.314139
(432.82, 14.55, 315.59) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 9.336515
(432.82, 14.55, 315.59) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 9.36083
(432.82, 14.55, 315.59) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 9.387105
(432.82, 14.55, 315.59) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 9.415368
(432.82, 14.55, 315.59) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 9.44565
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58403
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63197
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.95535
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.93539
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.91857
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.90489
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.89433
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.88687
ä(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.88252
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.88126
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.8831
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.88804
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.149507
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.384268
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.6375
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.913112
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213995
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.543835
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.906912
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.308414
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.745008
(432.82, 14.55, 315.59) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 9.117295
(432.82, 14.55, 315.59) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 9.136454
(432.82, 14.55, 315.59) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 9.157479
(432.82, 14.55, 315.59) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 9.180397
(432.82, 14.55, 315.59) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 9.20523
(432.82, 14.55, 315.59) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 9.232001
(432.82, 14.55, 315.59) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 9.260739
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66692
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.64436
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.6217
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.60215
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.58568
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.57227
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.56193
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.55462
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.55035
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.54912
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.55091
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.55574
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.151056
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387209
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.640713
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.916594
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.217834
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.548058
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.911519
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.31167
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.748778
(432.82, 14.55, 315.59) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.949059
(432.82, 14.55, 315.59) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.967007
(432.82, 14.55, 315.59) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.986779
(432.82, 14.55, 315.59) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 9.008401
(432.82, 14.55, 315.59) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 9.031893
(432.82, 14.55, 315.59) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 9.057277
(432.82, 14.55, 315.59) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 9.138139
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75558
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.32685
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.30464
å(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.28548
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.26934
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.2562
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.24606
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.23889
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.23471
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.23349
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.23525
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.23997
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.152658
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.390237
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643983
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.920132
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22172
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.552314
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916271
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.3136
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.750933
(432.82, 14.55, 315.59) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.83766
(432.82, 14.55, 315.59) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.80582
(432.82, 14.55, 315.59) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.823895
(432.82, 14.55, 315.59) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.84431
(432.82, 14.55, 315.59) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.866554
(432.82, 14.55, 315.59) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.890647
(432.82, 14.55, 315.59) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 12.99737
(432.82, 14.55, 315.59) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 13.01086
(432.82, 14.55, 315.59) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 13.02693
(432.82, 14.55, 315.59) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 13.04559
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.98427
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.96844
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.95556
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.94561
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.93858
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.93447
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.93327
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.93499
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.93962
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.154264
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.393303
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.647335
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.923765
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22569
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556685
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921056
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.315666
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.753234
(432.82, 14.55, 315.59) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.928027
(432.82, 14.55, 315.59) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.895814
(432.82, 14.55, 315.59) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.865555
(432.82, 14.55, 315.59) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.837216
(432.82, 14.55, 315.59) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.810773
å(432.82, 14.55, 315.59) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.786192
(432.82, 14.55, 315.59) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 13.09604
(432.82, 14.55, 315.59) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 13.10992
(432.82, 14.55, 315.59) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 13.1264
(432.82, 14.55, 315.59) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 13.14549
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.69751
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.68198
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.66934
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.65957
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.65268
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.64864
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.64746
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.64914
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.65368
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.155939
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.395668
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650723
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92745
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.229764
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561122
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923232
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.317867
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.755636
(432.82, 14.55, 315.59) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 9.022055
(432.82, 14.55, 315.59) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.98945
(432.82, 14.55, 315.59) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.958821
(432.82, 14.55, 315.59) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.930135
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02392
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06328
(432.82, 14.55, 315.59) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 13.19873
(432.82, 14.55, 315.59) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 13.21303
(432.82, 14.55, 315.59) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 13.22995
(432.82, 14.55, 315.59) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 13.24949
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.42428
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.40903
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.39662
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.38704
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.38026
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.3763
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.37514
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.37678
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.38122
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.157628
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397475
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.65418
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.931233
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233834
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.565676
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.925292
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.32013
(432.82, 14.55, 315.59) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 8.367953
ê(432.82, 14.55, 315.59) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 8.373475
(432.82, 14.55, 315.59) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 8.380641
(432.82, 14.55, 315.59) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 8.389455
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13183
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03286
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10985
(432.82, 14.55, 315.59) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 13.30559
(432.82, 14.55, 315.59) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 13.32032
(432.82, 14.55, 315.59) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 13.3377
(432.82, 14.55, 315.59) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 13.35772
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.16374
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.14876
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.13657
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.12715
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.12049
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.1166
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.11545
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.11706
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.12142
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.159292
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.399342
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.657682
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935077
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.238065
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569655
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.927516
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.322607
(432.82, 14.55, 315.59) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 8.269868
(432.82, 14.55, 315.59) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 8.274944
(432.82, 14.55, 315.59) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 8.28164
(432.82, 14.55, 315.59) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 8.289967
(432.82, 14.55, 315.59) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 8.29993
(432.82, 14.55, 315.59) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 8.311537
(432.82, 14.55, 315.59) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 8.324803
(432.82, 14.55, 315.59) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 13.41675
(432.82, 14.55, 315.59) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 13.43194
(432.82, 14.55, 315.59) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 13.44979
(432.82, 14.55, 315.59) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 13.47032
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.9151
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.90038
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.8884
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.87914
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.8726
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.86877
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.86764
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.86922
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.8735
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.161056
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.401214
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.66128
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938967
ñ(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242331
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.571763
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929821
(432.82, 14.55, 315.59) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 8.172474
(432.82, 14.55, 315.59) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 8.175529
(432.82, 14.55, 315.59) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 8.180183
(432.82, 14.55, 315.59) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 8.18644
(432.82, 14.55, 315.59) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 8.194304
(432.82, 14.55, 315.59) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 8.203785
(432.82, 14.55, 315.59) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 8.214892
(432.82, 14.55, 315.59) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 8.227633
(432.82, 14.55, 315.59) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 13.53236
(432.82, 14.55, 315.59) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 13.54804
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.71473
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.69484
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.67766
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.66319
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.65141
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.64231
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.63587
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.6321
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.63099
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.63253
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.63674
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.1628
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403113
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664273
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942945
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.246689
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573967
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.932246
(432.82, 14.55, 315.59) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 8.0821
(432.82, 14.55, 315.59) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 8.084778
(432.82, 14.55, 315.59) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 8.089035
(432.82, 14.55, 315.59) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 8.094874
(432.82, 14.55, 315.59) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 8.102304
