¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Û(342.33, 7.27, 370.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.94729
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.902756
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.468431
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11295
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85389
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6427
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55264
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43401
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.45135
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.43194
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.4152
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.40111
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.38966
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.38083
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.37462
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.909722
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.066086
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.233768
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.41402
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.608248
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.818127
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.045551
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.292747
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.562385
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.85751
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.181939
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540069
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.937489
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.380834
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.878481
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.440871
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08147
§(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80372
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57566
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47462
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40964
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.5448
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.52519
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.50826
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.494
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.4824
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.47344
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.46712
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.902868
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.058735
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.225893
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.40553
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.599127
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.808282
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.034852
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.281112
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.549681
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843603
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.166603
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523207
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.918716
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.359854
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.854853
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.414135
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05096
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75206
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52089
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39885
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38724
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.64225
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.62242
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.6053
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.59086
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.5791
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.57
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.56356
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.8962
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.051578
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.218207
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.397303
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.590256
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.798678
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.024477
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.269838
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537351
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.830103
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151791
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.50677
¯(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.900498
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.339477
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.831963
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.388235
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02132
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70182
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46903
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33027
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35223
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.74382
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.72376
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.70643
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.69181
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.67988
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.67064
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.66407
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.889702
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.044621
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.210768
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.389281
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.581631
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.789349
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.014357
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.258853
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525377
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.817016
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137348
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490852
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.882797
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.319716
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.809785
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.363103
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.981
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65299
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41879
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27211
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26831
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.84964
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.82934
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.8118
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.79698
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.78488
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.77549
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.76879
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.883382
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.037861
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.20352
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.381526
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.573258
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.780313
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.004561
®(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.248189
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513739
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.804283
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123387
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.475391
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865644
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300586
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.788255
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.338722
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.939396
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60551
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36974
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21583
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20024
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.95985
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.93931
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.92154
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.90652
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.89424
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.88468
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.87784
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.877252
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.031332
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.196502
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.37397
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.565146
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.771514
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.995074
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.23787
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.502469
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.791946
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.109824
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.460446
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849053
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.282038
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.767426
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.315163
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.898917
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55939
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31669
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16132
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13491
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04642
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.0538
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.03579
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.02056
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.00809
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.99836
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.99138
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.871306
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.024983
¡(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.189691
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.366656
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.557254
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.763013
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.985863
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.227885
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.491586
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.779991
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.096684
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.445941
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832953
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264072
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.747272
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.289185
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.859648
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51462
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26518
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10858
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06045
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02621
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.17299
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.15473
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.13927
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.1266
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.1167
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.10956
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.865578
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.018843
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.183123
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.359597
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.549638
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.754806
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.976961
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.218179
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.481034
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768444
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.083992
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.431912
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81741
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.24675
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.727769
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.263065
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.830489
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47113
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21523
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05763
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98835
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00819
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.29703
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.27851
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.26282
™(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.24994
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.23985
(342.26, 7.25, 370.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.23255
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.859992
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.01286
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.176746
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.352739
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.542257
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.746846
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.968326
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.208786
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.470803
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75729
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.071709
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.418371
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802367
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229963
(342.26, 7.25, 370.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.708949
