¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
÷(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.31115
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.4807
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.46963
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.52635
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.69494
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.803879
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.016626
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.24683
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.507509
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.803871
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.130816
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022501
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.44697
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.001285
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.831232
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90045
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50166
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06762
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45984
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2189
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.90394
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.41514
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.67795
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.30554
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.27117
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.38479
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.31251
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.31437
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.27599
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.30115
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.37014
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.44555
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.52537
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.799924
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.012356
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.242204
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.508849
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.805987
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.133151
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.494891
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.448212
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.943239
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.755087
Š(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80409
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45784
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01923
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25516
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23159
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27888
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.12772
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.55271
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.11103
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.08515
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.19825
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.17101
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.1323
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.09362
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.11673
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.18536
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.25918
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.33726
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.796058
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.008181
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.242043
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.510671
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.808117
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.135499
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.497498
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.449495
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.923557
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.679604
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70826
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41506
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97208
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0538
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24426
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1997
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.75252
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.4041
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.93191
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.90903
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.01944
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.99184
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.9454
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.9183
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.9395
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.00779
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.08011
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.15652
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.792278
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.004099
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.243317
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.512622
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.810261
“(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.137865
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.500118
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.902728
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.925077
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.610676
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61304
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37336
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92605
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85577
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25694
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12262
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.75528
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.74742
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.75979
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.73975
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.8476
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.81966
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.78096
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.75377
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.76917
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.83712
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.90802
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.98286
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.788585
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.000112
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.244614
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.514587
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.812419
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.140245
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.502757
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.905667
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.92661
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.541937
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51835
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33267
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8812
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66109
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20193
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04764
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66906
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.36649
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.59881
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.57702
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.68249
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.65417
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.62354
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.5966
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.60545
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.67308
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.74263
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.81596
ğ(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.78498
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.999784
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.245934
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.516563
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.814589
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.142638
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.505408
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.908624
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.358249
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.473366
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42434
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29297
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83745
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46976
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9707
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97463
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68809
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.19039
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.46237
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.38317
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.52588
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.41708
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.42062
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.44543
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.44807
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.51542
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.58366
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.65557
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.781464
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.001018
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.247278
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.518548
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.81677
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.145045
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.508077
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.911596
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.359963
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.462945
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33096
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2543
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79487
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47051
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7039
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90368
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10933
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.02112
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.36328
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.2779
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.41329
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.30976
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.29439
ç(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.31386
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.3334
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.42407
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.47226
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.53123
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.778035
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.002271
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.248641
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.520546
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.818964
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.147463
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.510758
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.914586
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.361713
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.862799
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23829
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21662
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7534
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47995
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43943
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83465
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48313
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.54713
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.31763
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.34414
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.43604
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.37106
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.36728
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.37343
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.38827
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.40383
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.43483
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.47332
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.776847
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.003545
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.250155
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.522553
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.821167
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.149897
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.513455
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.917591
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.3635
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.86481
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14633
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17996
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71302
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4894
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18128
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76758
(325.57, 7.24, 390.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.929
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.6989
è(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.65153
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.56511
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.09896
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.67776
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.67968
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.68459
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.69798
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.71725
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.74178
(325.57, 7.24, 390.48) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.77098
