¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
«(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.34954
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.341799
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.790649
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356632
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.829403
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.877933
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.929277
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.986727
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04685
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10968
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17533
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2438
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31523
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38971
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46733
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5482
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63242
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72009
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81134
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90632
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00511
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142031
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.626183
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.053905
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.406107
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.69733
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992177
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.312241
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.739705
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.298748
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.839822
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.890762
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.945861
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00357
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06397
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12706
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19294
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26169
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33341
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40819
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48611
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5673
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65182
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73981
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83142
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92676
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02592
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.090834
·(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566374
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.04077
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.398517
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672597
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965425
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283186
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.689178
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.241318
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.788385
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.893697
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.964294
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02227
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08289
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14626
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21244
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28149
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35353
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42862
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50688
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58841
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67329
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76168
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85369
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94939
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04901
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.039608
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.506586
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02721
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379435
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648329
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.939169
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.254669
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.639072
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.184511
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.692993
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.796872
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.903843
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01453
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1037
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1674
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23386
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30325
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37563
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4511
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52968
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6116
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69689
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78567
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87807
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97425
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07434
¶(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.988335
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.44681
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98279
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.357344
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.624496
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.913419
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226715
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.589409
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.128183
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.600883
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.70253
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.808252
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.916948
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02969
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14703
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25721
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32697
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39972
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47556
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55457
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63687
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7226
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81183
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90472
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00138
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.937065
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387116
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.912475
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.335644
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.6011
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8881
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199238
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.540182
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.072392
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.512004
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.611499
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.714957
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.822628
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.933167
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04799
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16757
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29202
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42156
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50203
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5815
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66427
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75048
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84019
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93357
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03075
(380.18, 11.54, 323.85) (404.75, 8.85, 315.29) (0.81, 2.16, 0.81) Human 14.98745
À(380.18, 11.54, 323.85) (404.75, 8.85, 315.29) (0.81, 2.16, 0.81) Human 14.84356
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.885818
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.327565
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842443
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318435
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.57813
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.863252
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172319
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.508407
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.017167
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.426155
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.523593
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.624927
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.730337
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.840055
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.952559
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06963
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1915
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31837
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45052
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58816
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69384
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78052
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87075
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96469
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06243
(380.18, 11.54, 323.85) (404.75, 8.85, 315.29) (0.81, 2.16, 0.81) Human 14.81414
(380.18, 11.54, 323.85) (404.75, 8.85, 315.29) (0.81, 2.16, 0.81) Human 14.73057
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.837131
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.268163
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.77271
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317831
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555622
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838891
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.145911
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.479698
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.962484
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.343319
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.438768
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.538048
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.641304
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.748807
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.860498
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.975199
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09462
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21889
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34837
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48319
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62369
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77015
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90358
¼(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9981
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09641
(380.18, 11.54, 323.85) (404.75, 8.85, 315.29) (0.81, 2.16, 0.81) Human 14.83228
(380.18, 11.54, 323.85) (404.75, 8.85, 315.29) (0.81, 2.16, 0.81) Human 14.74444
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.806505
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.20896
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703306
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317614
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.545595
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815022
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.120025
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.451546
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.908348
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.263343
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356881
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.454201
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.555445
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.660796
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.770436
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.884196
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00127
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12313
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24999
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38212
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5198
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66328
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81289
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96887
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13168
(380.18, 11.54, 323.85) (404.75, 8.85, 315.29) (0.81, 2.16, 0.81) Human 14.91005
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.775978
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.149961
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.63428
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317783
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.545832
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791606
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.09466
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.423949
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.854769
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.186121
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.277883
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.373334
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.47263
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.575929
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.683402
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.795275
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.911328
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0308
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15523
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28481
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41977
°(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56044
