¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
º(388.10, 12.21, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08907
ö(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.608802
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.83684
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.08144
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.338194
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.634913
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.965106
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.331389
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.739312
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.787148
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.342991
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.990622
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66847
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99545
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34536
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92988
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6042
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85598
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12059
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39898
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69217
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01961
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51028
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93372
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3823
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.851643
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.01759
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.19634
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.389386
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.598462
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.825595
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.06451
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.320426
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.618008
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.946418
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.310622
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.71487
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.755882
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.318789
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.962917
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63645
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96139
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37493
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06215
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62493
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87754
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14309
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4225
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7393
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20748
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6648
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09416
é(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55253
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.844163
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.009551
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.187677
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.380025
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.588318
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.814568
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.04791
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.305337
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.60141
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.928073
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.290246
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.69139
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.145172
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.295129
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.935774
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60606
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92902
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49619
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19878
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64789
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90148
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16803
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47485
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92222
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40326
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82242
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26118
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7299
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.836824
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.001664
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.17918
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.370845
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.578371
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.799921
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.031641
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.290524
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.585118
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.910073
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.270255
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.668356
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.119276
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.271632
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.909225
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57724
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9837
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62124
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33993
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67311
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92777
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22503
è(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65312
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11271
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56588
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98644
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43509
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95726
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.829628
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.99393
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.170847
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.361845
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.56862
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.785235
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.015697
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.275986
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.569132
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.892416
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.250532
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.645764
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.093887
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.243223
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.88177
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54999
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09871
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75029
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45714
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70065
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98868
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39886
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83859
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31107
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72702
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15711
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65977
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20813
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.822572
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.986348
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.162681
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.353024
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.559067
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.770846
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.000082
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.261721
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.553452
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.875099
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.22939
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.623613
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.069002
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.571435
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.849902
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56162
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21724
ê(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88344
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48575
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76479
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15836
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57968
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03171
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48186
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89466
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37922
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90461
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5687
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.815658
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.97892
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.154682
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.344386
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.546504
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.756756
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.984791
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.24773
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.538075
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.858122
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.208678
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.601903
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.044621
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.54386
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.818617
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52172
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21593
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01077
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55253
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93057
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33474
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76778
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23279
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6466
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11433
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61842
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16051
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02122
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.808885
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.971644
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.146847
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.335927
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.533746
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.742958
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.970657
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.234012
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.523001
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.841485
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.188391
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.580628
ï(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.020735
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.516128
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.788021
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48283
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1717
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95995
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6112
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05349
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51818
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96359
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41206
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86397
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34822
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86833
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54343
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29038
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.802255
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.964524
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.139179
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.327647
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.52126
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.729456
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.958368
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.220566
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.508231
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.825184
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.168949
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.559787
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.997346
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.490067
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.068766
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44497
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12866
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91055
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5953
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03643
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51225
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02701
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58446
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08529
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59247
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12956
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82857
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.572
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.795768
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.957556
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.131676
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.317334
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.509042
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.716247
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.946324
ë(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.207394
