¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Œ(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.17206
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.096648
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.428339
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791015
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.188241
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.629883
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123795
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.698282
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.983707
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.941875
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.903501
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.893403
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.885249
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.879035
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.874752
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.872396
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.871965
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 11.75838
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525041
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.794106
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.089842
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.420847
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.779946
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.175941
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616192
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.108419
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.677145
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.997433
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.983427
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.971402
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.961347
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.95325
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.947104
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.942903
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.940642
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.94032
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 11.14732
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.520754
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.789423
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082966
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.411841
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768836
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16361
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.602455
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.092995
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.655954
ù(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.06814
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.05416
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.04217
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.03216
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.02412
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.01805
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.01394
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.01178
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.01157
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.58931
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.516438
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.784719
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.07748
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.401749
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.757687
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151245
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.588675
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.077549
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.634667
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.1418
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.12784
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.11589
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.10593
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.09795
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.09196
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.08794
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.08589
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.0858
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.08768
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512091
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.779992
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072308
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.392476
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.746522
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.138873
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.574854
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.062077
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.613345
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.2185
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.20457
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.19265
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.18275
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.17484
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.16893
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.16501
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.16307
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.16311
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.16514
(419.93, 14.51, 252.21) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.19116
(419.93, 14.51, 252.21) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.08674
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.507733
ç(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775229
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067109
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.386775
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738305
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.126635
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.561024
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.04657
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.592474
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21765
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.28443
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.27256
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.26272
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.25488
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.24906
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.24525
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.24342
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.2436
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.24578
(419.93, 14.51, 252.21) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.20927
(419.93, 14.51, 252.21) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.19385
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.503336
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770444
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.061886
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38102
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.731984
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.11961
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.549953
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.031054
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.574987
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17024
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.36754
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.35572
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.34593
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.33819
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.33246
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.32875
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.32706
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.32738
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.32972
(419.93, 14.51, 252.21) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.23856
(419.93, 14.51, 252.21) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.22312
(419.93, 14.51, 252.21) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.82653
(419.93, 14.51, 252.21) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.07195
(419.93, 14.51, 252.21) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.456
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.49893
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.76565
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056624
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.375287
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.725626
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.112595
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.542121
î(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.021528
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.559913
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12341
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.45401
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.44224
(419.93, 14.51, 252.21) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.43252
(419.93, 14.51, 252.21) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.31584
(419.93, 14.51, 252.21) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 10.69045
(419.93, 14.51, 252.21) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 10.66132
(419.93, 14.51, 252.21) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 10.63441
(419.93, 14.51, 252.21) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 10.60971
(419.93, 14.51, 252.21) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 11.21572
(419.93, 14.51, 252.21) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.27114
(419.93, 14.51, 252.21) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.25567
(419.93, 14.51, 252.21) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.24339
(419.93, 14.51, 252.21) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.2343
(419.93, 14.51, 252.21) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.99256
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494473
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.760798
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051356
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.36947
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719245
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.105515
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.534247
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.012716
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.550002
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11392
(419.93, 14.51, 252.21) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 10.62196
(419.93, 14.51, 252.21) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 10.58448
(419.93, 14.51, 252.21) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 10.5734
(419.93, 14.51, 252.21) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 10.56696
(419.93, 14.51, 252.21) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 10.56258
(419.93, 14.51, 252.21) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 10.56026
(419.93, 14.51, 252.21) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 10.56
(419.93, 14.51, 252.21) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 10.5618
(419.93, 14.51, 252.21) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 10.75493
(419.93, 14.51, 252.21) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.30703
(419.93, 14.51, 252.21) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.29153
(419.93, 14.51, 252.21) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.27923
(419.93, 14.51, 252.21) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.27012
(419.93, 14.51, 252.21) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.26419
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.490038
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755962
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.046062
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.363658
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.712839
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098418
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.526359
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.003862
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.537893
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11336
ï(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6974
(419.93, 14.51, 252.21) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 10.68968
(419.93, 14.51, 252.21) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 10.68127
(419.93, 14.51, 252.21) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 10.67496
(419.93, 14.51, 252.21) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 10.67074
(419.93, 14.51, 252.21) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 10.6686
(419.93, 14.51, 252.21) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 10.66854
(419.93, 14.51, 252.21) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 10.67056
(419.93, 14.51, 252.21) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 10.67466
(419.93, 14.51, 252.21) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.34627
(419.93, 14.51, 252.21) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.33074
(419.93, 14.51, 252.21) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.39387
(419.93, 14.51, 252.21) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.30929
(419.93, 14.51, 252.21) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.30335
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485558
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.751081
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040711
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.357819
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706383
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.091306
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.518417
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.994995
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.524176
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1115
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.697
(419.93, 14.51, 252.21) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 10.80172
(419.93, 14.51, 252.21) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 10.79344
(419.93, 14.51, 252.21) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 10.78728
(419.93, 14.51, 252.21) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 10.78322
(419.93, 14.51, 252.21) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 10.78127
(419.93, 14.51, 252.21) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 10.78142
(419.93, 14.51, 252.21) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 10.78367
(419.93, 14.51, 252.21) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 10.78803
(419.93, 14.51, 252.21) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.3889
(419.93, 14.51, 252.21) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.37333
(419.93, 14.51, 252.21) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.43664
(419.93, 14.51, 252.21) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.47775
(419.93, 14.51, 252.21) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.34589
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.481052
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746204
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035357
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351931
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.699923
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084146
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.510449
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.986082
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.510496
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09602
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69685
(419.93, 14.51, 252.21) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 10.91824
(419.93, 14.51, 252.21) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 10.91009
ó(419.93, 14.51, 252.21) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 10.90408
(419.93, 14.51, 252.21) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 10.90021
(419.93, 14.51, 252.21) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 10.89846
(419.93, 14.51, 252.21) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 10.89883
(419.93, 14.51, 252.21) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 10.90133
