°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
∂(341.88, 7.09, 370.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.407393
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.225183
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.851952
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57477
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18535
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1774
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34826
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75089
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.55961
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.53006
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.50345
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.47976
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.45895
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.44102
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.42594
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.4137
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.40429
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.39769
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.39391
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.39293
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.39476
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.203046
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.465954
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.749531
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.058384
ó(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.399059
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.772223
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.186642
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.664503
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.208383
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.830785
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54975
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15151
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13768
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3011
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69396
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.43186
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.40259
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.37624
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.35277
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.33217
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.31442
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.29949
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.28738
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.27807
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.27156
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.26783
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.26688
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.26871
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.196418
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.458717
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.740701
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.048867
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.388428
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.760224
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.173275
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.650405
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.191473
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.810393
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52498
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11771
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09809
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2541
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63721
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.3091
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.2801
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.254
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.23075
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.21035
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.19277
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.17799
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.166
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.15679
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.15034
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.14666
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.14574
Å(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.14758
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.189744
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.451431
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.731856
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.039323
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.377567
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.748211
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.159866
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.63621
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.174459
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.789892
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5001
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08396
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05855
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20715
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58065
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.19117
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.16243
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.13655
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.11351
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.0933
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.07588
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.06124
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.04937
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.04026
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.03389
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.03026
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.02936
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.0312
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.183027
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.444098
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.723001
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.029756
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.3667
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.736188
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.146451
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.621923
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.157347
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.769283
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47511
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05027
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01913
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16039
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52428
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.07788
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.04939
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.02374
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.00091
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.98087
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.96361
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.94911
É(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.93735
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.92832
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.92202
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.91844
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.91757
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.91941
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.176267
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.436718
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.714165
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.020164
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.355823
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.724158
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.133033
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.607549
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.140141
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.748579
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45003
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01665
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97979
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11374
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46808
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.9691
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.94085
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.91541
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.89277
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.87291
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.8558
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.84142
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.82977
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.82084
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.8146
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.81106
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.81021
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.81206
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.169466
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.429297
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.705413
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.010553
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.344941
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.712123
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.119612
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.593086
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.122846
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.727784
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42485
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9831
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94053
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06724
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41214
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.86468
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.83665
â(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.81142
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.78897
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.76927
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.7523
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.73805
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.7265
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.71765
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.71148
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.70798
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.70715
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.709
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.162626
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.421349
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.696641
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.000923
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.334056
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.700084
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.106193
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.578545
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.105464
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.706901
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39959
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94963
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9014
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02088
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35641
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.76447
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.73666
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.71163
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.68935
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.66981
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.65298
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.63885
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.6274
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.61863
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.61251
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.60906
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.60825
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.61011
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.15575
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.413222
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.687855
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.991277
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.323169
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.688045
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.092775
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.563925
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.088003
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.685937
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37425
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91625
ù(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86239
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97472
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30093
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.66834
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.64075
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.6159
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.5938
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.57441
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.55771
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.5437
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.53234
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.52364
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.51758
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.51417
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.51339
(341.95, 7.09, 370.61) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.51524
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.148838
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.405093
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.679055
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.981616
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.312286
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.676009
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.079364
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.549232
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.070467
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.664899
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34884
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87955
(341.95, 7.09, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82354
