¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ı(397.16, 12.56, 328.75) (378.39, 4.70, 320.45) (0.81, 2.16, 0.81) Human 6.053655
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46139
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.67017
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.01569
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.04412
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.54177
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.11464
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.74112
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.42953
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.1933
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.04012
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.9841
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64869
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87346
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.11233
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.62677
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.20746
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.84316
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.5461
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.32228
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.18271
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.14242
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83948
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08088
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.18315
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.71281
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.30147
¼(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.95047
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.66409
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.45014
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.32341
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.30592
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03383
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29247
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.25663
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.79988
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.40054
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.05711
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.77942
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.57791
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.47173
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.47224
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23177
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.50829
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.33395
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.8899
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.49718
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.16307
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.89634
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.71216
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.62244
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.64142
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43337
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.72853
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.41571
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.97908
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.59482
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.27042
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.01773
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.84929
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.77546
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.81337
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.63869
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.95318
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.49836
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.0693
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.69366
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.38044
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.14294
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.98801
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.92974
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.98871
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84048
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.5819
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16054
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.79368
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.49515
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.26919
º(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.12772
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.08806
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.16704
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.04606
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.66777
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.25281
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.89899
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.61044
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.3965
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.27081
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.24889
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.34886
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.2555
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.75907
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.34845
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.00461
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.72686
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.52596
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.41648
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.4127
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.53584
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.46809
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.85388
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.44561
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.1114
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.84477
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.65843
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.56472
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.58087
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.36126
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.67804
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.95271
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.54385
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.21946
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.96524
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.79308
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.71665
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.75174
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55866
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89165
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.05493
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.64317
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.32902
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.08798
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.93095
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.87088
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.9253
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.74956
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.10896
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16063
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.74357
®(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.44124
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.21355
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.0707
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.02737
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.10159
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94357
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.33013
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.26993
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.84596
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.556
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.3407
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.21239
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.18612
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.27573
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.14066
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.3831
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.95115
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.67207
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.46944
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.35596
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.34703
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.45205
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.34088
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.50092
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.05745
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.78947
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.5998
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.50144
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.50552
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.631
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.54432
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.6227
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.16486
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.90823
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.73174
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.64842
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.66617
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.80715
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.7448
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.74858
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.27338
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.02832
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.86526
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.7933
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.82904
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.97849
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.94515
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.87978
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.38305
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.14974
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.99993
š(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.93999
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.99039
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.15215
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.14829
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.02712
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.49382
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.27247
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.13261
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.08852
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.14597
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.33365
(396.12, 12.60, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35432
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.362751
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.669165
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.987125
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.319724
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.684327
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.12576
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.616449
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.707327
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.736836
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.768493
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.802237
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.838138
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.876232
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.91659
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.959224
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00418
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05152
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10128
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15353
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20832
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26568
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32575
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38856
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45834
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53373
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61232
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69417
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7794
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403726
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713883
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.0323
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.369001
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.736922
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.178037
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.674742
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.717351
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.746971
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.778708
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.812567
¹(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.848583
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.886795
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.927241
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.970025
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01507
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06251
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11239
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1648
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21972
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27724
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33748
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40043
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46619
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53488
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60923
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69104
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77624
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.445138
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.759081
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.078083
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418932
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.791628
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.230762
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.701385
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.729068
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.758805
(395.61, 12.61, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.790661
