¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ò(394.91, 13.96, 249.26) (412.47, 7.73, 234.06) (1.88, 1.40, 1.43) Tools 11.91894
(395.79, 13.90, 248.71) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 12.35447
(395.79, 13.90, 248.71) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 12.34321
(395.79, 13.90, 248.71) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 12.33439
(395.79, 13.90, 248.71) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 12.32798
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.321668
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568106
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.835914
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127891
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.4475
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.799882
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.195238
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.634592
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.125607
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.677791
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30922
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98801
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66003
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41451
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24886
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 12.90833
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 12.55427
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 12.53504
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 12.51831
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 12.50405
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 12.49225
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 12.50501
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 12.99173
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 13.90489
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91455
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.22593
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.22608
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.23096
Å(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.324669
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571979
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84012
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132523
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452548
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.808531
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204828
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645253
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.137539
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.691282
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31861
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01096
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67978
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43693
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28452
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 12.62232
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 12.6005
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7194
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15132
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61095
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09716
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 12.52891
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 12.522
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 13.30418
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.21826
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.44613
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.44627
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.45117
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.327071
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.575892
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.844381
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137173
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458012
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817192
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.21441
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655958
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.149538
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.704845
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33405
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03413
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45995
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 12.6959
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 13.51455
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 14.99171
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81802
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2556
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7214
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21817
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76258
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 12.57077
Ó(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 12.75504
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53502
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.67522
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.67534
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.68027
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.329502
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.579847
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.848688
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.141891
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465887
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825899
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.224074
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.666708
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.161593
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.718451
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3495
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06852
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72853
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48357
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 12.74798
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 13.68239
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 14.66167
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 15.28081
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3638
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83607
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34423
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97606
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 12.6224
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 12.61791
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.8836
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.91355
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.91365
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.331924
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.583827
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.853025
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146621
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473788
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834637
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233739
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.677504
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.173707
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.732118
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36504
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08837
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76795
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51951
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 12.803
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 13.52742
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 14.23951
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 14.73186
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 15.0457
Ş(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 15.1808
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 15.1097
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 14.75877
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 13.89704
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 12.67243
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.34482
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.334346
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587856
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.857386
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15332
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481754
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.843398
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243471
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688352
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.185875
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.745822
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38067
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10627
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80812
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5651
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 12.861
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 13.26068
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 13.83226
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 14.22278
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 14.45889
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 14.53568
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 14.42505
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 14.05568
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 13.16723
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 12.72991
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.75176
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.336773
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.590806
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.861781
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.160564
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489713
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.852182
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.253216
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.699228
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.198056
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.7596
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39635
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12428
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84905
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61155
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 12.92206
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 12.9807
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 13.44934
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 13.74979
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 13.91854
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 13.94579
Ú(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 13.80257
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 13.41942
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 12.79495
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 12.79042
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.16647
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.339207
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59344
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867052
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167806
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497693
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.860989
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.263002
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.710097
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.210285
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.773424
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41208
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14233
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89072
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65888
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59129
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 12.96127
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 13.02829
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 13.29196
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 13.41944
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 13.40445
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 13.23426
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 12.86563
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 12.85857
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68542
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.341644
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.596081
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.873162
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.1751
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505698
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.86985
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.2728
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.721043
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.222536
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.787296
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42785
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16044
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93314
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70711
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67529
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60619
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 13.00607
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 12.9862
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 12.96893
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 12.95422
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 12.94206
(395.79, 13.90, 248.71) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 12.93244
¼(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03282
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96421
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344055
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.598723
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.876031
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179173
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.511825
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878355
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.282611
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73201
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.234837
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.80117
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44366
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17865
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97631
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77611
(395.79, 13.90, 248.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76072
