¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(329.92, 7.43, 375.13) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 9.78115
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.041815
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.528854
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.530608
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.132038
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.094881
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.06017
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.028279
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.00261
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.980788
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.963556
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.852585
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.832399
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.81348
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.795811
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.779371
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.787854
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.248772
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.677989
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.836164
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.855697
(330.20, 7.30, 374.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.11897
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.532211
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.52067
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.749642
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.550315
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.552075
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.165165
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.128617
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.093681
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.062424
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.036724
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.012408
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.99497
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.876528
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.85626
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.837265
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.819524
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.803018
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.78773
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.235571
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.705322
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.818908
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.883751
(330.20, 7.30, 374.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.1504
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.297986
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.085342
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.182984
ß(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.57235
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.573031
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.5748
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.200758
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.163965
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.128794
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.098375
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.072524
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.048066
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.027877
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.901823
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.881468
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.862391
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.844574
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.827999
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.812646
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.222468
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.734199
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.801792
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.913388
(330.20, 7.30, 374.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.18173
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.761267
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.690114
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.879776
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.596347
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.597032
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.598809
(330.20, 7.30, 374.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.536091
(330.20, 7.30, 374.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802074
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.165547
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.135954
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.109949
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.085342
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.062313
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.928497
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.908051
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.888889
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.870993
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.854342
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.838921
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.209463
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.744388
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.784822
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.494527
(330.20, 7.30, 374.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.21293
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.585048
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.291728
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.338136
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.622059
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.621652
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.622341
Ñ(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.624126
(330.20, 7.30, 374.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.538778
(330.20, 7.30, 374.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805022
(330.20, 7.30, 374.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095298
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.2911
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.264139
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.23862
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.214513
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.95658
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.936037
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.916786
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.898805
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.882077
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.866582
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.19656
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.729135
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.782617
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.473966
(330.20, 7.30, 374.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.244
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.017062
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.877591
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.022748
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.648702
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.648293
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.648985
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.65078
(330.20, 7.30, 374.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.541479
(330.20, 7.30, 374.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80798
(330.20, 7.30, 374.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098537
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.322276
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.295182
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.269537
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.245313
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.986101
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.965457
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.946112
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.928042
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.911231
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.895662
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.183761
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.714009
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.816249
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.453596
(330.20, 7.30, 374.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.27494
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.521853
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.509682
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.738593
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.676709
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.676299
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.676996
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.678801
à(330.20, 7.30, 374.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.544192
(330.20, 7.30, 374.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.810874
(330.20, 7.30, 374.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.101742
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.355006
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.327773
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.301996
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.277648
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.017094
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.996345
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.976899
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.958737
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.94184
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.92619
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.171065
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.699014
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.851559
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.433421
(330.20, 7.30, 374.51) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 17.25138
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.304856
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.086371
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.180741
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.707638
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.706113
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.705702
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.706404
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.708218
(330.20, 7.30, 374.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.546849
(330.20, 7.30, 374.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813801
(330.20, 7.30, 374.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104888
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.389329
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.361951
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.336035
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.311556
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.288487
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.028735
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.009185
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.990926
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.973939
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.958206
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.158477
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.684146
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.888587
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.413438
(330.20, 7.30, 374.51) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 17.01547
(330.20, 7.30, 374.51) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 17.22933
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.780226
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.7005
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.884947
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.738482
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.736949
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.736537
æ(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.737243
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.739068
(330.20, 7.30, 374.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.549505
(330.20, 7.30, 374.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.816669
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.621571
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.299033
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.271758
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.245929
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.22152
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.200917
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.062665
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.043005
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.024644
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.007563
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.991742
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.145997
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.669416
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.927374
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.393652
(330.20, 7.30, 374.51) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 16.7888
(330.20, 7.30, 374.51) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 16.99663
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.631114
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.320364
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.35631
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.773456
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.77079
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.769251
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.768836
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.769547
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.771383
(330.20, 7.30, 374.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.552135
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.597009
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.363131
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.327926
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.298314
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.272376
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.247863
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.228423
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.098174
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.078401
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.059933
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.042752
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.026839
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.133624
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.654815
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.967968
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.374065
(330.20, 7.30, 374.51) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 16.57093
(330.20, 7.30, 374.51) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 16.77835
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.072386
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.914048
ê(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.047455
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.807284
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.804603
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.803056
(330.20, 7.30, 374.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.802639
