¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ã(370.75, 7.08, 352.78) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.03748
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 11.52151
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 11.98357
(368.72, 7.14, 351.83) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 14.4844
(368.72, 7.14, 351.83) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 16.32754
(368.72, 7.14, 351.83) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 16.73061
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.162169
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496557
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865281
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273885
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.729042
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.13052
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.510068
(368.72, 7.14, 351.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 9.04734
(368.72, 7.14, 351.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 9.024955
(368.72, 7.14, 351.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 9.026831
(368.72, 7.14, 351.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 9.054532
(368.72, 7.14, 351.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 9.348618
(368.72, 7.14, 351.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 9.664394
(368.72, 7.14, 351.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 10.00427
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 11.35131
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 11.82653
(368.72, 7.14, 351.83) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 14.60479
(368.72, 7.14, 351.83) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 16.11967
(368.72, 7.14, 351.83) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 16.51552
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147499
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.480381
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.847417
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.254018
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.706802
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.165995
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.558687
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00966
(368.72, 7.14, 351.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 9.636724
(368.72, 7.14, 351.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 9.641005
(368.72, 7.14, 351.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 9.647168
(368.72, 7.14, 351.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 9.754533
(368.72, 7.14, 351.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 10.10004
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 11.05906
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 11.18788
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 11.67476
(368.72, 7.14, 351.83) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.79431
(368.72, 7.14, 351.83) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.91977
·(368.72, 7.14, 351.83) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 16.30795
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132648
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464084
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829382
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233974
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.684416
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.188927
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.594097
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.986597
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41471
(368.72, 7.14, 351.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 10.3469
(368.72, 7.14, 351.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 10.35633
(368.72, 7.14, 351.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 10.36781
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.78595
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.90599
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 11.04634
(368.72, 7.14, 351.83) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.62725
(368.72, 7.14, 351.83) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.60139
(368.72, 7.14, 351.83) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.72748
(368.72, 7.14, 351.83) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 16.10757
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117689
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447628
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.811189
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.213757
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.661874
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.16691
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.548307
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.936828
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36042
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.76818
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.66245
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.63289
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.64234
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.75883
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.91628
(368.72, 7.14, 351.83) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.44168
(368.72, 7.14, 351.83) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.41609
(368.72, 7.14, 351.83) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.54246
(368.72, 7.14, 351.83) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.9141
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.102648
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.431051
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792878
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.193411
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.642885
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.147947
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.503398
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.888003
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30719
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.59047
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.51178
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.48262
µ(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.50419
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.61731
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.79035
(368.72, 7.14, 351.83) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.2634
(368.72, 7.14, 351.83) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.23806
(368.72, 7.14, 351.83) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.3644
(368.72, 7.14, 351.83) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.72724
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087453
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414325
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774392
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176855
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.625773
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.108547
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.45927
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.840129
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25498
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.4211
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.3673
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.33853
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.37124
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.48117
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.66839
(368.72, 7.14, 351.83) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.09209
(368.72, 7.14, 351.83) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.067
(368.72, 7.14, 351.83) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.19301
(368.72, 7.14, 351.83) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.54673
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072136
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.397492
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.759879
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.161396
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.6085
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.068603
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.416032
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.793155
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20378
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.25958
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.2287
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.20031
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.24326
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.35017
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.55026
(368.72, 7.14, 351.83) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.92745
(368.72, 7.14, 351.83) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.90261
(368.72, 7.14, 351.83) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.02801
(368.72, 7.14, 351.83) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.37232
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056959
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384645
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74577
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.145754
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591027
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.029382
Ä(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.373617
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.747078
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15363
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.12587
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.0957
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.06766
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.12004
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.22406
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.43582
(368.72, 7.14, 351.83) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.76921
(368.72, 7.14, 351.83) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.7446
(368.72, 7.14, 351.83) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.86914
(368.72, 7.14, 351.83) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.20376
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045228
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37169
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.731499
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.129885
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.573325
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.990886
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331987
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.701948
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10446
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.997829
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.968026
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.940333
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.00136
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.10265
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.32493
(368.72, 7.14, 351.83) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.6171
(368.72, 7.14, 351.83) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.59272
(368.72, 7.14, 351.83) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.71615
(368.72, 7.14, 351.83) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.04084
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.033366
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358638
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.717073
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113836
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.555426
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.953144
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.291176
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.657648
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.02076
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.874884
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.845438
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.818075
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.887029
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.985724
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.21747
(368.72, 7.14, 351.83) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 12.36355
(368.72, 7.14, 351.83) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.44671
(368.72, 7.14, 351.83) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.56882
(368.72, 7.14, 351.83) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.88335
¼(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.021352
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.345435
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.702459
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.097625
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.537307
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916146
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.251154
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.614274
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.881386
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.756801
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.727699
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.700653
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.776874
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.873099
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.11332
(368.72, 7.14, 351.83) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 12.21042
(368.72, 7.14, 351.83) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 12.58435
(368.72, 7.14, 351.83) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.42694
(368.72, 7.14, 351.83) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.73108
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.007148
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332073
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68769
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.081232
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.519002
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.87986
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.211929
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.571762
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.74824
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.643369
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.614593
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.587854
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.670723
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.764597
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.01236
(368.72, 7.14, 351.83) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 12.06307
(368.72, 7.14, 351.83) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 12.18348
(368.72, 7.14, 351.83) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.29028
(368.72, 7.14, 351.83) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.58385
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992132
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318532
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.67275
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.064677
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.500502
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.844252
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.173478
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.530112
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.620999
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.534375
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.505919
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.480337
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.568417
Ê(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.66005
(368.72, 7.14, 351.83) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.914492
(368.72, 7.14, 351.83) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.92704
(368.72, 7.14, 351.83) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 12.03858
(368.72, 7.14, 351.83) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 12.31894
(368.72, 7.14, 351.83) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.44146
(368.72, 7.14, 351.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 24.90285
(368.72, 7.14, 351.83) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 24.87634
