¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
í(333.28, 6.91, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.09679
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87341
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98712
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10544
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22856
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35668
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6288
ÿ(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7723
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88711
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00658
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13083
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26011
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39464
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53459
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68024
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.069734
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290497
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.527017
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.780936
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360332
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.093039
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.444987
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.754041
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08598
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39976
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53449
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61498
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71063
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81876
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93122
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04818
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16994
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29658
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4284
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56565
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70851
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83808
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95653
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07971
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20788
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34125
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6244
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.074648
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.29572
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.532602
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.77986
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.40731
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.148876
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.471107
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.781971
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11597
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36263
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52196
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6022
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6858
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77283
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87765
ƒ(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99338
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1138
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23908
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36949
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5052
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64651
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79165
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90911
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03133
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15845
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29072
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42834
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57155
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.079791
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.301219
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.538491
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778063
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453699
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.204008
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.497999
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.810802
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13423
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3271
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51114
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59121
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6746
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76144
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85185
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9459
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06011
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1841
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31316
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44745
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58727
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73284
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86432
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98559
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11172
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24299
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37953
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56474
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085187
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.306993
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.544663
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.776676
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.499418
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.232252
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.52572
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.840467
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10159
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29309
ƒ(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49411
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58204
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66524
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75193
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84212
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93598
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03367
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13533
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25937
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39231
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53073
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67483
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8221
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94248
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0677
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19796
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33748
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64339
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.090858
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31305
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.543957
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.775699
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.544445
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.258943
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.554267
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.871048
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0704
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26062
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46024
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57464
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65771
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74422
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83427
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92799
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02553
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12703
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23257
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34242
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4768
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6195
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76814
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9019
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02628
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15568
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41581
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72569
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.096807
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319413
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.543406
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.775131
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.588732
‡(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.286446
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.583673
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.860472
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04073
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22968
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42799
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.569
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65197
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73839
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82832
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92192
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01935
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12068
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22616
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33584
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44994
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56864
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71405
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86392
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98745
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20102
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49765
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81163
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.10302
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326039
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.543262
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774971
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.627851
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.314705
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.613899
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.833294
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01244
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20022
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39729
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56512
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64802
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73435
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82423
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91776
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01511
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11636
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22174
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33134
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44536
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56396
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68734
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81572
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99814
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28246
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58314
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90143
ˆ(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.109467
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326604
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.543516
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.775216
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.571602
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.343725
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.637445
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.807465
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.985542
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17225
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36813
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56302
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64589
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73219
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.822
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91551
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01279
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11401
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21932
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32886
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44283
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56137
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68473
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81233
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07923
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36744
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67233
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99521
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116224
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.327146
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.544131
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.775893
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512329
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.373547
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.613869
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.782969
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.960073
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14572
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34047
(333.53, 6.88, 314.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54497
