¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ã(433.54, 10.51, 361.77) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.535917
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.617571
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872249
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.148757
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449965
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.77922
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.127773
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.506573
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.924264
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.240637
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.430159
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.652444
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.887451
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13619
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39985
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85171
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37437
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84411
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49745
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90367
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29402
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19969
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.43133
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.385654
©(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.566043
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.760096
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.356518
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.596418
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.849349
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123871
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.422839
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749576
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.095871
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.471533
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.885586
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.205507
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.328463
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.538481
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.767673
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01012
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26697
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6364
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13776
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67715
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22247
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61372
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02887
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42915
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49582
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.37022
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.549476
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.742271
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.337059
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5756
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.826843
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099423
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396222
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.720469
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.064616
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.437204
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.834214
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.172059
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.294036
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.428514
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.652138
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.888603
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13897
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43081
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91224
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44263
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48434
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3362
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73686
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16156
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87488
­(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74234
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.355021
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.533167
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.096131
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.317918
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.555243
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80476
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.075471
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.370111
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.691931
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034006
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.403631
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.779988
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.140293
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.261322
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.387456
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.540677
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.771425
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01561
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27438
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69719
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20609
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69729
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07203
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45662
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86729
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30223
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10493
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.340058
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.517114
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.078643
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.299094
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535163
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.783081
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051936
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.344457
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663917
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.004067
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.370749
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.727085
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.10033
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.230289
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.355515
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.48606
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.658424
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.89673
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14913
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49187
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98076
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44805
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14792
°(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18995
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5842
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00552
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52002
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34871
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.32533
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.858259
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.061473
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.280554
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.515502
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761784
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.028854
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319365
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63648
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.97478
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.337332
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.675481
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.044085
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.200953
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.325298
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.454918
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.590113
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.782127
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02849
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29572
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76585
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22314
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65415
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79239
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31487
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71942
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19522
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7484
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.310836
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.842535
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.044556
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.262293
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.496195
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740929
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006216
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294739
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60956
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.946152
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.290981
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.62521
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.989323
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.173236
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.296769
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.425527
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.559812
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.699898
·(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.912192
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16709
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56078
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00873
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40234
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01225
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05844
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44732
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89181
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40823
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.64024
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.827064
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.027935
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.244377
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477269
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.72043
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98399
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.270569
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583182
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.918103
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.245795
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.576161
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.935931
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.147133
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.269901
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.397863
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.53129
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.670489
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.815731
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04906
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36487
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8041
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18281
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62005
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45069
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18832
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60379
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13952
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.626071
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.811866
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.011568
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.226721
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.458677
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700356
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962245
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.246881
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.557352
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890738
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.20172
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.528362
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.883914
·(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.122646
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.244693
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.371891
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.504528
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.642887
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.787264
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.937996
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19321
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60869
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97348
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36653
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98204
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94159
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33009
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84418
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.612105
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.796888
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.995486
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.209414
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.440466
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680675
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.940909
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.223704
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.532039
(434.39, 10.46, 361.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.860914
