¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.2612
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107843
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.120793
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.105783
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.092401
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.080637
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.070478
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.061913
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.054936
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.049541
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.045717
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.043467
ù(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.042785
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.326261
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611504
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.925087
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2714
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.666126
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.092907
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.140115
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.125104
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.111726
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.09997
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.089821
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.081272
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.074313
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.068938
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.065141
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.062919
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.062268
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311563
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.595366
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.907315
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.251719
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.642412
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.077824
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.161069
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.146059
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.132685
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.120936
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.110801
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.102265
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.095327
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.089976
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.086207
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.084017
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.083404
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.74957
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.296803
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.579185
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.889475
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231972
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.618587
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.059517
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.183679
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.168669
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.155299
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.143559
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.133435
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.12492
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.118002
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.112677
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.108938
÷(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.106783
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.106208
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.47473
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.282008
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.562933
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871585
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.212163
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594678
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.032638
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.207964
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.192955
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.17959
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.167859
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.15775
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.149253
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.142358
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.137062
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.133356
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.131239
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.130706
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.71419
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.267149
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.546634
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.85363
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192301
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.570678
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.005682
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.233951
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.21894
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.205582
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.193862
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.183768
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.175293
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.168423
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.163156
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.159486
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.157409
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.156921
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.158026
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.252225
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530292
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83562
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172382
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546591
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978637
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.261662
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.246653
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.233301
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.221593
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.211516
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.203061
÷(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.19622
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.190986
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.187354
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.18532
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.184883
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.186042
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.237278
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513901
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.817586
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152441
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523405
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951534
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.291125
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.276119
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.262775
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.251081
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.241021
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.232592
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.22578
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.220581
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.21699
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.215003
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.214617
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.215834
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.222277
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.497465
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.799499
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132431
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501198
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.92436
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.322375
(417.86, 14.84, 246.84) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.30737
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.394237
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.333498
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.275233
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.21937
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.188116
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.182544
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.178575
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.176202
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.175423
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.445069
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.207832
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.480986
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.781365
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.112411
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478948
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.897118
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.283378
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.26803
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.254346
ô(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.24231
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.231912
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.223141
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.215989
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.210448
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.206513
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.204184
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.203452
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.20432
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.1961
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.464494
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.763227
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.092357
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456681
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.86984
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.312937
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.297588
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.28391
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.271885
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.261503
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.252753
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.245629
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.240123
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.236228
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.23394
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.233259
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.234183
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.184321
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450788
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74505
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072279
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434404
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842531
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311278
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.328938
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.315263
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.303251
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.292887
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.284161
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.277066
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.271595
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.267742
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.265502
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.264875
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.26586
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.172508
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.437882
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728459
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.052189
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412095
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815186
ú(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.280466
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.362106
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.348439
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.33644
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.326096
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.317395
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.310333
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.3049
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.301091
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.298902
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.298333
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.299381
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.160676
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424938
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714245
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.032281
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.389819
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.787828
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.249646
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.397134
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.383474
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.37149
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.361165
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.352493
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.345465
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.340072
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.33631
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.334177
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.333668
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.334785
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.148799
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.411972
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700016
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.016609
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.367504
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.762608
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218801
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.434054
(417.86, 14.84, 246.84) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 8.420403
