¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ü(393.00, 14.76, 307.58) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.704536
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285795
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.664258
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.123503
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.622709
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.15671
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.763208
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48384
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36237
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25871
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.75034
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.18326
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.54776
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.04661
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.73341
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.90248
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.7513
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.53375
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.98066
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.45028
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.97757
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.641
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.259318
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.634828
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.079044
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56283
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.088925
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.685896
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37845
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23827
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.07963
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.64354
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.96843
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.37037
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.94193
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61719
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83682
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68008
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.59909
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07998
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.58538
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.22253
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.90007
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.232675
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60522
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034418
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.503316
‰(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.021634
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.609165
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28075
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1163
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.86845
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.48039
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.88853
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.29881
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.83784
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50167
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84304
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.63405
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.52476
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.2132
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.82582
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.47654
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207734
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.576
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.989728
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.444195
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.954801
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.533094
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19337
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9976
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64458
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36737
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.80871
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.22727
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.66121
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.38695
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96282
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76339
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.63214
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.3992
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.03699
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.71543
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185372
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551153
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951875
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.391935
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.891738
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.457666
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10683
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88035
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38559
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24444
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.61816
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.04522
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.57543
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27301
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08636
–(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89688
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.74228
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.56111
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.20812
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.89662
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.162836
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.526163
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917698
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.345971
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.839931
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.397967
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03332
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77809
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14115
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10057
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.53818
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.93802
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.48981
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15987
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.21378
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.03458
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.8484
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.72671
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.38554
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140142
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.500985
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883542
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300127
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.788271
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.339367
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.966301
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70403
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90319
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00879
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.47268
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.85984
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.40437
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05288
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12358
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13905
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.95841
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.84558
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.7121
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.631441
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.475623
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849449
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.258089
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73679
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.281041
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.899631
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51463
î(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6999
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9398
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.29009
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.78169
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.27649
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96295
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.01181
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.24484
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07245
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.96885
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.627635
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449929
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815362
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.220235
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.685526
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.222921
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.833294
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1957
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65606
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82591
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.17958
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.59096
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.15237
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86723
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.91426
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35444
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.1906
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.27286
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.623035
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.927906
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.781408
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182472
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.634432
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.1651
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.767339
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.875347
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6113
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.71177
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.1161
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.51196
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.05803
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77167
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.81684
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.46788
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.31292
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.7275
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.61882
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.923402
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.258852
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.144779
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.586853
Ã(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.10757
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.32416
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.697165
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56566
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.62297
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.02625
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.43295
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.96393
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67627
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68699
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50675
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.58245
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.614565
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.918725
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.252739
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.602855
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.012658
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.568481
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.984846
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.66969
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51917
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56869
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84577
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.35396
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.87008
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58106
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54895
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.34315
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.94057
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.610153
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.913873
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.245284
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.59456
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.985503
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.432885
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.968822
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.641514
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47188
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49065
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.76881
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.15923
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.7175
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4861
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.44347
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.23073
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.8621
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.605586
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.90885
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.237665
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.586152
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.976475
Å(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.422258
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.955446
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.613676
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42381
(392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42706
