¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
– (409.04, 14.30, 243.74) (391.84, 8.05, 250.08) (0.81, 2.16, 0.81) Human 2.30767
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.230271
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.229058
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.231139
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.236601
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.245658
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.258726
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.276489
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.300138
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.331901
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.376827
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.454131
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.346952
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.334844
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.323307
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.312334
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.301911
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.292028
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.28267
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.273833
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.265502
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.257672
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.250332
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.243476
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.237098
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.231188
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.225744
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.220757
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.216223
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.212387
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.211229
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.213153
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.218229
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.226642
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.238719
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.25501
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.276428
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.304539
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.342484
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.398491
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.332506
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.320449
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.308962
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.298036
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.287657
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.277813
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.268494
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.25969
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.251391
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.24359
¡ (409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.236276
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.229443
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.223083
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.217194
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.211762
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.206788
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.202265
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.198502
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.19738
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.199193
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.203999
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.211958
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.223355
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.238657
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.258603
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.284446
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.318482
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.365875
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.321697
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.309677
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.298223
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.287329
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.276978
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.26716
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.257866
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.249084
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.240806
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.233021
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.225724
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.218906
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.212558
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.206677
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.201255
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.196287
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.191768
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.188061
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.186962
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.188699
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.193317
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.200961
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.211888
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.226512
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.245476
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.269849
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.301493
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.344266
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.314168
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.302166
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.290731
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.279851
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.269516
Ÿ (409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.259712
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.250429
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.241657
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.233387
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.225611
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.218321
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.211508
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.205165
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.199285
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.193864
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.188895
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.184375
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.180707
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.179629
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.181309
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.1858
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.193234
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.203852
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.218027
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.236362
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.259793
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.289962
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.330069
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.30969
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.29769
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.286258
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.275379
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.265044
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.255241
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.245958
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.237185
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.228915
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.221135
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.213842
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.207023
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.200676
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.194792
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.189363
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.184388
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.179859
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.176215
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.175145
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.176796
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.181211
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.188522
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.198957
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.212873
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.230834
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.253733
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.283072
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.321734
œ (409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.308135
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.296122
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.284676
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.273785
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.263439
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.253622
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.244326
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.235541
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.227257
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.219467
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.212158
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.205326
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.198967
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.193068
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.187627
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.182637
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.178094
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.174456
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.17339
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.175027
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.179415
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.18668
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.197041
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.210859
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.228677
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.251373
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.280399
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.318531
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.309462
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.29742
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.285946
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.27503
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.264654
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.254811
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.24549
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.23668
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.228373
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.220556
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.213227
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.206372
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.199989
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.194069
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.188607
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.183596
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.179033
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.175382
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.174311
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.175957
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.180359
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.187649
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.19805
Ÿ (409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.211918
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.229813
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.252613
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.281802
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.320207
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.313711
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.301622
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.290105
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.279143
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.268726
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.258846
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.249484
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.240637
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.232291
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.22444
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.217076
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.21019
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.203773
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.197823
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.192331
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.187289
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.1827
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.179014
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.177939
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.179608
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.184069
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.191458
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.202006
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.216084
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.234275
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.257502
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.287354
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.326902
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.321006
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.308853
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.297273
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.286249
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.275775
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.265837
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.256422
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.247523
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.239127
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.231229
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.223816
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.216887
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.210429
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.204437
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.198905
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.193827
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.189199
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.185462
  (409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.184369
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.186085
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.190659
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.198227
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.209043
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.223506
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.242244
(409.59, 14.31, 244.13) (391.78, 8.05, 249.07) (0.81, 2.16, 0.81) Human 2.266274
