°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ã (383.24, 11.08, 322.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.37512
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.003788
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.212237
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.439915
ê!(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.689552
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.964421
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.268481
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.606565
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.984635
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.410722
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.903824
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.489205
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.170166
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.972016
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71597
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27289
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6839
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01915
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.822663
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.93768
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.060649
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.192388
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.333836
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.486066
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.650321
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.828037
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.020894
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.230861
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.460267
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.711884
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.989033
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.295739
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.636918
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.01864
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.438871
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.928357
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.508837
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.193108
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.999178
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75243
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30589
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74164
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96841
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.832467
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.948134
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.071821
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.204351
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.346677
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.499883
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.665228
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.844167
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.038402
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.24993
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.481113
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.734764
ç!(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.01426
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.32369
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.668059
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.053426
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.469508
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.95646
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.53948
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.217087
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.02758
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79042
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34295
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76728
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92083
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.842478
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.958813
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.083234
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.216578
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.359803
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.514009
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.680473
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.860667
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.056315
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.269446
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.502456
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.758199
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.04011
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.352346
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.700001
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.092145
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.501143
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.985462
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.572946
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.255682
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.05871
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83001
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43362
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74467
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87632
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.8527
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.969718
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.094891
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.229065
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.373213
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.528448
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.696058
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.877539
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.074641
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.289418
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.524302
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.782197
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.066591
ô!(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.381715
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.732756
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.130006
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.533786
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.015372
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.607481
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.296001
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.10639
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90706
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52704
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72442
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.863131
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.980849
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.106793
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.241819
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.386913
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.543199
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.711986
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.894787
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.093379
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.309845
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.546658
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.806764
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.093711
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.411808
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.769901
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.168837
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.567461
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.050507
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.643098
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.33761
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.15565
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9871
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61327
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70666
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.873775
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.992209
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.118941
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.254841
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.4009
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.558265
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.728258
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.912414
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.112535
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.330736
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.569527
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.831906
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.12148
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.442635
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.805326
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.208656
à!(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.60218
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.08889
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.679815
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.380541
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88896
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05256
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67013
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69129
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.88463
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.003798
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.131338
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.26813
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.415181
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.57365
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.744879
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.930424
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.132113
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.352095
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.592918
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.857632
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.149907
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.475045
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.841623
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.24948
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.637963
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.128389
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.717653
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.424806
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96978
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12016
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72926
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67827
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.8957
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.015616
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.143982
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.281689
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.429755
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.589356
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.761851
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.94882
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.152118
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.373927
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.616837
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.883949
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.179
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.511665
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.878807
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.291328
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.674827
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.169027
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.756628
Ñ!(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.470431
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05284
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19005
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7906
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66765
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.906983
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.027666
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.156878
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.29552
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.444626
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.605385
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.779176
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.967606
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.172553
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.396236
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.64129
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.910865
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.20877
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.545705
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.916891
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.331991
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.712792
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.210819
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.796754
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.517445
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1383
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26221
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85427
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65944
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.918483
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.039948
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.170025
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.309624
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.459793
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.621738
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.796861
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.986784
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.193424
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.419029
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.666281
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.938388
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.244782
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.580541
(383.04, 10.98, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.955892
