¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
²(406.15, 14.26, 246.84) (386.15, 7.94, 260.70) (0.81, 2.16, 0.81) Human 10.93542
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.046471
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.025363
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.006105
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.988679
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.973065
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.959249
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.947219
(403.96, 14.27, 246.74) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 22.95876
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.711934
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.923918
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153537
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402921
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674758
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.961462
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.274417
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.618402
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998172
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.41859
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.889546
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.41707
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01327
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53692
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08591
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86522
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1182
Ñ(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63892
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23745
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94608
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20892
(403.96, 14.27, 246.74) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 21.29209
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.45964
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.43629
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.55581
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.57523
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.61593
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.714075
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.926227
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.156011
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.405628
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676587
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962575
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275648
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619764
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99965
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.421149
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.89138
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.419167
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0156
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54892
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09921
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93396
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0614
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57745
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14699
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70111
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92765
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.43518
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.39807
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.38759
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.48373
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.44572
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.44973
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.46072
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.716278
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.928636
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.158597
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.408474
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.677737
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963841
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.277029
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.621271
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.001346
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.423024
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.893444
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.42151
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0183
×(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56175
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11349
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00384
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00674
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51825
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07452
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46417
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65575
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.42139
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.61511
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.38538
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.88619
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.44814
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.45288
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.46043
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.718558
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.931078
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.161266
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.411365
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67904
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965221
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278537
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.622962
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003201
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.425126
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.895767
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424129
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02127
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57543
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14149
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07497
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9541
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46134
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01276
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23561
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39283
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.40844
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.60302
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.38554
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.89254
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.44911
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.45384
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.46134
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.720895
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.933619
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.164023
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.414358
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680438
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.966805
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280284
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.624833
Ù(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.005298
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.427401
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.898347
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.427021
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02456
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58992
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20288
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14726
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90356
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40668
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04212
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16555
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10048
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.40281
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.53018
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.38258
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.9026
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.45288
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.45756
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.46574
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.723308
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.936218
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.166862
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417449
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681997
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968508
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282142
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626894
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.007556
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.429941
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.901184
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.430235
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02817
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60526
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26527
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22082
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85505
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43522
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14708
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0982
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.48643
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.46913
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.25221
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.35785
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.37514
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.45942
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.46411
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.47434
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.725802
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.938919
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.169771
Ö(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420609
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683712
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970351
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284174
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629132
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.01001
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.43268
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904269
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.43369
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03206
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62145
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32863
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29557
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88245
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47113
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27048
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.5108
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.47909
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.46356
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.46125
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.25314
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.36092
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.46879
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.47417
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.48578
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.728344
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.941694
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.172765
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.422605
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685531
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.972331
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286341
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63152
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012696
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435664
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.907577
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.437431
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03632
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6385
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39301
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3082
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91693
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50889
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39737
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.51634
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.48243
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.46686
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.46835
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.47631
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.26002
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.50209
Ò(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.48844
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.50007
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.730952
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.944507
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.17583
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424402
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687494
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974508
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28871
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.634112
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.015533
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438837
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.911135
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.441438
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04085
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65639
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4584
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31496
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95309
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54854
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52773
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.53666
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.50298
(403.96, 14.27, 246.74) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.48714
