¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
–(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.671751
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80595
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.25636
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.824235
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.051544
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.298606
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568018
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862932
†(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.187039
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.544781
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.941669
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.320549
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.690264
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.096214
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.543896
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09044
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71814
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43409
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31901
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39424
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77741
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47135
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90719
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.63169
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.823381
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.050613
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.297612
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566947
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.861739
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185683
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.543323
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940008
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.325672
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.695875
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.102371
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.550716
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07188
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69714
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43822
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32375
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40834
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78957
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48528
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01155
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.01795
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.822551
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.04973
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.296617
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.565871
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860536
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.1844
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.541865
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938426
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.331223
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.701945
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.10905
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.558068
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05573
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69766
‡(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44289
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32481
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42299
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80206
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50048
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09363
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.43854
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.821737
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.048854
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.295674
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.564831
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859406
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.183153
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540494
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.936878
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.337184
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.708493
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.116228
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.565989
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0555
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70209
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44803
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32619
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43827
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81493
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51695
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1641
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.83826
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.820976
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.04803
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.294752
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.563797
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.858304
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.181921
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.539156
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.935383
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343553
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.715457
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123881
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.567282
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05064
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70707
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45369
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32795
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45408
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82814
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56465
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23653
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.820214
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.047196
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.293865
†(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.562826
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.857229
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.180745
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.537838
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93395
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.350342
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.722876
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.126549
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.56351
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04641
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69931
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45981
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33011
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45692
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84168
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61239
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31093
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.819477
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.046394
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.292997
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.561879
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856191
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179621
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.536578
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.932532
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.357545
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.726731
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123614
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.560259
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04282
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67847
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46645
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33267
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4599
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85557
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64107
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38735
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.818783
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.04559
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.292147
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.560975
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855199
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178496
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.535368
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.931175
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.361018
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.724554
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.121178
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.557576
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03988
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65797
„(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47358
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33787
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46338
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86979
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67084
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4658
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.81806
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.044874
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.291332
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.560104
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854205
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.177442
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.534178
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929859
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.327821
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.722795
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.119295
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.555494
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03757
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6378
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45265
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34676
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46726
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89477
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70163
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5463
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.817415
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.044153
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.290534
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559248
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.853292
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.176403
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.533046
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.903951
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.293697
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.705203
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.117899
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.553987
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03591
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.618
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42966
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35618
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50166
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94525
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73345
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63313
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.816805
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.043464
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.289815
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558421
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.852402
†(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.175402
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522933
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873519
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260088
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.673146
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.116724
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.553032
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03486
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59856
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40708
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35174
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54173
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9966
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7664
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82684
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.816188
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.042796
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.289113
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.557637
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.85152
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174471
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495623
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.843525
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226947
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.641662
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.081828
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.552687
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03445
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57948
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38494
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34723
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58233
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04879
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79892
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07187
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.815584
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.042174
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.288377
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.556882
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850702
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15406
