¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
± (371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40073
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00705
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85497
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50019
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13953
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56011
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29313
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44411
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80489
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50406
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6198
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.445372
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.587615
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.7402
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.904257
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.081122
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.27292
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.483914
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.709822
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.956356
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.226335
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.523356
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.851518
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.224072
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.57016
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.944418
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.359317
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.820383
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.279741
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01152
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84476
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49532
‡(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13411
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0548
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3241
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49379
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86076
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.60988
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.72696
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.451624
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.594282
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.747345
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.911975
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.089432
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.283992
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.495781
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.722746
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.970422
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241805
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.540345
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870327
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.249484
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594243
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.971021
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388837
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.825566
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.284342
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01684
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83568
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49212
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13054
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26335
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35784
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54677
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94093
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72103
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.67626
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.458041
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.601167
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.754715
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.919899
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.097957
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.295321
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.507917
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.735931
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.984861
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.257645
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.557799
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.890697
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275434
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61912
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998495
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.419316
†(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.831839
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.289631
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02305
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82774
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49052
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12875
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29755
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39428
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60305
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04266
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83771
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.63052
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.464628
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.608198
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.762287
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.928035
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.107349
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.306911
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.520339
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.749477
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.999655
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.273837
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.575639
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914423
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298783
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.64477
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026829
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.450782
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.839085
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.295697
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03009
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82095
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4906
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38592
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33401
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43351
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6627
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14917
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.96012
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.58968
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.47136
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.615399
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.770039
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.936352
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.118204
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.318713
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.533069
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.763301
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.014752
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.290422
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.593962
‡(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938629
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322817
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.671185
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056003
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.471866
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.847374
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.302515
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03804
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81533
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49233
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74366
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37287
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47941
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72583
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26046
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94087
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35439
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.47827
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.622837
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.777972
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.944912
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.129339
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.330729
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.546041
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.777441
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.030211
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.307404
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.612663
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963307
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.347583
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.69843
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.086135
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.480394
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.856684
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.310061
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04659
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81083
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4957
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12959
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41409
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53647
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79246
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13011
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55875
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07239
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.485351
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.630403
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.786118
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.953976
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.140655
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.343031
„(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.559313
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.791934
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.046053
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.324765
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.633745
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988488
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373066
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.726508
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.117183
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.489872
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.867044
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.318371
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04369
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80747
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50068
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43285
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45775
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60115
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82792
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84132
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19497
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.75898
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.492585
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.63815
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.79442
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.964666
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.15219
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.355556
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.57289
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.806693
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.062192
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.342516
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656813
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.014131
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.399309
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.755363
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149102
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.500337
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.87844
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.327417
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04176
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80522
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50734
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4726
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51439
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68775
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74795
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56494
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86485
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.36476
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.500008
…(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.646105
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.802956
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.97553
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.163971
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.368314
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.586756
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.821788
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.078727
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.360667
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680303
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040341
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.426266
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78509
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.165057
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.511675
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.890881
(372.52, 8.72, 338.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.337267
