¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ì (438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 6.731505
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.66314
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.90137
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.248018
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.499835
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732615
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943889
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170318
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.42709
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721339
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046484
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45425
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.000319
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.678046
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56724
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40194
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37739
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61165
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9553
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.16124
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.91634
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.20227
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.249131
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.501043
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.725914
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.936728
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167382
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.439624
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.734884
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.065489
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.465204
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.012755
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.705805
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60986
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44592
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4447
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69168
§(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04294
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.16009
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.15165
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.250278
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.502274
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.719545
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929915
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179256
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452439
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748821
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084846
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.476075
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.025136
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.733128
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65272
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48738
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51226
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7649
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14623
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.17669
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.39205
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.251373
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5035
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.713526
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.937984
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.191428
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465594
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.763109
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.104529
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.492964
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.037437
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.760014
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68907
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52912
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58006
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83897
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28737
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.19731
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.63763
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.252505
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.504708
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.713801
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949515
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203916
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479137
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.777779
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.12456
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.515007
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.049725
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.786504
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71633
®(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57106
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64804
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91381
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43081
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.22079
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.0239
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.253595
(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.202569
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.724811
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.961411
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.216704
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49298
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792813
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.144885
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.537452
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.061893
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.81249
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74197
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61324
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71623
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99181
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57654
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.31469
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.39091
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.254694
(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.180506
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736091
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973555
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.229808
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507164
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.808219
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.165563
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.560257
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.074008
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.838032
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76727
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65567
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78456
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09573
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72466
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.52971
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.69595
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.255791
(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.159317
(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.241185
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985947
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243235
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521688
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.826263
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.1866
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.583459
Ì(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.086073
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.863068
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79213
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69832
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85306
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20094
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87517
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.74902
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.13872
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.256857
(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.138991
(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.220217
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998674
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.256928
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.536551
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845719
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.20797
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.607021
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.098028
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.887667
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81663
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74121
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92167
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30744
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02805
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.97265
(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.173057
(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.151281
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.257934
(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.119516
(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.20013
(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.284138
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.270983
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551741
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865454
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229642
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.630949
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.109938
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.911723
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84068
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78431
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01484
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41524
(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.34991
(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.340005
(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.131616
(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.116762
(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.208567
(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.312939
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.25899
(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.100883
ê(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.180912
(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.264306
(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.591153
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.567286
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885504
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.251694
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655273
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.128891
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.935277
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86432
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8276
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12903
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52434
(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.315726
(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.305865
(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.092079
(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.083804
(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.184671
(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.278905
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.260007
(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.083078
(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.162551
(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.245361
(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.331679
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583178
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.905873
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.274064
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.679982
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.148239
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.95828
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88754
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87746
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24062
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63726
(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.283122
(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.273303
(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.150916
(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.138901
(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.161917
(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.246445
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.261086
(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.066093
(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.145038
(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.227293
(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.313028
(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.402422
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.926512
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296742
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.70508
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.174305
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.980745
ô(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91035
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93368
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32966
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76448
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.65811
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.12588
(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.39338
(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.380267
(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 5.974609
(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.049919
(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.128361
(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.21009
(437.93, 13.89, 291.10) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.295272
