¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
” (340.72, 7.24, 311.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.00576
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.662009
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.214126
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.821709
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53224
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.377
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40996
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78129
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49638
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82775
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16244
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805796
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.213572
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.704308
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.262202
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.8815
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60352
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46056
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51948
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91697
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70978
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21244
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.29728
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.96501
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838038
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.249468
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.74633
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.310045
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.941238
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67479
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54416
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62899
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06636
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92614
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64662
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.1971
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.73411
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.40948
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.285438
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.788107
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.357594
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00087
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74592
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62774
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7471
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22561
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15076
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09464
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.1427
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.439844
µ(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.322131
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.829552
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.404866
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06048
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81692
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71656
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87001
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38901
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41123
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55693
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.33858
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.470095
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.858781
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.870741
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.451782
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11641
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89181
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80993
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99304
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55302
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67493
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03856
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.53497
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.500222
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.892297
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.911535
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.498326
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17287
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97096
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90341
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11625
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7174
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94177
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48762
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.73163
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.530214
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.925679
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.951987
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.546454
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23323
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05005
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99696
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23939
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88213
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21157
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89878
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.92858
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.560056
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.95891
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.403925
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.598504
Å(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2933
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12906
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0905
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36251
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.047
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53359
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.32093
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16145
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.589736
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.991978
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.440979
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.65018
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.353
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20788
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18396
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48544
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21188
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88762
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.75446
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.619243
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.024864
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.477849
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.70148
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41231
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2816
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27734
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6081
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39087
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24903
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.20371
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.648565
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.057561
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.522915
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.067706
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47122
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35214
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37053
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73037
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60416
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61922
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.2235
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.677687
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.090051
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.573328
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.125054
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52967
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42202
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46353
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85307
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81899
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03919
 (341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.706598
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.130558
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.623672
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.182371
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.820522
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49122
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55623
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99142
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0352
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46824
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.735284
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.175001
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.673929
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.23963
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.88633
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55969
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64857
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1296
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25257
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90625
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.771204
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.219315
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.72407
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.296806
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.952106
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62733
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75186
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26745
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47093
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35297
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.81047
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.263472
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.774072
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.353872
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.01962
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.82991
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86112
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40485
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68626
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.80823
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.849555
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.307454
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.823913
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.410798
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.11717
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.94444
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96967
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5417
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89353
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.27568
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.88844
° (341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.35124
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.873565
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.492452
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.21547
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.06004
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07743
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67782
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12727
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.99035
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.927109
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.394808
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.940473
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.577526
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.31449
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.17669
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.19879
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8131
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3916
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.8187
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.965536
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.449282
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.014623
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.66306
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.4142
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.29435
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.29712
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94736
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66219
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.68242
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.009425
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.514325
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.089056
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.749029
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.5122
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.3578
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.35397
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.82693
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93108
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.66708
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.066802
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.579517
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.163741
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.820088
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.55224
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.40475
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.40975
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.93612
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19756
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.124218
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.644818
