¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ı(424.11, 14.92, 246.36) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.321876
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56588
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40174
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98295
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42457
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.21573
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.05287
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.036005
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.269149
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.522406
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.79917
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.100856
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.432072
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.797482
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.202137
ˆ(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.20188
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.733007
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31713
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96692
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70648
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58317
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62046
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89467
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33284
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90004
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32466
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.16393
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.03282
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.037296
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.270547
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.524337
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.800926
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.102778
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.434187
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.800751
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.20505
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.206629
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.738349
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.321
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9713
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71147
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59229
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63393
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84008
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26517
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81867
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22751
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.14959
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.01409
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.038621
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.271984
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.526302
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.802727
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.104753
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.436359
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.803435
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.208031
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.211482
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.743781
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32506
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97588
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71672
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60159
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64074
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78611
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19875
ÿ(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73883
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13308
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.13625
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.99667
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.039981
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.273458
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.528245
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.804573
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.106775
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.438582
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.806182
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.211082
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.216467
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.749346
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32931
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98069
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7222
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61104
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63856
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77319
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13349
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66046
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04131
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.12391
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.98056
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.041374
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.275253
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.529977
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.806465
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.108846
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.441567
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.808992
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.214201
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.665547
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.754988
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33371
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98572
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72793
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62072
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63663
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76765
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06944
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58364
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39713
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.11257
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.96576
(423.75, 14.83, 246.37) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 20.46904
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.042802
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.277157
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.531751
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.808399
‰(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.110967
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.445333
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.811862
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.21739
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.668683
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.759759
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33836
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99097
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73395
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62658
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63504
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76261
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06345
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50826
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.68753
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.10222
(423.75, 14.83, 246.37) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 20.60955
(423.75, 14.83, 246.37) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 20.72888
(423.75, 14.83, 246.37) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 20.7046
(423.75, 14.83, 246.37) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 20.6844
(423.75, 14.83, 246.37) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 20.69502
(423.75, 14.83, 246.37) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 20.68293
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.044264
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.279094
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.533565
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.810379
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.113136
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.448515
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.814795
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.220648
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.671098
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.759085
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34319
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99644
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74225
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62548
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63375
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75804
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0637
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44672
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.61006
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.09288
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.94006
(423.75, 14.83, 246.37) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 20.6948
(423.75, 14.83, 246.37) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 20.8216
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.045832
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.281059
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.535417
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.8124
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.115352
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.451221
ô(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.817789
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.223969
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.673605
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.172688
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34284
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00211
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75107
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62462
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63272
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75982
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06484
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47795
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.53699
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.08453
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.92917
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.047673
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.282993
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.537311
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.814467
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.118412
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.453985
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.820841
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.227361
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.676209
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.175611
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34245
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00335
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75694
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62401
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62997
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77055
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06687
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56832
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.46826
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.07718
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.91957
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.049543
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.28477
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.539243
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.816576
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.121953
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.456801
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.823954
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.230814
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.678911
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.178641
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34218
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00306
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75663
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62362
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62728
‹(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78167
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06975
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79023
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.4038
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.37255
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.34385
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.31899
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.29795
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.28072
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.26727
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.25759
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.25167
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.2495
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.051441
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.286582
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.541214
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.818728
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.125524
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.459673
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.827127
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.234324
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.681705
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.181777
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.736541
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00299
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75653
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62354
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62506
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79319
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07352
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01559
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.34353
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.31258
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.284
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.25924
(423.75, 14.83, 246.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.23829
