¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
µ(343.54, 7.75, 310.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.4156
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5388
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01439
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93143
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71457
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.6958
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.215454
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.804726
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30636
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49587
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99205
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69328
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8111
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37895
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.695095
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.21466
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.802296
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47244
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45016
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96946
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2472
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42991
À(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40318
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.693691
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.213077
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.800495
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47108
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40176
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74324
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82385
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10579
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86875
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03361
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.691587
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.210702
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.797795
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46867
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33482
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59666
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42166
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74224
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52664
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33323
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.81438
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.688789
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.207542
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.794205
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4652
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24217
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45303
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18492
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28596
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19866
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97166
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8258
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.52221
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.685297
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.203603
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.789724
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46069
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23694
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31227
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02792
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8537
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88408
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62555
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76566
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88008
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48773
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.20264
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.681111
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.198877
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.784351
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45513
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2305
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15897
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87422
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65566
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58215
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49565
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70968
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27736
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84832
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.45671
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.676235
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.193377
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.778101
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44853
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22285
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.06287
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72376
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48728
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39709
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45779
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64792
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79137
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.24824
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22128
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.48353
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.670673
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.187101
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.770967
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44089
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.214
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04329
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57647
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32264
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.355
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4197
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58682
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72193
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93817
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12907
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.36757
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.27739
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.664429
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.180056
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.762961
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43223
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2021
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02271
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43228
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28754
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31275
…(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38144
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52643
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65329
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85212
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03876
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.25451
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51093
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.9632
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.657504
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.172243
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.754082
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42253
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18464
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00111
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.9075
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25899
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27036
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33776
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46669
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58547
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7628
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.9503
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.1443
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.38769
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.82605
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.649908
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.163673
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.744346
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41182
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16622
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97853
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.86698
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.64232
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22787
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28892
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40763
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51843
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6752
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.85694
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.03691
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.26767
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.69246
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.64164
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.154348
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.733753
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4001
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14687
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.95497
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.82648
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.59663
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18523
å(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23999
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34717
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45221
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58933
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.76414
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.93223
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.1508
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.56238
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.632709
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.144279
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.722644
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38739
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12661
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.93046
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.786
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.55098
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.44268
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19097
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27962
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38679
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50513
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68339
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.83031
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.03702
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.41351
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.623123
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.133471
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.710694
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37369
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10456
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90501
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.74555
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.50539
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.40374
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14186
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21289
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31941
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43017
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60423
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.73106
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.92631
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.25957
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.612884
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.121926
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.697887
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35901
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0817
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87864
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.70513
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.45986
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.36457
Ò(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.39506
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14691
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24446
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.36139
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.52671
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.63443
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.83184
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.10975
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.601999
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.109658
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.684233
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34336
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05805
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85135
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.66477
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.4144
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.3252
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.3497
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.40021
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17043
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28337
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45085
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.54337
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.74038
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.99079
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.590479
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.096675
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.669744
(344.16, 7.87, 310.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32676
