¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ò (416.59, 13.01, 329.08) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.10767
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.150671
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.167769
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.055196
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.034965
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.01604
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.998397
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.982021
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.966895
ÿ (416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.995553
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.416142
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.80692
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.010864
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.005024
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.000365
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.99688
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.994567
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.993425
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.99345
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.994645
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.997009
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.120533
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.271591
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.43158
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.601265
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.835831
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.84843
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.011797
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.059903
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.07521
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.091972
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.313497
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.257453
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.203594
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.151844
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.1524
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.205091
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.259922
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.487488
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.859517
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.951352
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.945446
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.940709
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.937137
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.934724
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.93347
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.933372
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.95844
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.099316
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.248263
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.405946
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.573111
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.750583
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.917367
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.928095
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.974096
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.987678
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.002682
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.019121
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.516103
ƒ!(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.494256
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.560155
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.504
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.45004
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.488552
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.549711
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.613336
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.901237
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.894107
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.888141
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.883332
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.879676
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.877171
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.875812
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.940923
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.079985
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.226954
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.382481
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.547285
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.72217
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.908037
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.177595
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.217163
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.999817
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.91825
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.932963
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.949098
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.494284
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.472476
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.720259
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.700438
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.682032
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.665023
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.649393
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.124196
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.654583
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.997714
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.975975
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.955548
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.936414
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.918553
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 5.925069
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.062429
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.207547
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.361055
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.523652
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.696117
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.091516
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.099441
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.108769
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.325666
†!(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.101868
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.892642
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.865948
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.881792
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.473824
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.45255
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.699018
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.679227
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.660846
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.643857
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.628243
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.173537
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.831559
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.123728
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.101458
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.080531
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.060925
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.04262
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.046546
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.189932
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.341549
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.502083
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.672287
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.146732
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.025771
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.033492
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.042603
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.053115
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.208405
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.992962
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.801534
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.817099
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.454698
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.481318
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.056233
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.989873
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.926092
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.864786
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.805875
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.222843
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.890567
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.256407
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.233579
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.212122
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.192016
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.17324
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.174003
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.323854
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.482457
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.650549
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.581716
†!(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.279616
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.033753
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.97009
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.978994
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.989286
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.000977
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.097649
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.889992
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.754919
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.436891
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.509916
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.591426
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.517241
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.445929
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.377386
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.311504
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.272089
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.949585
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.396249
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.372827
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.350808
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.330172
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.310895
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.307854
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.464653
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.630772
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.512229
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.515811
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.520863
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.164223
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.927402
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.917856
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.927938
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.939405
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.952269
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.99293
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.792543
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.420384
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.538327
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.216402
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.132581
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.052009
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.974555
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.900104
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.828543
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.008575
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.543802
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.51975
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.497134
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.475935
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.456126
…!(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.448555
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.612831
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.447058
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.449033
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.452463
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.457349
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.602676
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.055617
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.859097
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.86898
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.880236
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.892874
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.906907
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.893825
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.405161
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.566538
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.955644
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.85974
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.767557
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.678947
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.59377
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.511891
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.433189
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.699673
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.674949
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.071544
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.393496
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.389572
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.387093
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.386054
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.386456
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.388299
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.391583
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.574886
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.811319
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.190281
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.953298
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.812329
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.823384
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.835808
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.849616
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.999473
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.391208
(416.84, 13.06, 328.83) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 11.28906
