¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ï(416.50, 14.64, 247.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.2223
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.840024
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.808798
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.77917
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.75111
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.724586
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.699571
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.676038
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.653964
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.633322
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.614095
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.274606
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.24274
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96495
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74483
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73982
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.013258
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.243277
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.496219
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785501
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.859969
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.828642
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.798919
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.770768
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.744159
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.719062
ù(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.695452
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.673302
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.652593
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.633301
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.84935
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.076005
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85994
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66657
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50522
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.88126
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.009297
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.238977
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.489871
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.778541
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.881388
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.849953
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.820127
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.791878
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.765176
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.739992
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.716299
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.694073
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.67329
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.506167
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.479112
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.010295
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79771
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58928
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.067
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.08147
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.005383
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.234735
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.483604
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.499392
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.460652
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.423504
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.387902
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.353802
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.321159
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.289939
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.260102
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.231615
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.204443
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.188693
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.182913
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.944911
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73623
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51295
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74631
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.63759
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.378721
 (418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.35871
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.339883
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.322221
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.305707
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.290324
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.276056
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.262887
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.250804
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.239797
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.229853
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.220963
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.213117
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.206308
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.200529
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.879886
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67546
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43759
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6504
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51149
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.397788
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.377728
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.358858
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.341157
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.324608
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.309192
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.294895
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.281702
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.269598
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.258574
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.248616
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.239715
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.231863
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.225051
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.219274
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.815262
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61541
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36321
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55585
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.38733
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.418018
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.397908
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.378992
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.36125
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.344662
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.329213
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.314887
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.301667
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.289542
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.278499
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.268527
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.259616
Š (418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.251758
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.244943
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.239167
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.751067
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5561
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28978
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46262
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26508
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.439433
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.419271
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.400307
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.382521
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.365894
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.350409
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.33605
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.322804
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.310657
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.299594
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.289607
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.280685
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.27282
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.266003
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.260227
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.687333
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.972599
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21731
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37073
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.14472
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.462057
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.44184
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.422824
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.404992
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.388323
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.372802
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.358409
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.345136
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.332963
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.321881
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.311879
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.302946
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.295073
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.288254
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.28248
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.624087
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.877602
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14581
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28013
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.02625
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.485912
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.465636
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.446569
• (418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.428688
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.411975
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.396414
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.381988
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.368683
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.356486
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.345384
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.335365
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.32642
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.318541
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.311718
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.305946
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.561355
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.78385
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07525
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19083
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.90963
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.511025
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.490688
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.471564
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.453632
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.436874
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.421273
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.406811
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.393475
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.381252
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.370127
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.360091
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.351135
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.343248
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.336423
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.330653
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.499161
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.691366
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00566
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10283
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.79488
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.537422
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.517021
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.497839
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.479853
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.463047
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.447402
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.432904
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.419535
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.407284
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.396137
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.386085
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.377116
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.369222
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.362395
‰ (418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.356628
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.43753
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.600169
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93702
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01613
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68194
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.94259
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.565129
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.544662
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.525419
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.507379
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.490521
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.474833
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.460295
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.446893
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.434613
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.423444
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.413373
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.404392
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.396491
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.389661
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.383898
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.379194
(418.49, 14.76, 248.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.51027
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86933
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93073
