¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ö(424.91, 9.52, 363.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.113496
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74931
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96205
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16315
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37325
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59288
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82253
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10498
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4025
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7158
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04598
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39444
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76256
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.372244
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.635541
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.922943
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.237842
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.584303
î(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.959194
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.96765
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.454173
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.92842
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45492
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04261
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60496
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8262
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05843
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3024
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55897
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75098
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94302
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1435
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35295
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57185
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8008
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05302
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34829
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65918
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98679
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33249
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69762
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.371932
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.633102
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.920276
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.234913
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.581074
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.958512
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.960335
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.447186
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.909778
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43416
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01941
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67187
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89586
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13106
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37532
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55123
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73473
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92621
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12616
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33503
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55336
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78164
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02054
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29715
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60575
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93101
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2741
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71003
ã(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.372144
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.630628
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.91757
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.231943
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.577796
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.957763
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.952895
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.459414
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.915326
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41945
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99657
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65093
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96803
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19372
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36202
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53753
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72062
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91166
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11113
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3195
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53725
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76498
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00333
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25284
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55551
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87847
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21914
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8437
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.372388
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.628118
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.914824
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.228927
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.574473
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.482664
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.945372
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.463426
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.92916
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43481
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99699
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62569
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02165
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1828
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35079
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52592
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70864
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8993
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09835
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30629
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52363
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75088
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98872
ä(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23771
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50835
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82921
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3283
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98303
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.372663
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.625573
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.912042
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.225872
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.571105
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.475824
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.937723
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.454865
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.943328
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4505
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01446
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64522
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06497
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2219
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38541
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55587
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73359
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91894
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1124
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31436
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5253
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74578
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97672
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22524
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48572
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85118
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4619
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12832
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.371216
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.622995
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.909223
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.222778
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.567692
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.468944
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.930035
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.446198
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.957856
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4666
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03243
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63767
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09699
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29163
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4572
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62981
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80977
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99752
ğ(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19347
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39805
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6118
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83519
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06887
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31337
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57876
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95461
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58393
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27185
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.368285
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.620781
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.906367
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.219642
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048313
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461966
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.922244
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.437444
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.972706
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48306
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05078
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58625
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04127
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36416
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53186
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70673
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88904
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07931
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27788
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48521
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70184
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92833
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16523
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42865
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70894
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05225
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69001
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38751
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.365335
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.621181
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.903475
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.216469
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041968
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454897
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914368
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.428603
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.987906
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4999
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06954
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53626
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98718
ì(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43955
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60951
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78671
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97151
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16433
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36564
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57588
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79557
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02761
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28689
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55886
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84433
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1542
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80077
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50835
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.36237
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.621418
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.900548
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.213254
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035553
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.447775
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.906406
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.419652
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.997746
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51711
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07517
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48773
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93462
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4202
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69017
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86981
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0572
