¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
—(380.82, 7.46, 346.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.76852
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63209
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44646
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39862
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52638
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.58736
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.43564
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.3808
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.89132
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.25485
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.737356
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.957593
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.196687
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.457056
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.742982
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.066462
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.425751
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825071
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271552
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.756296
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.296175
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.909079
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61069
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42162
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3694
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49154
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84079
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.38684
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.31886
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.81014
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.14385
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.731363
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.951094
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.189638
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.449374
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.735322
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059523
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.418035
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.816535
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.261969
ë(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.742002
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.279988
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.890638
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58951
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39702
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34047
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45709
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79904
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.42214
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.25775
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.73013
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.0346
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.725457
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.944707
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.182652
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.441785
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.729051
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.052612
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.410379
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.807988
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.251849
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.727854
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.263988
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.872397
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56853
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37269
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3119
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42305
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7578
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.74004
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.19748
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.65128
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.92709
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.719562
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.938329
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.175728
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.434246
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.722818
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045748
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402747
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.799477
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23938
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.713814
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.248164
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.854381
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54782
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34865
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28365
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38935
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71705
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.17921
è(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.13803
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.5736
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.8213
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.713752
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.932024
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.168919
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.426771
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.716575
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038861
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.395133
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.790994
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226982
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.699934
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.232463
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.836508
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52732
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32483
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25571
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35614
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67681
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29088
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.0794
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.49707
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.71722
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.707987
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.925783
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.162097
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.419394
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.710426
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03204
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38759
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.782598
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.214738
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.686189
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.216965
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.818857
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50705
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30133
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22811
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32329
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6371
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24187
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.12683
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.42169
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.61484
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.70228
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.919597
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.155404
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.412474
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.704237
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.025247
ó(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380048
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774183
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.202655
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.672616
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.201646
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.801419
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.487
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27809
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20083
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29087
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59791
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19353
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.47966
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.34746
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.51415
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.696638
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.913464
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.148746
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.406893
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.698079
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018471
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372557
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.765862
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.190654
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65919
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.18647
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.784147
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46716
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25514
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1739
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25884
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55918
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14584
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.94477
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.27436
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.41513
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.691058
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.907435
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142177
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.401306
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.691993
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.011744
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.365083
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.757509
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.178822
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645905
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.171471
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.767056
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44761
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23241
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14732
î(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22723
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52104
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09884
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06525
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.2024
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.31775
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.685474
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.901445
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.135658
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.395795
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685904
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.00505
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.357647
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74926
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.167089
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.632759
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.156636
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.750218
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42828
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12103
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19605
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48336
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05247
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00683
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.13157
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.22203
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.68001
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.895483
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.129212
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.390284
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67986
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998375
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35027
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740126
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.155498
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.619759
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.141975
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.733542
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40914
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18791
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09511
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16524
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4462
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00676
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94927
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.41108
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.12795
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.674591
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.889609
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.122837
ı(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.384789
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673854
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991753
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.342943
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.72986
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.144062
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.606944
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.127501
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.717104
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39028
