¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ˆ (379.64, 14.23, 268.00) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 12.70046
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.666692
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.937912
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167133
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.410087
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.671656
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.008766
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.4204
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.878442
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.391128
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06489
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88811
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.70372
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.64174
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.61885
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.59831
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.58009
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.56419
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.55057
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.53924
ò(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.53017
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.52336
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.55506
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.55275
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.39576
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.51862
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.97139
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.184581
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.414824
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.66425
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935245
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.188798
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.433352
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.696643
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.073956
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.210453
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.184484
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.160267
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.137773
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.116981
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.09787
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.080419
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.064612
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.050434
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.03787
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.026909
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.017535
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.009746
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.00353
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.998881
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.995795
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.994271
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.994306
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.6537
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.969586
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.182604
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.412714
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.661945
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932758
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.211018
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457171
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756151
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140451
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.104376
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.078755
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.054861
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.032666
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.012154
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.993298
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.976083
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.960491
û(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.946507
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.934114
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.923303
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.91406
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.906381
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.900254
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.895676
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.892639
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.891144
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.891187
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.84262
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.967863
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.180762
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.410717
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659789
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.930369
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225381
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481624
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817477
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.029571
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.002549
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.977258
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.953673
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.931767
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.911521
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.892913
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.875923
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.860537
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.846735
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.834507
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.823842
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.814725
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.807151
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.80111
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.796597
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.793609
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.79214
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.792191
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.04016
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.96624
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.179019
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.40885
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.657745
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928166
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.222956
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.520335
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.876228
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.931454
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.904772
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.879799
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.85651
 (380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.834882
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.814893
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.796521
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.779747
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.764556
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.750931
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.738862
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.728335
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.719337
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.711865
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.705907
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.701458
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.698514
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.697074
(380.03, 14.14, 266.50) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.697132
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.24683
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.366752
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.332779
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.308918
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.286297
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.264888
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.251362
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.280492
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.310988
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.342886
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.376224
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.46923
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.612454
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.641968
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.634498
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.628141
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.815141
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49984
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48479
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08701
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93626
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74631
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43148
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17263
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12452
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.29813
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.11496
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.357669
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.324871
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.301044
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.278453
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.257074
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.243896
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.272913
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.303294
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.335072
ó(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.368286
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.46103
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.603795
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.934123
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.938578
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.9442
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56841
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54021
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47567
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22762
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10049
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83201
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52364
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48013
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.57724
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.93791
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.350016
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.318016
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.294217
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.271654
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.250301
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.237288
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.266206
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.296484
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.328156
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.361261
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.453478
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.59582
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.727433
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.737109
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.748325
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59719
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57304
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57759
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38112
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2703
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9215
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79692
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.90868
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.05375
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.1162
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.343781
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.312205
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.288431
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.265891
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.24456
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.231534
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.260366
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.290555
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.322135
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.355145
ó(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.44657
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.588526
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14936
(380.05, 14.17, 265.67) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 12.23538
(380.05, 14.17, 265.67) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 12.21028
(380.05, 14.17, 265.67) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 12.18765
(380.05, 14.17, 265.67) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 12.16747
(380.05, 14.17, 265.67) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 12.14972
(380.05, 14.17, 265.67) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 12.13438
(380.05, 14.17, 265.67) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 12.12145
(380.05, 14.17, 265.67) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 12.1109
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.28685
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35916
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.86489
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.456534
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.459581
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.463699
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.468886
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.475152
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.482505
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.490952
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.500492
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.511148
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.522918
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.535825
(380.05, 14.17, 265.67) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.581908
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14617
(380.05, 14.17, 265.67) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 12.20262
(380.05, 14.17, 265.67) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 12.17758
(380.05, 14.17, 265.67) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 12.155
(380.05, 14.17, 265.67) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 12.13487
(380.05, 14.17, 265.67) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 12.11716
