¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
³(417.18, 14.61, 315.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.34476
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26453
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78864
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59693
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08522
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59323
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1764
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62648
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.01071
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.01002
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.01304
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.01976
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.220397
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380083
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.544668
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.719285
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.90489
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107282
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3285
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.565499
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.819854
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.09355
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.331614
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.552844
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.787968
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.344954
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0342
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54095
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99465
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49149
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03785
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7612
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24145
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76208
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32824
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75365
½(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.02843
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.02774
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.03077
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.0375
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.230307
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.399935
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.565678
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.741522
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928489
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.133083
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.356071
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594942
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851466
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.1275
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.395452
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.620366
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.892396
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.512773
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22835
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73995
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21173
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72929
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29945
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91158
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4036
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93748
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51857
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74011
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.0499
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.04922
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.05224
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.05898
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.240628
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417618
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587216
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.764389
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.952731
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159546
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384346
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625209
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883896
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162423
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.46124
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.689923
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.044061
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.68697
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4305
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94785
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43894
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97859
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57313
¿(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04248
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52016
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03698
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59782
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58441
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.07515
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.07446
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.07749
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.08424
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.251227
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.428902
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.609388
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787869
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977628
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186741
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413321
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.656256
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917228
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.198254
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.501692
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.76166
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.2012
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.867968
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64113
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15621
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60815
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10071
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63944
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10659
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5891
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11138
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67458
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43423
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.10418
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.1035
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.10653
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.1133
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.262193
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.440557
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.630713
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.811974
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.003198
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214567
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443099
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.688136
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951428
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.235044
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.541389
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835619
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.364144
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05202
µ(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82579
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20946
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6659
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16358
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70822
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17331
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66096
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18893
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75405
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32893
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.273501
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.452576
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643516
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836693
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.029485
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243131
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473607
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.720814
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.986506
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.272818
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.582138
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.911851
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.51526
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20653
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90826
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26456
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7257
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22871
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77376
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23977
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73571
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26966
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83703
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41854
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57798
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.285164
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.464977
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656693
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.861545
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.05644
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.272418
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.5049
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75432
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022491
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.314219
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.644079
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.03526
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.653422
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36605
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99344
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32861
·(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78751
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29607
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83733
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30814
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81351
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35371
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9235
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.512
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4166
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.297174
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477747
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.670308
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.876037
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.084059
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302417
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.536963
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.796267
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.082741
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.392749
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.729266
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.161395
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.795822
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53087
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08142
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42221
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85142
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36574
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90341
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37928
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89437
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44113
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0136
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60943
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26118
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.309487
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.490866
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.684283
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.890964
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.112286
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.344058
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.595009
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865302
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.157206
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473358
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.816793
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.291322
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.94268
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70119
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17222
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51891
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91746
µ(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4378
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97206
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45319
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97425
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53201
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10742
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7109
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36792
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.322176
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.504357
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.698653
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.916551
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152178
