¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.31696
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.988795
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.032076
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.077123
†(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.123983
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.172726
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.24484
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.321465
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.401781
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.486032
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.574478
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.667428
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.765182
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.868082
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.970187
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.044941
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.122956
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.204485
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.289654
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.378781
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.471999
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.569633
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.671958
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.779239
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.891852
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.010102
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.859599
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.897814
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.93756
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.978899
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.021907
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.066685
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.113277
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.161752
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.227097
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.303048
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.382603
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.46607
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.553673
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.645699
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.742444
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.844332
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.936102
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.00975
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.086632
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.166957
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.250841
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.338615
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.430421
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.526553
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.627248
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.732862
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.843619
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.959924
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.850961
„(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.888969
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.928475
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.969582
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.012357
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.056905
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.103171
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.15139
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.210055
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.285309
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.36418
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.446846
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.533657
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.624827
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.720665
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.821536
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.903263
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.975875
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.051664
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.130837
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.213529
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.300027
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.390466
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.485163
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.58433
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.688265
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.797345
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.911844
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.842877
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.880683
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.91996
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.960868
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.003417
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.047682
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.093766
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.141702
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.193699
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.268278
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.346476
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.428414
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.51444
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.604774
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.699757
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.799683
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.871714
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.943334
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.018097
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.096128
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.177643
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.262905
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.35208
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.445392
†(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.543079
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.645472
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.752911
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.865622
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.835305
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.872891
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.912036
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.952728
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.995033
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.039081
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.084921
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.132652
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.182315
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.251968
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.32948
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.410761
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.496055
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.585571
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.679701
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.773582
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.84135
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.911986
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.985738
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.062754
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.143173
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.227274
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.315195
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.407188
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.503501
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.604428
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.710281
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.821337
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.828251
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.865677
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.904586
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.945121
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.987253
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.031101
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.076704
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.124206
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.17361
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.236344
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.313212
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.393823
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.478392
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.567187
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.660497
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.745252
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.812133
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.88192
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.954724
†(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.030715
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.110098
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.193051
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.279752
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.370512
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.465495
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.565058
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.669397
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.778875
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.821711
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.85899
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.897753
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.93809
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.980017
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.023695
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.069109
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.116386
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.165583
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.221375
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.297662
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.377626
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.46151
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.549608
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.642167
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.718039
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.784113
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.852993
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.924904
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.999926
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.07829
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.160195
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.245817
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.335345
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.429095
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.527256
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.630216
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.738167
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.815702
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.852822
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.891442
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.931612
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.973385
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.016873
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.062102
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.109201
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.158213
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.209224
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.282748
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.362123
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.445411
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.532794
…(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.624602
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.691879
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.757181
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.825257
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.896278
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.970407
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.047832
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.128655
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.213193
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.301625
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.394159
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.49107
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.592634
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.699193
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.810183
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.847168
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.88566
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.925679
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.967295
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.010638
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.055693
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.102617
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.15146
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.202273
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.268576
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.347383
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.430016
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.516754
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.604903
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.666803
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.731335
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.79862
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.868806
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.942067
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.018573
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.098469
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.181973
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.269289
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.360688
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.456401
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.556702
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.661849
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.805193
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.842054
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.880398
