¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
õ(353.03, 9.41, 316.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.66709
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.8057
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07039
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49333
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.778811
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.921603
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.912024
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.996032
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.219677
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.461959
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.725248
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.00517
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.293915
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.609032
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.954227
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.3337
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.745855
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.161963
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.621614
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13976
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70362
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28547
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.93495
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.6326
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.34125
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16572
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.01258
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.93296
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19331
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76471
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.7856
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.785619
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.838662
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.005399
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.229799
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.472931
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.737181
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.020989
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.311125
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.627826
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.974832
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.356422
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.775592
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.194683
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.657788
€(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18005
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75384
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34142
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99758
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.70953
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.42915
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.26495
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.12974
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82505
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32118
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.04742
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.68462
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.699548
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.806592
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.014991
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.240168
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.484172
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.749406
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.035728
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.328801
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.64713
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.995999
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.379777
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.802246
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.228376
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.695053
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22154
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80565
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39916
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.06226
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.7891
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.52009
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.3677
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.25122
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98608
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45426
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.27217
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.72217
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.569266
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.633012
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.815699
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.024808
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.25078
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.495678
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.761922
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.049626
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.34694
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.666946
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.017735
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.403768
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.828793
‘(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.263053
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.73342
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26425
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85907
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45872
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12903
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.87139
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.61414
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.47405
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95471
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15303
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5926
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.49461
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.10147
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.61797
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.506694
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.630339
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.825014
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.034852
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.26164
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.507453
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.774734
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.063865
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.365549
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.687282
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.040044
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.428404
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.856058
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.298728
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.772906
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3082
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91367
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52015
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19795
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.95647
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.71139
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.58412
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08572
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32604
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73642
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.72602
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51573
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.00735
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.459093
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.639194
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.834538
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.045121
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.272743
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.519498
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.787839
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.078447
˜(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.384629
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.708136
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.062929
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.453688
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.884051
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.335414
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.813527
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35341
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96445
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.58348
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26904
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.04333
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.81194
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30813
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22975
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48201
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90601
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.52524
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.94308
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.42265
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.466969
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.648242
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.84427
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.055616
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.284092
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.531811
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.80124
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.093371
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.404183
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.729513
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.086395
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.479562
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.912778
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.373119
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.855299
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39989
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0167
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64876
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34237
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.12635
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91586
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43033
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37899
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61499
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07754
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.02526
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.42467
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.84337
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.475061
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.657482
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.854211
”(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.066337
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.295691
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.544391
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.814935
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.108641
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.424216
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.751419
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.110449
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.506091
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.942245
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.411867
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.898243
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44768
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07043
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.71602
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41799
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.21202
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6878
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5569
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53359
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76571
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25567
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.5448
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.93341
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.33393
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.483368
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.666914
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.864359
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.077286
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.307533
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.557243
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.828926
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.124257
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.443842
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.773857
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.13509
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.533277
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.972458
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.451665
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.94237
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49678
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12567
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.7853
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.49594
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.3004
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80361
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68792
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69386
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94002
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44072
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.09624
Œ(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.43901
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85105
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.491891
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.673856
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.874717
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.088459
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.319623
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.570364
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.843215
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.14022
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.461331
