¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ã (392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46068
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71705
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29929
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12576
(393.40, 14.69, 307.65) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.410138
(393.40, 14.69, 307.65) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.403143
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.076256
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.390891
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.742283
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.118593
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.539665
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.010105
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.457632
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.906176
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40158
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87638
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33008
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82565
À(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21471
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62335
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03912
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33356
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68939
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07954
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49547
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05712
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87192
(393.40, 14.69, 307.65) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.38729
(393.40, 14.69, 307.65) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.380254
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.074272
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.388729
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.737149
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.114752
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.53672
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.006824
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.457854
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.906427
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40182
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8211
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26992
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76004
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16908
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57456
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95444
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24729
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55051
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92123
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32755
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82495
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55411
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58044
(393.40, 14.69, 307.65) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.365458
(393.40, 14.69, 307.65) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.358384
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072286
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.386504
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.731971
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.112096
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.533762
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.003496
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.458444
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.907076
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39491
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76992
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2114
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6961
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12531
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52768
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87285
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16331
À(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46343
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77935
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16579
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60217
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25105
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3178
(393.40, 14.69, 307.65) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.34462
(393.40, 14.69, 307.65) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.356297
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.070293
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384334
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.729162
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.109406
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.530792
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.000205
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.459406
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.908159
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37048
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74975
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15441
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63397
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0833
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4828
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79423
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08097
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37965
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69148
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02096
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42409
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96176
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06607
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07649
(393.40, 14.69, 307.65) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.324754
(393.40, 14.69, 307.65) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.355107
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068273
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.382109
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.726694
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.106737
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.527797
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.996857
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460756
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.909634
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34695
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73072
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10803
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57353
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0431
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43976
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71852
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00168
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29905
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60697
Æ(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93228
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27637
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72487
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78062
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80394
(393.40, 14.69, 307.65) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.347917
(393.40, 14.69, 307.65) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.35391
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.066201
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379893
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.724256
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.097363
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.524774
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.993483
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.462475
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.911533
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3244
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71277
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08877
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51476
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00459
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38004
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64559
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92539
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22047
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52575
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84705
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18683
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54659
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47594
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54292
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.85853
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.86646
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.87313
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514463
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777524
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064172
(393.40, 14.69, 307.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.060462
(393.40, 14.69, 307.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.026358
(393.40, 14.69, 307.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.993797
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521729
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.990113
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.464582
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.913845
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3027
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69592
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07067
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47496
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96615
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31295
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5755
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85203
Ø(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14359
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44772
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76518
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10086
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45613
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18531
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29284
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.61799
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.62586
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.63247
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512712
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775645
(393.40, 14.69, 307.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.068163
(393.40, 14.69, 307.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.032676
(393.40, 14.69, 307.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.998764
(393.40, 14.69, 307.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.966388
(393.40, 14.69, 307.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.010338
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.9867
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.467071
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.911131
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28194
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6802
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05377
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45674
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90548
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2484
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50805
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78146
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06974
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37281
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68663
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01832
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37793
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99578
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04049
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.38678
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.39458
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.40113
(393.40, 14.69, 307.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.117105
(393.40, 14.69, 307.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.078545
(393.40, 14.69, 307.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.041637
(393.40, 14.69, 307.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.006341
(393.40, 14.69, 307.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.97261
(393.40, 14.69, 307.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.940409
(393.40, 14.69, 307.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.909699
(393.40, 14.69, 307.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.233319
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.469891
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.892754
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26209
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66224
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03802
ß(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4398
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87429
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18638
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44325
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71373
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99876
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29958
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61126
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9392
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31545
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89167
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73389
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.16453
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.17227
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.17876
(393.40, 14.69, 307.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.09163
(393.40, 14.69, 307.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.053264
(393.40, 14.69, 307.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.016544
(393.40, 14.69, 307.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.981426
(393.40, 14.69, 307.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.947869
(393.40, 14.69, 307.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.915833
(393.40, 14.69, 307.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.885281
(393.40, 14.69, 307.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.993251
(393.40, 14.69, 307.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.47186
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.875196
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24312
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6417
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02343
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42409
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85735
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11638
(393.40, 14.69, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38104
