¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¶ (371.18, 9.01, 337.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.227116
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76874
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46014
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52282
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1812
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.204033
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.333018
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.471095
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.618424
ş(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.773881
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.941186
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.12164
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.316863
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.527782
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.75158
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.995521
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.262402
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.555411
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872512
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.218908
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603646
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.033375
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.5163
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.062906
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.686508
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40446
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23969
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22338
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39857
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.827
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51965
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63185
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29586
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.207968
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.337243
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.475598
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.6225
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.778241
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.945867
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.126678
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.322306
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.534581
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.761907
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.006767
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.27466
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568899
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.885466
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233235
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619593
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.051184
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.536375
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.08569
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.712558
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43452
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27483
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26495
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44858
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8883
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5828
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74628
…(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.42085
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.212107
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.341649
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.480322
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.626768
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.782849
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.950803
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.132045
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.328105
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.540852
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.772505
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.018421
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.287416
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.582904
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899041
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.24824
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636291
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069844
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.55737
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.109513
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.739839
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46606
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31168
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30862
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50111
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95269
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66696
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86636
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.55276
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.216416
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.346251
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.485234
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.631279
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.787694
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.956023
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.137656
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.334161
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.547449
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.779684
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.0305
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.300638
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.596028
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.913178
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263916
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653687
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.089339
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.57935
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.134445
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.768379
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49905
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35029
ƒ(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35435
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55619
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02031
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76512
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99218
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6917
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.220886
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.351004
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.490062
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.636023
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.792765
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.961478
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.143539
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.340556
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.554373
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.787239
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.041694
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.314372
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60942
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927954
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280232
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.671867
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.109695
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.602276
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.16046
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.798196
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53355
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39066
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40222
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61387
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09031
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86772
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11737
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.83795
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.22553
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.355982
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.494689
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.640977
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.798093
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.967185
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.149711
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.347227
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.561632
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.795135
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.050319
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.3286
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623364
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.94332
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297268
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.690805
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.130885
…(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.626187
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.187626
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.829294
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56956
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43279
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45223
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67418
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15402
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97489
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21833
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.99171
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.230326
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.361101
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.499512
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.646171
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.803639
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.973197
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.156186
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.354204
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.569227
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.803413
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.059351
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.34022
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637861
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.959317
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314976
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710524
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.152943
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.651083
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.215893
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.861716
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60707
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47676
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50443
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7372
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21907
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08681
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32467
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.08378
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.2353
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.366437
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.504556
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.651554
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.80946
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.979428
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.162905
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.361515
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.577137
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.812005
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.068788
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.350593
…(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.65281
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975935
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.333344
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730998
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.175901
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.676929
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.245308
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.89546
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6462
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52258
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55889
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78797
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28734
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19548
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43648
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.16529
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.240458
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.371969
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.509817
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.657166
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.815477
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.985906
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.169934
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.369103
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.585402
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.820978
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.07861
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.361378
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.663215
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993163
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.352462
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752238
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19972
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.703849
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.275925
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.930533
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68684
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57025
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61559
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83764
