¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ú(353.80, 7.03, 355.89) (345.45, 1.07, 372.91) (0.81, 2.16, 0.81) Human 5.260485
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.077138
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36174
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10682
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9699
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98113
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.182
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63106
(352.71, 7.09, 357.05) (338.25, 1.20, 383.15) (0.81, 2.16, 0.81) Human 14.34708
(352.71, 7.09, 357.05) (338.25, 1.20, 383.15) (0.81, 2.16, 0.81) Human 14.21026
(352.71, 7.09, 357.05) (338.25, 1.20, 383.15) (0.81, 2.16, 0.81) Human 14.17281
(352.71, 7.09, 357.05) (338.25, 1.20, 383.15) (0.81, 2.16, 0.81) Human 14.14013
(352.71, 7.09, 357.05) (338.25, 1.20, 383.15) (0.81, 2.16, 0.81) Human 14.11172
(352.71, 7.09, 357.05) (338.25, 1.20, 383.15) (0.81, 2.16, 0.81) Human 14.08732
(352.71, 7.09, 357.05) (338.25, 1.20, 383.15) (0.81, 2.16, 0.81) Human 14.06666
(352.71, 7.09, 357.05) (338.25, 1.20, 383.15) (0.81, 2.16, 0.81) Human 14.04973
(352.71, 7.09, 357.05) (338.25, 1.20, 383.15) (0.81, 2.16, 0.81) Human 14.05149
(352.71, 7.09, 357.05) (338.25, 1.20, 383.15) (0.81, 2.16, 0.81) Human 14.24562
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.401171
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.602168
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.81988
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.052528
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.310623
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.593054
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.898681
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.241912
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.622646
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.04621
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.113181
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.680845
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32604
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06573
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92206
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92476
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11461
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54912
(352.71, 7.09, 357.05) (338.25, 1.20, 383.15) (0.81, 2.16, 0.81) Human 14.089
(352.71, 7.09, 357.05) (338.25, 1.20, 383.15) (0.81, 2.16, 0.81) Human 14.03635
õ(352.71, 7.09, 357.05) (338.25, 1.20, 383.15) (0.81, 2.16, 0.81) Human 14.0125
(352.71, 7.09, 357.05) (338.25, 1.20, 383.15) (0.81, 2.16, 0.81) Human 13.99171
(352.71, 7.09, 357.05) (338.25, 1.20, 383.15) (0.81, 2.16, 0.81) Human 13.97403
(352.71, 7.09, 357.05) (338.25, 1.20, 383.15) (0.81, 2.16, 0.81) Human 13.95939
(352.71, 7.09, 357.05) (338.25, 1.20, 383.15) (0.81, 2.16, 0.81) Human 13.94779
(352.71, 7.09, 357.05) (338.25, 1.20, 383.15) (0.81, 2.16, 0.81) Human 13.9392
(352.71, 7.09, 357.05) (338.25, 1.20, 383.15) (0.81, 2.16, 0.81) Human 13.94257
(352.71, 7.09, 357.05) (338.25, 1.20, 383.15) (0.81, 2.16, 0.81) Human 14.04459
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.393106
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.593448
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.810424
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.04313
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.300365
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.58181
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.8884
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.230538
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.697466
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.585706
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.085906
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.649935
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29081
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02516
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8749
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86922
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04833
(352.71, 7.09, 357.05) (338.25, 1.20, 383.15) (0.81, 2.16, 0.81) Human 14.29638
(352.71, 7.09, 357.05) (338.25, 1.20, 383.15) (0.81, 2.16, 0.81) Human 14.05793
(352.71, 7.09, 357.05) (338.25, 1.20, 383.15) (0.81, 2.16, 0.81) Human 14.01054
(352.71, 7.09, 357.05) (338.25, 1.20, 383.15) (0.81, 2.16, 0.81) Human 13.99186
(352.71, 7.09, 357.05) (338.25, 1.20, 383.15) (0.81, 2.16, 0.81) Human 13.97615
(352.71, 7.09, 357.05) (338.25, 1.20, 383.15) (0.81, 2.16, 0.81) Human 13.96349
(352.71, 7.09, 357.05) (338.25, 1.20, 383.15) (0.81, 2.16, 0.81) Human 13.95385
(352.71, 7.09, 357.05) (338.25, 1.20, 383.15) (0.81, 2.16, 0.81) Human 13.94714
(352.71, 7.09, 357.05) (338.25, 1.20, 383.15) (0.81, 2.16, 0.81) Human 13.94346
(352.71, 7.09, 357.05) (338.25, 1.20, 383.15) (0.81, 2.16, 0.81) Human 13.94994
(352.71, 7.09, 357.05) (338.25, 1.20, 383.15) (0.81, 2.16, 0.81) Human 14.05479
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.385128
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.584824
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.801075
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.033842
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.290224
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.5707
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.878247
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.718944
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.117706
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.561691
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.05894
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.619481
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2561
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98523
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82845
ü(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8146
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98309
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38942
(352.71, 7.09, 357.05) (338.25, 1.20, 383.15) (0.81, 2.16, 0.81) Human 14.15026
(352.71, 7.09, 357.05) (338.25, 1.20, 383.15) (0.81, 2.16, 0.81) Human 14.09151
(352.71, 7.09, 357.05) (338.25, 1.20, 383.15) (0.81, 2.16, 0.81) Human 14.07922
(352.71, 7.09, 357.05) (338.25, 1.20, 383.15) (0.81, 2.16, 0.81) Human 14.07022
(352.71, 7.09, 357.05) (338.25, 1.20, 383.15) (0.81, 2.16, 0.81) Human 14.06454
(352.71, 7.09, 357.05) (338.25, 1.20, 383.15) (0.81, 2.16, 0.81) Human 14.06229
(352.71, 7.09, 357.05) (338.25, 1.20, 383.15) (0.81, 2.16, 0.81) Human 14.06345
(352.71, 7.09, 357.05) (338.25, 1.20, 383.15) (0.81, 2.16, 0.81) Human 14.06815
(352.71, 7.09, 357.05) (338.25, 1.20, 383.15) (0.81, 2.16, 0.81) Human 14.08438
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.377239
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.576296
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.791831
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.024661
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.280206
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.590964
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341545
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.699835
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.096478
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.538018
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.032326
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.589402
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22184
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94583
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78269
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76077
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91894
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31162
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01759
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15561
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.91295
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.36944
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.567868
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.782694
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.015592
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.705945
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.000875
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.324456
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.680928
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.075519
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.514651
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.006091
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.559752
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18804
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90702
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73761
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70785
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85587
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23514
ñ(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92309
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03581
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.75613
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.36173
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.559536
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.773666
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.4232
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.691878
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985513
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.307535
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.662276
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.054864
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.491577
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.98023
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.530512
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15473
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86874
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69321
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6557
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79381
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16005
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83032
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91837
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.60271
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.354111
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.551306
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.164648
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.410455
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.677998
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970308
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290847
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.643857
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034421
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.468782
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.954674
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.501664
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12192
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83109
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6495
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60446
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7328
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08625
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73928
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80329
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.45262
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.97666
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.396528
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.927407
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153064
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397846
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664284
‚(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955304
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.274375
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625688
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.014277
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446347
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929526
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.47326
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08957
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79395
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60651
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.554
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67281
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01379
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65001
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69052
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.30583
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.77769
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.709041
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.916842
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.141629
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.385407
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650762
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.940479
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258112
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.607739
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994414
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.424202
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.90465
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.445229
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0577
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75742
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56417
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50435
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61386
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9426
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56239
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58006
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16225
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.58355
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.699355
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.906395
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.130328
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.373135
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637379
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92587
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242053
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590044
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974792
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402362
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.880197
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.41761
ÿ(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02635
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72144
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5225
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45557
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55593
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87274
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47643
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47183
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.02181
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.39405
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.689796
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.896093
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.119139
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.361013
