¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
è(329.89, 7.28, 367.03) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 5.801635
(330.27, 7.30, 364.73) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 6.10184
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.521738
(330.27, 7.30, 364.73) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.42039
(330.27, 7.30, 364.73) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.55682
(330.27, 7.30, 364.73) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.94184
(330.27, 7.30, 364.73) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 13.20355
(330.27, 7.30, 364.73) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.67164
(330.27, 7.30, 364.73) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.28891
(330.27, 7.30, 364.73) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.17099
(330.27, 7.30, 364.73) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.16734
(330.27, 7.30, 364.73) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.37779
(330.27, 7.30, 364.73) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.73946
(330.27, 7.30, 364.73) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.829422
(330.27, 7.30, 364.73) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.805795
(330.27, 7.30, 364.73) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.783481
(330.27, 7.30, 364.73) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.780357
(330.27, 7.30, 364.73) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.814747
(330.27, 7.30, 364.73) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.850696
(330.27, 7.30, 364.73) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.888248
(330.27, 7.30, 364.73) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.955894
(330.27, 7.30, 364.73) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 6.112003
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.56013
(330.27, 7.30, 364.73) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.53127
(330.27, 7.30, 364.73) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.64135
(330.27, 7.30, 364.73) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.02237
(330.27, 7.30, 364.73) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 13.3054
(330.27, 7.30, 364.73) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 18.33368
(330.27, 7.30, 364.73) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.7603
(330.27, 7.30, 364.73) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.56198
(330.27, 7.30, 364.73) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.55878
(330.27, 7.30, 364.73) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.74085
(330.27, 7.30, 364.73) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 14.05635
(330.27, 7.30, 364.73) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.851686
(330.27, 7.30, 364.73) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.827989
(330.27, 7.30, 364.73) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.80561
(330.27, 7.30, 364.73) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.797702
à(330.27, 7.30, 364.73) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.832376
(330.27, 7.30, 364.73) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.868619
(330.27, 7.30, 364.73) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.906473
(330.27, 7.30, 364.73) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.966126
(330.27, 7.30, 364.73) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 6.122817
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.599699
(330.27, 7.30, 364.73) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.64623
(330.27, 7.30, 364.73) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.75909
(330.27, 7.30, 364.73) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.10519
(330.27, 7.30, 364.73) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 13.41297
(330.27, 7.30, 364.73) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 17.87761
(330.27, 7.30, 364.73) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 14.27004
(330.27, 7.30, 364.73) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.97968
(330.27, 7.30, 364.73) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.977
(330.27, 7.30, 364.73) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 14.12654
(330.27, 7.30, 364.73) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 14.46075
(330.27, 7.30, 364.73) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.875245
(330.27, 7.30, 364.73) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.851474
(330.27, 7.30, 364.73) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.829027
(330.27, 7.30, 364.73) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.81605
(330.27, 7.30, 364.73) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.851024
(330.27, 7.30, 364.73) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.887576
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.343669
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.410397
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.479867
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.64046
(330.27, 7.30, 364.73) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.76544
(330.27, 7.30, 364.73) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.88121
(330.27, 7.30, 364.73) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.19034
(330.27, 7.30, 364.73) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 13.52457
(330.27, 7.30, 364.73) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 13.92115
(330.27, 7.30, 364.73) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 14.82279
(330.27, 7.30, 364.73) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 14.42677
(330.27, 7.30, 364.73) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 14.42469
(330.27, 7.30, 364.73) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 14.53691
(330.27, 7.30, 364.73) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 14.89163
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.303214
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652833
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.039277
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.468549
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.4412
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.415199
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.406181
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.474154
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.544914
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.682438
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.953573
(330.27, 7.30, 364.73) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.0079
(330.27, 7.30, 364.73) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.2779
(330.27, 7.30, 364.73) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 13.64034
(330.27, 7.30, 364.73) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 14.00632
Æ(330.27, 7.30, 364.73) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 17.39575
(330.27, 7.30, 364.73) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 14.94667
(330.27, 7.30, 364.73) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 14.90498
(330.27, 7.30, 364.73) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 14.97434
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294917
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.643716
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029146
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457266
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.52113
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.494963
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.470947
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.540222
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.612329
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.725653
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.999678
(330.27, 7.30, 364.73) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.13936
(330.27, 7.30, 364.73) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.36794
(330.27, 7.30, 364.73) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 13.76041
(330.27, 7.30, 364.73) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 14.09412
(330.27, 7.30, 364.73) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 17.0627
(330.27, 7.30, 364.73) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 19.88283
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.03214
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.39791
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286459
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.634325
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018749
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445684
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.604242
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.577908
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.553394
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.608671
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.68219
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.770127
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.047142
(330.27, 7.30, 364.73) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.27579
(330.27, 7.30, 364.73) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.4605
(330.27, 7.30, 364.73) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 13.88495
(330.27, 7.30, 364.73) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 14.18462
(330.27, 7.30, 364.73) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 16.79131
(330.27, 7.30, 364.73) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 19.47152
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.89042
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.25167
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.84798
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.809691
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.624736
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.008138
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.43385
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.690671
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.664162
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.639491
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.679583
Ã(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.754578
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.832616
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.095993
(330.27, 7.30, 364.73) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.41743
(330.27, 7.30, 364.73) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.55567
(330.27, 7.30, 364.73) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.0229
(330.27, 7.30, 364.73) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 14.27789
(330.27, 7.30, 364.73) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 16.5299
(330.27, 7.30, 364.73) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 19.07839
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.77312
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.11129
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.68832
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.801355
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.614917
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997251
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.421705
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.780544
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.753859
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.729029
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.753037
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.829574
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.909213
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.146258
(330.27, 7.30, 364.73) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.56452
(330.27, 7.30, 364.73) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.70264
(330.27, 7.30, 364.73) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.12913
(330.27, 7.30, 364.73) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 14.37398
(330.27, 7.30, 364.73) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 16.68046
(330.27, 7.30, 364.73) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 18.70236
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.66304
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.99397
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.55293
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.792828
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60485
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.986099
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409285
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.874005
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.847134
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.82214
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.829112
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.907264
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.98858
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.197964
(330.27, 7.30, 364.73) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.71729
(330.27, 7.30, 364.73) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.85954
(330.27, 7.30, 364.73) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.23843
(330.27, 7.30, 364.73) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 14.47298
(330.27, 7.30, 364.73) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 16.80425
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.24673
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.57273
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.92199
¤(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.4229
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.784112
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594597
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974714
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396632
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.867482
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.94415
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.918986
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.907907
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.987748
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.070818
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.251142
(330.27, 7.30, 364.73) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.87604
(330.27, 7.30, 364.73) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.02263
(330.27, 7.30, 364.73) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.3509
(330.27, 7.30, 364.73) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 14.58909
(330.27, 7.30, 364.73) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 18.79753
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.17457
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.50735
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.85456
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.34709
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.98267
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.77521
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.096347
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.963103
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.383677
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.852987
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.045063
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.019726
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.996277
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.071119
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.156026
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.305821
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.621124
(330.27, 7.30, 364.73) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.19222
(330.27, 7.30, 364.73) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.46663
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50877
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.79796
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.11536
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4463
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.79162
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.29389
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.85613
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.766125
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.086331
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951259
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.370499
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838218
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.150044
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.124528
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.100923
©(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.157485
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.244313
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.362031
(330.27, 7.30, 364.73) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.681395
(330.27, 7.30, 364.73) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.36863
(330.27, 7.30, 364.73) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.58574
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48797
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.74451
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.06027
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.38959
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.74434
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.24502
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.77221
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.756861
(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.076119
