¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
«(342.23, 7.25, 370.13) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.71204
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02235
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.47941
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.43193
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.38827
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.34838
è(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.31223
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.27978
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.25099
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.22584
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.20431
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.18637
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.172
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.765015
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.011287
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.281522
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.58412
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.918766
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.455296
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.715903
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.194354
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.703511
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.292642
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.969401
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62187
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52787
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.75842
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52466
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56646
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82991
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.20316
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.15669
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.11398
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.07498
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.03966
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.00798
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.97992
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.95543
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.93451
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.91712
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.90325
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.744796
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.989197
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.257784
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.557927
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.889724
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.258906
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.686887
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.149486
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.657386
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.239907
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.908545
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56796
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46423
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.6705
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45351
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36701
ø(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.60589
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.93852
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.89301
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.8512
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.81305
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.77852
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.74758
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.72019
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.69633
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.67598
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.65912
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.64572
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.724659
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.967205
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.234128
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.531835
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.860806
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.226376
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.795622
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.104904
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.611605
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.187606
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.848242
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51439
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40105
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.58341
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36439
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17133
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.38639
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.6849
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.6403
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.59935
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.562
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.52822
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.49797
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.47123
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.44797
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.42815
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.41178
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.39883
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.704606
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.945296
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.210559
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.505851
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.83202
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.194
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.601405
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.060621
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.566173
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.135742
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.788492
ü(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46115
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.33831
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.49716
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21091
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97945
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17126
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.44173
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.398
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.35786
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.32127
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.2882
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.25862
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.23249
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.20978
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.19049
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.17458
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.16205
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.684642
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.923416
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.187085
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.479976
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.803369
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.161787
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.56531
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.176099
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.521092
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.08432
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.729306
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40827
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27879
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41174
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79127
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96039
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.2085
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.16559
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.12622
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.09036
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.05796
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.02901
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.00346
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.98129
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.96248
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.94701
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.93487
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.66477
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.901648
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.163706
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.45422
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.774515
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.129742
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.529424
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.971708
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.476375
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.033346
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.670679
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35575
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2212
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32717
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91166
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60667
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74055
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.98471
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.94259
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.90396
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.86878
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.83703
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.80867
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.78367
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.762
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.74366
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.72861
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.71684
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.644993
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.879995
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.140427
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.428585
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.74531
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.097871
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.493749
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.930529
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.600126
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.982822
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.611099
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30358
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16351
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24346
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76587
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42566
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50994
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.76993
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.72855
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.69062
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.6561
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.62496
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.59717
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.57269
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.55151
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.5336
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.51894
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.50753
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.625315
ç(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.858459
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.117253
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.403074
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.716301
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.066177
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.458293
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.889673
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.374634
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.932756
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.552038
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25179
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10574
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.16059
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62255
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24816
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28441
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.56372
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.52305
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.48579
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.4519
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.42134
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.39408
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.3701
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.34938
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.33188
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.3176
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.30653
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.605739
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.837046
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.094189
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.377693
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.68749
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.034668
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.423062
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.849149
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.32883
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.078917
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.493991
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20039
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04791
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.0786
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4817
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07409
(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06386
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.3657
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.32571
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.28909
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.25579
(342.16, 7.24, 370.29) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.22579
