¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ä(436.37, 13.85, 287.31) (431.65, 9.71, 249.74) (8.45, 2.89, 4.28) Truck 21.9499
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.759949
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.153367
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.597061
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.095767
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.653611
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28648
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98675
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8445
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82134
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93352
³(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37449
(436.38, 13.88, 287.28) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 16.69238
(436.38, 13.88, 287.28) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 16.61411
(436.38, 13.88, 287.28) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 16.50627
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.44427
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.14523
(436.38, 13.88, 287.28) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 18.52018
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.850413
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.084215
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.338771
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.616904
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.921976
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.256317
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146122
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.587641
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.089388
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.646372
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27823
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97348
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82623
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80332
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90788
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34324
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77083
(436.38, 13.88, 287.28) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 16.75171
(436.38, 13.88, 287.28) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 16.55783
(436.38, 13.88, 287.28) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 16.09664
(436.38, 13.88, 287.28) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 20.65183
(436.38, 13.88, 287.28) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 18.53316
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.84874
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.082397
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.336789
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.614733
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.919589
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.251659
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.13892
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.578251
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.082985
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.639146
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26682
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96033
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80792
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78548
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88223
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31195
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78052
(436.38, 13.88, 287.28) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 16.89507
(436.38, 13.88, 287.28) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 16.70362
(436.38, 13.88, 287.28) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.72238
(436.38, 13.88, 287.28) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 20.28631
(436.38, 13.88, 287.28) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 20.98099
¶(436.38, 13.88, 287.28) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 20.09194
(436.38, 13.88, 287.28) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 18.54945
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.847068
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.080581
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.334808
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.612565
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.917208
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.247023
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.131792
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.568779
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.072925
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.631969
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25543
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94731
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78961
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76781
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85803
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2807
(436.38, 13.88, 287.28) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.41718
(436.38, 13.88, 287.28) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.39776
(436.38, 13.88, 287.28) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.40781
(436.38, 13.88, 287.28) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.66187
(436.38, 13.88, 287.28) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 18.59048
(436.38, 13.88, 287.28) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 18.57993
(436.38, 13.88, 287.28) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 18.57301
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 20.3035
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 20.30577
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 20.312
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 20.3222
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 20.33638
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.845399
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.078768
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.33283
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.610401
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.912663
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.242407
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.608664
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.559361
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.062288
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.624774
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24412
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93439
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77129
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74731
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83737
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24945
(436.38, 13.88, 287.28) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.34248
(436.38, 13.88, 287.28) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.40124
(436.38, 13.88, 287.28) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.53622
(436.38, 13.88, 287.28) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.78884
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.98182
±(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.97142
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.96492
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.96231
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.9636
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.96878
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.97786
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.99085
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.843735
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.076956
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.330856
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.608238
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.907577
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.237817
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.603577
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.549885
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.051651
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.617606
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23291
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92159
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75299
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72143
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81689
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21824
(436.38, 13.88, 287.28) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.47701
(436.38, 13.88, 287.28) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.53703
(436.38, 13.88, 287.28) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.66962
(436.38, 13.88, 287.28) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.92062
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.84346
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.83266
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.82574
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.82269
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.8235
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.82818
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.83673
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.84916
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.842071
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.075149
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.328885
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.606082
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.902775
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.23325
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.598517
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.002787
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.041025
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.605944
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22179
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90891
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73468
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69567
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7966
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1871
®(436.38, 13.88, 287.28) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.61966
(436.38, 13.88, 287.28) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.67819
(436.38, 13.88, 287.28) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.80819
(436.38, 13.88, 287.28) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 16.05737
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.81111
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.80003
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.79283
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.78948
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.78999
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.79436
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.8026
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.8147
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.840411
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.073347
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.326919
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.603185
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.898655
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.228708
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.593486
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.995977
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.030361
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.59388
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21082
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89636
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71639
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67005
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77651
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15599
(436.38, 13.88, 287.28) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.77074
(436.38, 13.88, 287.28) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.82491
(436.38, 13.88, 287.28) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.9521
(436.38, 13.88, 287.28) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 16.19928
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.86804
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.8567
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.84924
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.84564
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.84592
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.85007
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.8581
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.87
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.838755
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.071547
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.324955
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.598676
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.89456
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.224193
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.588484
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.989211
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.4382
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.581791
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19908
µ(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88391
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69807
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64466
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74925
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12488
(436.38, 13.88, 287.28) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.92789
(436.38, 13.88, 287.28) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.9774
(436.38, 13.88, 287.28) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 16.10157
(436.38, 13.88, 287.28) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 16.34652
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 20.03308
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 20.02142
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 20.01367
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 20.00983
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 20.0099
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 20.01386
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 20.02173
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 20.0335
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.837103
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.06975
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.322998
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.594213
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.890487
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.219702
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.58351
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.982492
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.430679
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.569782
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18276
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8716
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6798
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6194
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71931
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09385
(436.38, 13.88, 287.28) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 16.09137
(436.38, 13.88, 287.28) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 16.1359
(436.38, 13.88, 287.28) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 16.2568
(436.38, 13.88, 287.28) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 16.49928
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 20.53016
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 20.51702
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 20.50788
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 20.50274
(436.38, 13.88, 287.28) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 20.5016
