¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
!(409.54, 12.29, 331.04) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.609966
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.659143
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.965444
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.412916
Ğ (411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.393149
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.375105
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.358764
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31554
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4535
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55982
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.45322
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.160586
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.154471
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.150147
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.147608
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.146854
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.147883
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.150698
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.155298
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.16169
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.16988
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.179876
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.191688
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.205327
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.639524
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.490036
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.470276
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.45225
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.435944
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1789
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82384
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22584
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57352
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.191175
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.1851
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.180822
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.178337
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.177642
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.178735
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.18162
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.186296
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.192772
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.201052
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.211143
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.223057
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.236805
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.639436
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.57018
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.550427
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.532426
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.516158
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10047
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39644
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36098
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96216
· (411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.223722
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.217691
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.213464
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.211035
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.210402
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.211564
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.214524
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.219284
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.225849
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.234224
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.244417
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.25644
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.270305
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.953345
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50897
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08849
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81199
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48748
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02457
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31744
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62449
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87395
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74478
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.258263
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.252279
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.248105
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.245736
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.245171
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.246407
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.249449
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.254296
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.260955
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.269431
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.279735
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.291874
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.305861
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.922559
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5067
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10303
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75979
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34767
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95122
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24107
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54496
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13393
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23353
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.294832
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.288898
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.284782
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.282478
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.281984
Œ (411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.2833
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.286426
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.291367
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.298127
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.306712
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.317131
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.329395
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.343514
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.891238
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50355
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09946
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76951
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20639
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88029
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1673
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46815
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7837
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67303
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60827
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.327588
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.323532
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.321298
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.32088
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.322278
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.325497
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.330537
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.337404
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.346105
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.356648
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.859416
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49979
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09522
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76472
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06383
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81186
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09609
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39397
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70639
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03439
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02375
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32803
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.361898
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.363387
(411.85, 12.44, 331.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.366707
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.827065
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49541
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09032
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75916
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79114
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74581
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02736
µ(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32241
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63185
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95664
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42851
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38962
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95679
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.794262
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47842
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0847
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75284
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47528
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11992
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94822
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24956
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88172
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21957
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81852
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77193
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5637
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.760991
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43534
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07844
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74574
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94731
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05434
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78955
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10388
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41388
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73941
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0815
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44134
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21519
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17208
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.727244
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39123
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07149
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73792
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4923
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97259
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33211
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9428
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26668
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58585
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92117
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27369
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79432
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69716
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03491
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.693133
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34606
Ê(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06384
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72928
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48249
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89275
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33307
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7437
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10254
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43713
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7659
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11153
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51128
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24863
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20831
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.18003
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.658602
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29998
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05558
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71995
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47187
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81466
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24969
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48294
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90048
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26908
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61563
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95455
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31105
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90684
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7356
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42817
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.623645
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25298
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02418
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70981
(411.85, 12.44, 331.07) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 11.89192
(411.85, 12.44, 331.07) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 11.86448
(411.85, 12.44, 331.07) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 11.83946
(411.85, 12.44, 331.07) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 11.81685
(411.85, 12.44, 331.07) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 11.79662
(411.85, 12.44, 331.07) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 12.88013
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44294
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80265
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15231
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62299
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32484
(411.85, 12.44, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25267
