¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
«(342.58, 7.27, 372.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.530413
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.87467
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.85262
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.83315
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.81623
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.80184
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.78998
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.78063
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.77378
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.76942
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.76756
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.76819
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.77131
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.76923
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.957223
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.156685
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.462618
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28196
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18384
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795855
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.393665
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09449
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80567
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54366
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39242
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.90391
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.94973
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.92486
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.90259
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.88291
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.86579
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.85122
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.83919
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.82967
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.82267
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.81817
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.81617
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.81668
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.81968
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.82518
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.83319
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.749145
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.933715
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.131409
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.436988
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.249328
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199387
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.790485
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.399456
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10121
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80216
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53963
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38702
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.23404
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41503
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70541
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2532
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14359
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.50385
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.53346
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.727748
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.910547
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.106625
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.409784
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214694
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212743
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795136
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.404754
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10736
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79853
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53548
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38008
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31497
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40561
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6942
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23966
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12687
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48275
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.50597
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.706486
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.887808
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.082207
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381102
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178211
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204769
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.799329
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.409613
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11297
…(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79486
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53126
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3732
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30697
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39622
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68306
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22619
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11022
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.46175
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.47857
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.685558
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.865429
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.058226
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.350958
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139935
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.187994
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.803172
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.41401
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11804
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79109
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52696
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36634
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29903
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3869
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67192
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21276
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09365
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.44081
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.45133
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.66499
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.843446
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.034641
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.319458
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099968
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.203065
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.787334
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.417895
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12256
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78727
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52256
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35948
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29107
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37758
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66087
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19933
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07717
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.41995
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.42417
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.64479
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.821801
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.011488
„(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.286551
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.058317
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.213225
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.769119
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.406203
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12653
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78337
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51812
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35267
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28314
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3683
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64982
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18603
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06072
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.3992
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.39716
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.624926
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.800557
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.988735
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.252414
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015091
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.198022
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.75046
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.384697
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1236
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77939
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51355
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34588
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2753
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35903
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63883
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17274
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04439
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.37858
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.37029
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.605411
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.77971
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.966403
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.216991
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970357
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181386
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.731394
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.362697
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13154
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77533
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50894
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33909
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26743
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34985
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62791
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15952
…(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02808
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35802
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.34353
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.586239
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.759193
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.944446
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.180431
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92421
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.164371
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.711941
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.340232
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12793
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77121
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5042
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33236
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25962
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3407
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61702
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14638
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01189
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.33755
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.31692
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.567367
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.73908
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.922907
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142708
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.876682
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146969
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.692101
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.317314
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12422
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76705
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49946
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32563
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25185
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33158
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60616
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13325
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99576
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.31722
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.29048
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.54888
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.719331
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.901777
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.103926
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827903
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.129243
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671836
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.293982
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12048
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76282
‡(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49459
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31897
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24412
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32248
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59539
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12024
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97973
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29696
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.26416
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.530678
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.699937
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.88102
(341.57, 7.39, 372.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.075217
