¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ÿ(354.88, 7.08, 355.16) (329.51, 1.39, 364.73) (0.81, 2.16, 0.81) Human 13.87237
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.254313
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.717929
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.204803
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.751201
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36897
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07852
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89052
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.52112
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.81349
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.55992
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.72943
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.01707
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.795397
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.030049
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.286714
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.565036
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.902682
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.430531
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.826153
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.229787
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.693862
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.174614
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.724722
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3352
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04404
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85885
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.83999
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.75461
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.4514
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.58316
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.84365
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.788497
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.022797
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.278793
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.555777
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.903629
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.41884
í(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.804247
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.205478
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.669893
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.144823
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.698364
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30188
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01002
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82738
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00018
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.69523
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.34437
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.43904
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.67987
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.781613
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.015546
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.270877
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.546543
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.903914
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.400327
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.782537
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.181391
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.646024
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.115427
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.670708
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26899
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97645
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.79613
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.99676
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.64169
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.23882
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.29706
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.52249
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.774745
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.008299
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.262963
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.537336
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.90354
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.381878
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.76102
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.157526
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.622258
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.086432
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.64201
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23655
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94333
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.7651
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.99125
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.92388
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.13475
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.15718
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.36625
é(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.767961
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.001058
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.25483
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.52816
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.90251
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.363502
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.7397
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.133891
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.598605
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.057835
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.613694
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20455
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91066
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.7343
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.98367
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.31388
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.03213
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.01939
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.21118
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.84399
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.761309
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.993822
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.246472
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.519016
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.900819
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.345197
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.71858
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.110481
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.574074
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.029636
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.585755
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17299
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87845
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70372
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.97403
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.58451
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.93097
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.88367
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.05729
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.62969
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.754665
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.986595
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.238144
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.509902
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.898472
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.326969
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.69766
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.087301
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.549086
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.001833
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.558199
í(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14224
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84669
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.67337
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.96233
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.51211
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.21327
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.75001
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.90462
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.41912
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.748029
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.979379
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.229847
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.500826
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.895472
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.30882
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.676944
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.064353
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.524446
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.974431
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.531022
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11687
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81539
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64326
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94859
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.44078
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.83699
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.61838
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.7532
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.2122
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.741402
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.972172
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.221581
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.491786
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.891816
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.290754
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.656431
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.042307
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.500155
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.947424
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.504227
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09166
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78454
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.61338
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.93283
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.37052
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.75855
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.48875
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.60303
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.0089
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.734786
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.964978
é(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.213349
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.482783
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.887513
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.272773
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.636123
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.021763
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.476213
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.920814
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.477811
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06661
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75414
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.58374
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.91506
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.30134
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.6812
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.82333
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.45417
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.80914
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.728181
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.957797
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.205151
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.473819
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.882563
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.25488
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.616024
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.001329
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.45262
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.894597
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.451775
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04173
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72419
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55435
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.87994
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.2332
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.60491
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.31609
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.30659
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.61288
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.72159
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.950631
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.19699
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.464897
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.87697
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.237078
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.596133
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.981009
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.429376
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.87129
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.426119
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01701
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69469
í(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52521
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.82893
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16612
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.52969
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.2319
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.16035
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.42007
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.715013
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.943481
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.188866
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.456016
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.870739
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.21937
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.576451
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.960804
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.406479
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.849498
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.400845
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.992472
(353.80, 7.03, 355.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66565
