¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Å(334.75, 7.08, 311.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.996508
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.690077
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927377
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.154306
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.401346
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667586
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.955284
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.320109
‡(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.797811
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.595957
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.938158
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30774
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77731
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02016
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12554
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23017
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33903
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45229
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57012
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69266
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82017
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95288
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09093
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23146
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34829
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46987
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59632
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72787
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.40634
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.690815
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934844
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.154895
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.401946
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.668255
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.955997
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311144
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.801434
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.633001
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.978012
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35074
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75456
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99927
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09932
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20342
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31171
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42435
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54159
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66347
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79035
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92232
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05967
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20262
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3326
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45385
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57999
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71118
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.409524
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.691468
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.94266
†(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161914
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.40291
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.669263
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.957098
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302193
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838203
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.671118
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01904
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39499
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80253
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99275
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07915
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1787
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28648
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39861
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51521
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63653
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76281
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89415
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03084
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17306
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31931
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44027
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56616
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69706
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.412574
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692061
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.950822
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170649
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.406309
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.67065
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.958611
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.293307
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.873904
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.710306
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06124
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44059
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82502
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00862
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09533
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18563
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27962
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37743
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49107
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61184
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73752
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86827
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00433
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14595
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29336
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4292
„(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55482
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68553
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.415465
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692533
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.959358
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179749
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.41606
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672377
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.960481
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.28444
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.908597
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.750655
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10467
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4875
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81016
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01799
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11353
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20415
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29848
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39665
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4988
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60508
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71563
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84471
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98021
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12125
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26807
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42054
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54599
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67653
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418265
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692976
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968222
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189249
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.426219
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.680955
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962765
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.275576
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942198
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.792043
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1493
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53574
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79692
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00419
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13368
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22468
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3194
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41795
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52055
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62726
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73829
‰(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85378
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97393
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09892
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24522
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39747
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53965
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71989
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420376
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693336
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977442
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.199087
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436817
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.692275
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.967572
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278087
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.97471
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.834614
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19516
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58532
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78524
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99199
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15587
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24729
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34242
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44142
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54446
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65166
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76317
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87918
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99985
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12538
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25603
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39195
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53467
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85131
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420658
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693614
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987027
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.209346
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447794
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704064
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.980258
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.281403
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.006082
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.878364
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24232
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57837
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77509
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98145
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18009
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27194
‡(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36754
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46703
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57059
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67828
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79035
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90692
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02818
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15436
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28559
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42217
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56105
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98817
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420832
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693823
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992502
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.219967
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459182
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716317
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993477
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.292907
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.036251
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.923237
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29074
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5701
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76651
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97252
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18877
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29871
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39481
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49484
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5989
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70718
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81984
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93704
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05895
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18576
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31772
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45263
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59092
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9581
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420975
