¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
·(330.20, 7.30, 374.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.45448
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018417
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.299507
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.605536
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.939995
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.31391
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.776452
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.294319
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.787159
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33733
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94892
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53409
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40976
(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.90196
(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.87729
(330.50, 7.32, 373.22) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 12.85521
(330.50, 7.32, 373.22) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 12.83571
(330.50, 7.32, 373.22) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 12.81877
(330.50, 7.32, 373.22) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 12.80436
(330.50, 7.32, 373.22) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 12.79247
(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.7831
(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.77623
(330.50, 7.32, 373.22) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 12.77186
(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.76997
(330.50, 7.32, 373.22) (325.73, 2.56, 346.86) (2.10, 0.13, 2.78) Cabin 12.71733
(330.50, 7.32, 373.22) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 22.37575
(330.50, 7.32, 373.22) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 24.52652
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50997
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.752247
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.010602
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.29098
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596273
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929867
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.295778
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.746361
²(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.246631
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.734135
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27802
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88849
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4954
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50469
(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.00483
(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.97998
(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.95775
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 12.93811
(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.92104
(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.90654
(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.89457
(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.88514
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 12.87823
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 12.87383
(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.87195
(330.50, 7.32, 373.22) (325.73, 2.56, 346.86) (2.10, 0.13, 2.78) Cabin 12.8189
(330.50, 7.32, 373.22) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 22.1164
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.506886
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745163
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002904
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282625
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.58716
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.919891
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.28484
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.71637
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.199628
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.681933
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21964
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82283
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45767
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59999
(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.11194
(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.0869
(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.0645
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.04471
(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.02752
(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.01291
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.00086
(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.99137
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 12.98441
(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.98
(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.97811
(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.92468
(330.50, 7.32, 373.22) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 22.32778
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500431
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.73814
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995336
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.274395
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.578209
»(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910085
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.274058
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.686566
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.153388
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.630509
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16223
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75828
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42077
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69559
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.19499
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.16981
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.14728
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.12739
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.11011
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.09542
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.08331
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.07377
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.06679
(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.0905
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.08862
(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.03475
(330.50, 7.32, 373.22) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 22.66079
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494066
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.731255
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987875
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.266306
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569378
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.90044
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.263448
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.663216
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.107824
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.579937
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10522
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69259
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35484
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66539
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.31075
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.28537
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.26266
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.24261
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.22519
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.21039
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.19819
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.18859
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.18156
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.2055
(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.20362
(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.14929
(330.50, 7.32, 373.22) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 23.00848
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.487808
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.724502
·(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.980558
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258353
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.560723
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.891557
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.256891
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.659511
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.059087
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.524542
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0425
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62219
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29705
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59934
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.4312
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.4056
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.38271
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.36249
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.34494
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.33002
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.31773
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.30806
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.30099
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.32516
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.32328
(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.26848
(330.50, 7.32, 373.22) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 23.37167
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.481635
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.719622
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977615
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257629
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.562668
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.896069
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.261878
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655455
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009186
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.469244
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.980841
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55305
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25413
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53303
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.5565
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.53069
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.5076
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.48722
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.46951
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.45448
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.44209
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.43235
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.42523
(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.44965
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.44777
(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.39248
±(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.484324
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.722954
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981203
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.26158
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566951
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.900733
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.267004
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.639387
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.984283
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.41488
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.920271
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48516
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21085
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46642
(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.71634
(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.69024
(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.6669
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.64629
(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.62841
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.61321
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.6007
(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.59086
(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.58368
(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.57916
(330.50, 7.32, 373.22) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.57728
(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.52147
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.487503
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.72637
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.984921
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265574
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.571315
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.905569
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.272316
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.6238
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.967406
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.361434
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.860754
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41852
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16733
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39958
(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.77574
(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.74955
(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.72613
(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.70546
(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.68751
(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.67227
(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.65973
(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.64987
(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.64268
(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.63815
(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.63629
³(330.50, 7.32, 373.22) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.63708
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.490733
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.729867
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988735
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.269762
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575851
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910501
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.277733
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.608768
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.951089
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.323613
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.802297
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35311
(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12346
