¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ö(378.66, 16.05, 281.83) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.293406
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56102
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14103
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79093
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53033
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39239
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34454
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.56037
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.800843
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.051531
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.322889
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.617514
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.938453
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.289311
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.146115
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.583293
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0547
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57704
ó(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15897
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81102
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54669
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40989
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36468
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.57321
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.807926
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.059183
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.33118
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.626524
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.948277
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.301036
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.158218
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.596765
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06956
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59356
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17739
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83176
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5701
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42812
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38567
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.581892
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.815161
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.066999
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.339648
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.635728
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.958317
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.312693
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.695681
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.610576
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08483
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61052
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19631
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85302
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5942
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44707
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40746
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.588746
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.822544
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.074977
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.348293
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.645126
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.969335
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.323585
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.707644
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.624797
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10053
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62795
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21579
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8749
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61896
ë(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46675
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4301
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49835
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.595738
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.830079
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.083118
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.357114
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.654718
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.983031
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.334723
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.71988
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.639375
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11665
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64583
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23576
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89737
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64423
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48719
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45358
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52724
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.602867
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.837762
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.091421
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.366116
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.664955
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.994044
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.346108
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.732388
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.654305
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1332
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6642
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25628
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91898
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66271
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50832
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47792
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55747
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.610134
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.845595
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.099885
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.37529
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.677863
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.004671
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.357737
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.745169
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.172139
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1501
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68302
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2749
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93591
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68191
è(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53019
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50309
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58911
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.617537
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.853574
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.10851
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.384687
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.690953
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.01552
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.369612
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.758218
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.186546
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16748
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69917
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29045
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95343
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7017
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55278
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52913
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62214
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69721
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.625076
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.861703
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.117298
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.396872
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.701767
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.026592
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.381731
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.77154
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.201255
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18158
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71355
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30653
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97149
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72218
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57614
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55602
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65657
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73664
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.632751
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.869978
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.126243
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.409224
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.712123
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.037887
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.394096
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.785131
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.215031
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19491
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72839
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32313
å(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99015
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74329
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60021
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58375
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69239
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77765
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.640563
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.878398
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.137332
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.421741
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.722679
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.0494
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.406704
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.798993
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.226876
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20869
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74371
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3402
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00934
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76503
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62506
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61237
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72963
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82789
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.648507
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.886966
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.149006
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.43273
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.733437
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.061138
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.419557
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.813287
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.239039
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.706005
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75945
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35778
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02912
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78744
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65062
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64187
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77257
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88367
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.656586
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.896902
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.160828
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.442808
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.744396
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.073095
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.432651
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.827908
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.251521
è(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.719828
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77561
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37587
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04944
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81046
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67696
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67221
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81249
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94125
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.664797
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.907953
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.172798
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.453069
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.755553
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.08527
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.445989
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.839521
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.264321
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.734004
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79225
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39446
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07035
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83418
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70405
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70345
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85297
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00066
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.673576
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.919137
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.184274
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.463512
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.76691
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.097665
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.459946
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.851424
