¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ˆ(336.26, 7.66, 345.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.644976
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49905
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33096
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29546
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42669
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71977
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02396
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61075
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.92892
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.532739
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.735053
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.953838
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.186905
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.442278
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.721008
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.025283
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.352038
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.712481
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.110007
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.068793
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.571573
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13552
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77227
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49679
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3284
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29245
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42314
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7674
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13405
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78201
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.92064
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.529954
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.732047
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.950673
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.183946
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.439056
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.717487
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.022518
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.349178
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.709324
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616846
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.067724
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.570451
Ë(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13421
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77079
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4951
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32644
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29017
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42044
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76419
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17104
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98643
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.91441
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.527252
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.729128
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.947513
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.1811
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.435959
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.714102
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.018804
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.346514
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.706381
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616182
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.067051
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.569635
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1333
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76977
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49394
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32509
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28862
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41862
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76044
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0799
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97263
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89856
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.524632
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.726299
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.94445
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.17837
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.432986
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.710855
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.015242
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.344042
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.703652
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.615867
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.06667
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.569234
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13286
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76926
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49335
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32444
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28786
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4177
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71685
Æ(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99129
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94397
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87484
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.522095
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.72356
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.941484
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.176045
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.43014
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.707743
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.011828
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.341766
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.209276
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.615856
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.066641
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.569219
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13283
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76923
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49333
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3244
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28781
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41765
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67498
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90516
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91617
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85305
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.519641
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.72091
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.938616
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.173848
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.427418
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.70477
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.008567
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.339684
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.209538
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616156
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.066985
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.569573
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13322
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7697
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49386
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.325
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28848
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41847
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63486
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84554
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88922
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85051
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.517271
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.718352
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.935844
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.171776
Õ(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.424823
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.701933
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.005456
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829493
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210063
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616712
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.067635
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.570333
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13405
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77063
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49492
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32622
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28995
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42017
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59644
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80086
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86309
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.8728
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.514983
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.715881
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.933171
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.168884
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.422353
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.699236
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.002497
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824814
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.20874
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617636
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.06864
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.571437
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13534
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77205
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49654
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32811
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29214
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42275
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55966
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77036
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83783
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89699
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.51278
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.713504
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.930596
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.166087
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.420011
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.696676
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469458
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820339
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.203784
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.61884
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.069992
æ(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.57293
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13702
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77397
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49876
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33063
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29507
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4262
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54337
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76372
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81345
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.92315
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.510661
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.711215
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.928119
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.163397
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.417792
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.694252
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467411
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.816074
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199072
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.620393
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.071672
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.574831
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13912
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77641
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50149
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33377
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29873
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43055
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53916
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75882
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78987
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.9379
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.508625
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.709019
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.925741
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.160815
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.415702
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140968
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464954
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.812003
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.194581
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.618309
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.073708
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.577071
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14169
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77928
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50477
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33758
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30316
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43574
ü(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5364
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75561
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76713
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.94998
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.506674
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.706912
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.923461
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.15834
(336.79, 7.83, 343.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.413738
