¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
è(433.59, 15.23, 248.22) (442.38, 8.97, 274.88) (5.45, 3.00, 8.50) Truck 17.35699
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643071
¹(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.910549
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.198463
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.46505
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.727456
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010592
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.316925
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649414
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.011415
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.406908
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.799713
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.953539
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10658
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26638
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43344
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60808
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79081
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98212
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18258
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3928
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61329
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84488
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08831
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30934
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25428
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3594
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.395354
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643874
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.913321
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201521
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448014
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.709131
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990776
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.295543
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.626164
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.986102
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.379253
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.728712
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.872691
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02302
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18002
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34425
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51655
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69683
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88551
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08317
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2904
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50782
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73608
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97601
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37666
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21402
¹(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17591
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.396139
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.644713
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914809
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189877
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.431396
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.69121
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.971501
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.276237
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.61278
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.979628
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.381046
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.659404
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.805489
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.954308
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10972
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27208
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44182
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61937
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80522
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99986
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20386
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41785
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64249
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87848
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29743
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03987
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97569
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.396952
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.645592
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.915771
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.180679
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.427187
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.69276
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979671
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.290494
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.628244
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.996527
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.399568
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.591945
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.737579
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.889275
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04249
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20255
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36985
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54482
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7279
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91967
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12056
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33126
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55242
»(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7847
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24989
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87274
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78393
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397795
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.646522
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.916738
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.191312
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438857
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705363
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993272
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305237
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.644249
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.013983
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.389367
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.526857
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.670334
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.820124
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.976652
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13555
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30049
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47298
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65349
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84248
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04044
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24802
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46582
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69652
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20501
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76237
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60015
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.398661
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.647449
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.917777
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185663
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450903
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.718354
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.007308
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.320417
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.660782
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.032018
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.328493
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.464001
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.60543
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.753044
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.907256
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06841
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23375
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40391
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58188
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76819
¹(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96337
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16797
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38259
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65768
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16273
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71611
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42395
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.399553
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.648415
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.912752
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.180171
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.463352
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.731724
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021787
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.336103
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.677854
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.050634
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.269781
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.403385
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.542789
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.688337
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.840338
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.99916
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1652
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33738
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51299
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69678
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88928
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09101
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30264
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62115
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12296
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67268
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27732
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.400495
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649445
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.907818
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174829
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464821
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745562
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.03669
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.352282
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.69545
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.069832
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.213112
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.344934
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.482463
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.625994
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.775887
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.932463
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09615
»(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26735
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44656
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62813
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81807
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01712
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22582
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58694
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08571
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63198
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23263
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.401458
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650493
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.903064
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169691
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459199
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.759749
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.052064
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.368942
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.713539
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.033727
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.158497
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.288566
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424283
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.56589
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.713754
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.86823
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02966
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19848
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37514
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56014
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74965
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94611
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15208
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55498
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05093
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59394
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18971
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402418
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651547
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898419
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.164657
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453755
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768765
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.067877
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.386089
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.732207
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.982657
