¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„ (413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.856071
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56503
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 14.08756
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 14.05975
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 14.03479
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 14.01264
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.99328
¹(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.9767
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.96288
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.9518
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.94346
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.93784
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.93494
(412.67, 14.27, 249.68) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 16.37486
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.592699
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.805626
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.036633
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.288059
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.562984
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.342031
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.699923
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093648
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517805
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.990747
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.543347
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17308
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89284
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68223
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49078
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52471
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2829
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 14.06045
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 14.03549
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 14.01334
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.99398
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.9774
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.96358
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.9525
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.94415
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.93853
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.93563
(412.67, 14.27, 249.68) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 16.387
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.580742
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.792679
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.022568
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.272733
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.546402
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.845359
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676292
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.068513
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.489902
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.960818
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.511871
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13721
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84704
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62943
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43937
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48503
¼(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26433
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 14.0639
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 14.03893
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 14.01678
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.99741
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.98083
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.967
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.95592
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.94757
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.94194
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.93904
(412.67, 14.27, 249.68) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 16.40237
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.568883
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.779839
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.008625
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.257539
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.529972
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.827323
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652883
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.043681
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.462289
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.933228
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.4807
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10175
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80191
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57742
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38895
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44587
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28804
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 14.07011
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 14.04512
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 14.02295
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 14.00358
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.98699
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.97315
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.96206
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.95371
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.94808
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.94518
(412.67, 14.27, 249.68) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 16.42097
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.557123
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.767109
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.994802
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.24248
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.513694
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.809458
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.134817
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018276
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435041
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905975
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.449874
»(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06667
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75733
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52613
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35509
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40732
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36868
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 14.07907
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 14.05406
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 14.03188
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 14.01249
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.99588
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.98203
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.97093
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.96257
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.95694
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.95403
(412.67, 14.27, 249.68) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 17.73218
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.545462
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.754489
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.981103
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.22756
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.49757
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.791767
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.115322
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.472284
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408113
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.878948
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.419374
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03197
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71344
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4756
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32292
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36934
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44969
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 14.0908
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 14.06577
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 14.04356
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 14.02415
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 14.00753
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.99366
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.98255
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.97418
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.96854
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.96562
(412.67, 14.27, 249.68) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 17.75927
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.533904
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.741982
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.967529
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.212779
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.481601
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.774248
¿(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.096022
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.450876
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.381489
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.852194
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.389216
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.997624
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67011
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42581
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29119
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32014
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37992
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 14.1053
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 14.08024
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 14.05801
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 14.03858
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 14.02193
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 14.00805
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.99692
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.98853
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.98288
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.97996
(412.67, 14.27, 249.68) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 17.78991
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.522449
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.729589
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.95408
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.19832
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.465789
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.756907
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.076922
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.429704
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.818874
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.825727
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.359349
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.963683
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62742
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37671
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24228
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2532
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31175
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46616
(412.67, 14.27, 249.68) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 16.52702
(412.67, 14.27, 249.68) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 16.50163
(412.67, 14.27, 249.68) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 16.47951
(412.67, 14.27, 249.68) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 16.46066
(412.67, 14.27, 249.68) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 16.44506
(412.67, 14.27, 249.68) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 16.43269
(412.67, 14.27, 249.68) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 17.83307
(412.67, 14.27, 249.68) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 17.82661
(412.67, 14.27, 249.68) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 17.82364
(412.67, 14.27, 249.68) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 17.82413
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.511097
—(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.71731
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.940759
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.184315
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.450134
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.739743
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.058022
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.40877
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.795611
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.799558
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.329816
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.930117
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58533
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32837
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18619
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18736
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24517
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41527
(412.67, 14.27, 249.68) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 16.5622
(412.67, 14.27, 249.68) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 16.53674
(412.67, 14.27, 249.68) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 16.51457
(412.67, 14.27, 249.68) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 16.49567
(412.67, 14.27, 249.68) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 16.48003
(412.67, 14.27, 249.68) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 16.46762
(412.67, 14.27, 249.68) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 19.24885
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.499852
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.705148
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.927566
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.170434
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.43464
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.722757
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.039325
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.388072
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.772622
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.200933
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.300601
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.896941
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54383
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28078
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13098
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12263
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18017
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36523
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78133
(412.67, 14.27, 249.68) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 16.57524
(412.67, 14.27, 249.68) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 16.55301
(412.67, 14.27, 249.68) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 16.53406
